Category	Question	Answer	Frequency Level
Food & Beverage	האם אורחים שאינם לנים במלון הרודס ויטאליס אילת יכולים להזמין מקום במסעדת השף?	כן, ניתן להזמין שולחן למסעדת לורנס גם לאורחים חיצוניים בכפוף למלאי ולתיאום מראש. [VERIFY]	Low
Food & Beverage	האם במלון הרודס ויטאליס אילת מוגשת ארוחת בוקר ישראלית מגוונת בסגנון בופה?	כן, ארוחת הבוקר הישראלית העשירה מוגשת במתכונת בופה בשילוב שירות אישי לשולחן.	High
Policies & Terms	מהן שעות הצ’ק-אין במלון הרודס ויטאליס אילת בימים א’-ו’?	צ’ק-אין בימים א’-ו’ מתחיל בשעה 15:00 ואפשרי עד שעות הלילה המאוחרות.	High
Policies & Terms	מהן שעות הצ’ק-אין במלון הרודס ויטאליס אילת בשבתות ובחגים יהודיים?	בשבתות ובחגים צ’ק-אין נפתח בשעה 18:00 לאחר צאת השבת או החג.	High
Policies & Terms	מהן שעות הצ’ק-אאוט הרגילות במלון הרודס ויטאליס אילת?	צ’ק-אאוט רגיל מתבצע עד השעה 11:00 בימי חול; בשבת עד 14:00.	High
Policies & Terms	האם ניתן לבצע צ’ק-אין מוקדם או צ’ק-אאוט מאוחר במלון הרודס ויטאליס אילת בתוספת תשלום ובהתאם לזמינות?	כן, הגעה מוקדמת או עזיבה מאוחרת אפשריות בתיאום מראש ובתוספת תשלום ובהתאם לתפוסה.	Medium
Policies & Terms	מהי מדיניות ביטול ההזמנה בעת הזמנה ישירה באתר מלון הרודס ויטאליס אילת?	ביטול ללא חיוב אפשרי עד 48 שעות לפני ההגעה; לאחר מכן נגבית עלות לילה ראשון. [VERIFY]	Medium
Policies & Terms	האם מלון הרודס ויטאליס אילת מקבל תשלום בכרטיסי אשראי בלבד ללא אפשרות מזומן?	כן, התשלום לגוף המלון מבוצע בכרטיסי אשראי מוכרים ואינו מקבל מזומן בקבלה.	Low
Policies & Terms	האם חיות מחמד מורשות במלון הרודס ויטאליס אילת?	לא, המלון אינו מאפשר אירוח חיות מחמד, למעט כלבי שירות מוסמכים.	High
Policies & Terms	האם ניתן לאחסן מזוודות במלון הרודס ויטאליס אילת לפני צ’ק-אין או לאחר צ’ק-אאוט?	כן, שירות אחסון מזוודות מאובטח זמין חינם לפני ההגעה ולאחר העזיבה.	Medium
Location & Transportation	היכן ממוקם מלון הרודס ויטאליס אילת לאורך הטיילת של אילת?	המלון ניצב ברחוב הים 8 על טיילת החוף הצפוני, סמוך למרינה ולחוף פרטי.	High
Location & Transportation	כמה זמן נמשכת נסיעה מנמל התעופה רמון למלון הרודס ויטאליס אילת?	נסיעה ברכב מנמל רמון אורכת כ-20-25 דקות, תלוי בתנועה המקומית. [VERIFY]	Medium
Location & Transportation	האם מלון הרודס ויטאליס אילת מציע שירות הסעות חינם לשדה התעופה רמון?	כן, שירות שאטלים ללא תשלום לשדה רמון זמין בהזמנה מוקדמת דרך הקונסיירז’.	High
Location & Transportation	האם ניתן להזמין מונית או רכב דרך הקונסיירז’ של מלון הרודס ויטאליס אילת?	כן, הקונסיירז’ ישמח להזמין מוניות, רכבי יוקרה או השכרת רכב לפי דרישה.	Medium
Location & Transportation	אילו אתרים מרכזיים נמצאים במרחק הליכה ממלון הרודס ויטאליס אילת?	קניון Ice Mall, מרינת אילת, פארק ספירל וחופי Papaya ו-Mifrats נמצאים בטווח 5-15 דקות הליכה.	Medium
Location & Transportation	האם קיימת במלון הרודס ויטאליס אילת עמדת טעינה לרכבים חשמליים?	כן, בחניון מותקנת עמדת טעינה EV בתשלום באמצעות אפליקציה חיצונית.	Low
Location & Transportation	האם ניתן להזמין סיורים מודרכים במדבר או בים האדום דרך מלון הרודס ויטאליס אילת?	כן, צוות הקונסיירז’ מארגן טיולי מדבר, צלילה ושנורקלינג בהתאמה אישית. [VERIFY]	Low
Location & Transportation	האם החוף הפרטי של מלון הרודס ויטאליס אילת נגיש ישירות מן המלון?	כן, יציאה ישירה מהמלון מובילה אל חוף פרטי מאובזר של קומפלקס Herods.	High
Activities & Entertainment	אילו מתקני ספא זמינים לאורחים במלון הרודס ויטאליס אילת?	הספא משתרע על שני מפלסים וכולל בריכות פנימית וחיצונית, ג’קוזי, מפלי הידרותרפיה, סאונות רטובה-יבשה וחדרי טיפולים יוקרתיים.	High
Activities & Entertainment	האם ספא ויטאליס במלון הרודס ויטאליס אילת מציע יותר מ-60 טיפולי גוף שונים?	כן, תפריט הספא מציג למעלה מ-60 טיפולים ועיסויים לבחירה מותאמת אישית.	Medium
Activities & Entertainment	האם במלון הרודס ויטאליס אילת קיימות בריכות שחייה מקורה וחיצונית?	כן, בריכה פנימית מחוממת ובריכה חיצונית מרהיבה ניצבות לרשות האורחים.	High
Activities & Entertainment	האם הבריכה החיצונית במלון הרודס ויטאליס אילת מחוממת לאורך כל עונות השנה?	כיום הבריכה החיצונית מחוממת בעונות הקרות כדי להבטיח שחייה נעימה. [VERIFY]	Medium
Activities & Entertainment	האם במלון הרודס ויטאליס אילת מתקיימים שיעורי יוגה או פילאטיס לאורחים?	כן, שיעורי יוגה ופילאטיס מתקיימים במועדוני הכושר כחלק מתכנית הבריאות.	Low
Activities & Entertainment	האם חדר הכושר במלון הרודס ויטאליס אילת משקיף אל נופי הים האדום?	כן, חדר הכושר הפנורמי צופה ישירות אל מפרץ אילת ומציע ציוד מתקדם.	Low
Activities & Entertainment	האם אורחי מלון הרודס ויטאליס אילת נהנים מגישה לבידור ערב במלון הרודס פאלאס הסמוך?	כן, האורחים מוזמנים לאירועי הבידור וההופעות במלון Herods Palace הסמוך ללא תוספת.	Medium
Activities & Entertainment	האם החוף הפרטי של מלון הרודס ויטאליס אילת כולל שירותי מגבות ושמשיות?	כן, החוף הפרטי מציע מגבות חוף רעננות, מיטות שיזוף ושמשיות לאורחים. [VERIFY]	Medium
Activities & Entertainment	האם ניתן להזמין דרך מלון הרודס ויטאליס אילת פעילויות צלילה או שנורקלינג בים האדום?	כן, צוות המלון מתאם חבילות צלילה ושנורקלינג עם מועדונים מוסמכים בעיר. [VERIFY]	Low
