Category	Question	Answer	Frequency Level
Food & Beverage	Is the bar at Leonardo Boutique Hotel Berlin City South open to non-residents?	Yes, non-residents are generally welcome at the bar, subject to availability.	Medium
Food & Beverage	Does Leonardo Boutique Hotel Berlin City South provide gluten-free breakfast items upon request?	Yes, gluten-free items can be arranged if requested in advance.	Medium
Food & Beverage	Are late-night snacks available at Leonardo Boutique Hotel Berlin City South’s bar?	Information currently not available. [VERIFY]	Low
Food & Beverage	Does Leonardo Boutique Hotel Berlin City South offer lunch or dinner service in the restaurant?	No, the restaurant is primarily open for breakfast only.	Medium
Food & Beverage	Are children welcome in the bar area at Leonardo Boutique Hotel Berlin City South?	Yes, children are allowed in the bar area under adult supervision.	Low
Food & Beverage	Does Leonardo Boutique Hotel Berlin City South provide room service for meals or snacks?	No, regular room service for meals or snacks is not offered.	Medium
Food & Beverage	Are there special children’s menu items available at Leonardo Boutique Hotel Berlin City South?	Information currently not available. [VERIFY]	Low
Policies & Terms	What is the minimum age requirement to book a stay at Leonardo Boutique Hotel Berlin City South?	Guests must be at least 18 years old to book a stay.	Medium
Policies & Terms	Does Leonardo Boutique Hotel Berlin City South allow pets on the premises, and if so, is there a fee?	Yes, pets are allowed for an additional fee.	High
Policies & Terms	Is smoking permitted anywhere at Leonardo Boutique Hotel Berlin City South?	No, smoking is not permitted in any area.	High
Policies & Terms	What is the cancellation policy at Leonardo Boutique Hotel Berlin City South?	Cancellation policies vary by rate and may be flexible or non-refundable.	High
Policies & Terms	Does Leonardo Boutique Hotel Berlin City South provide express check-in and check-out options?	Yes, express check-in and check-out options are offered.	Medium
Policies & Terms	Are there any deposit or pre-payment requirements at Leonardo Boutique Hotel Berlin City South?	Yes, a deposit or pre-payment may be required depending on the rate.	Medium
Policies & Terms	Can guests store luggage at Leonardo Boutique Hotel Berlin City South before check-in or after check-out?	Yes, luggage storage is available before check-in and after check-out.	Medium
Policies & Terms	Are group booking conditions available at Leonardo Boutique Hotel Berlin City South?	Yes, special conditions for group bookings are available.	Low
Policies & Terms	Is early check-in or late check-out offered at Leonardo Boutique Hotel Berlin City South?	Yes, early check-in or late check-out may be possible subject to availability and fees.	High
Location & Transportation	How far is Leonardo Boutique Hotel Berlin City South from Berlin city centre?	It is located approximately 11–12 kilometers from the city center.	Medium
Location & Transportation	Which airports are nearby, and how long does it take to reach Leonardo Boutique Hotel Berlin City South from them?	Berlin Brandenburg Airport is around 12 kilometers away, and it takes about 20–30 minutes by car.	High
Location & Transportation	Is there an airport shuttle service available to and from Leonardo Boutique Hotel Berlin City South?	Currently, no dedicated airport shuttle service is provided. [VERIFY]	Medium
Location & Transportation	Which public transport stations are closest to Leonardo Boutique Hotel Berlin City South?	Johannisthaler Chaussee and Grenzallee stations on the U7 line are the closest.	High
Location & Transportation	What is the best way to reach popular landmarks from Leonardo Boutique Hotel Berlin City South?	Taking the nearby U7 line or local bus routes is the most convenient method.	Medium
Location & Transportation	Does Leonardo Boutique Hotel Berlin City South have easy access to local taxi or car-hire services?	Yes, taxis are readily available, and reception can assist with car-hire arrangements.	Medium
Location & Transportation	Is anything within walking distance of Leonardo Boutique Hotel Berlin City South?	Yes, nearby shops and restaurants, including the Gropius Passagen mall, are within walking distance.	Medium
Location & Transportation	Does Leonardo Boutique Hotel Berlin City South offer parking for bicycles or e-scooters?	Information currently not available. [VERIFY]	Low
Location & Transportation	Does Leonardo Boutique Hotel Berlin City South provide travel assistance or booking for local tours?	Yes, reception can help arrange local tours upon request.	Low
Activities & Entertainment	Does Leonardo Boutique Hotel Berlin City South offer any on-site fitness facilities, such as a gym?	No, there is no on-site fitness center.	Low
Activities & Entertainment	Does Leonardo Boutique Hotel Berlin City South provide a spa or wellness center?	No, there is no spa or wellness center available.	Low
Activities & Entertainment	Does Leonardo Boutique Hotel Berlin City South arrange guided city tours or excursions?	No, guided tours are not directly organized, but reception can offer recommendations.	Medium
Activities & Entertainment	Are there any evening entertainment events at Leonardo Boutique Hotel Berlin City South?	No, there are no evening entertainment events on site.	Low
Activities & Entertainment	Does Leonardo Boutique Hotel Berlin City South offer a rooftop terrace for guests?	No, a rooftop terrace is not available.	Low
Activities & Entertainment	Does Leonardo Boutique Hotel Berlin City South provide recommendations for local attractions and cultural events?	Yes, the reception can provide tips on local attractions and cultural events.	Medium
Activities & Entertainment	Can Leonardo Boutique Hotel Berlin City South assist with booking theatre or concert tickets in Berlin?	Yes, the reception can assist with ticket inquiries upon request.	Low
Activities & Entertainment	Are family-friendly activities available at or near Leonardo Boutique Hotel Berlin City South?	Yes, family-friendly attractions are nearby, and reception can offer suggestions.	Medium
Activities & Entertainment	Is there a lounge area for guests to relax in at Leonardo Boutique Hotel Berlin City South?	Yes, a lobby bar and lounge area are provided for guests to unwind.	High
