Category	Question	Answer	Frequency Level
Policies & Terms	האם מלון הרודס פאלאס אילת מאפשר צ'ק-אין מאוחר בשבתות ובמוצאי חג?	כן, בשבתות ובחגי ישראל ניתן לבצע צ'ק-אין רק לאחר צאת השבת או החג.	High
Policies & Terms	האם ניתן להזמין צ'ק-אאוט מאוחר במלון הרודס פאלאס אילת ומהי העלות?	כן, צ'ק-אאוט מאוחר אפשרי בכפוף לזמינות ובתשלום של ‎150‏ ₪ לחדר.	High
Policies & Terms	מהי מדיניות הביטול וההחזר בהזמנות גמישות במלון הרודס פאלאס אילת?	בהזמנות גמישות ניתן לבטל ללא חיוב עד המועד המופיע באישור ההזמנה.	High
Policies & Terms	מהו גיל המינימום לביצוע צ'ק-אין במלון הרודס פאלאס אילת?	הגיל המינימלי לביצוע צ'ק-אין הוא 18 שנים מלאות.	High
Policies & Terms	האם מלון הרודס פאלאס אילת גובה פיקדון ביטחון בעת ההגעה?	ייתכן חיוב מקדמה בכרטיס אשראי לביטחון בהתאם לסוג ההזמנה. [VERIFY]	Medium
Policies & Terms	האם מותר להכניס חיות מחמד למלון הרודס פאלאס אילת?	לא, הכנסת חיות מחמד למתחם המלון אינה מותרת.	High
Policies & Terms	מהן תנאי ההזמנה לקבוצות במלון הרודס פאלאס אילת?	בהזמנה של יותר מארבעה חדרים חלים תנאי ותשלומים מיוחדים המוסכמים מראש.	Medium
Policies & Terms	האם מלון הרודס פאלאס אילת מעניק שירות אחסון מזוודות לפני צ'ק-אין או לאחר צ'ק-אאוט?	כן, אחסון מזוודות מאובטח מוצע ללא תשלום לפני צ'ק-אין או לאחר צ'ק-אאוט.	Medium
Location & Transportation	מהו המרחק מחוף הים למלון הרודס פאלאס אילת?	המלון ממוקם ממש על קו החוף; החול במרחק צעדים ספורים מהלובי.	High
Location & Transportation	כמה זמן הליכה דורש להגיע ממרכז אילת אל מלון הרודס פאלאס אילת?	הליכה רגועה של כ-10 דקות מחברת בין המלון למרכז הקניות והבילוי בעיר.	Medium
Location & Transportation	אילו אטרקציות פופולריות נמצאות במרחק הליכה ממלון הרודס פאלאס אילת?	קניון Ice Mall, המרינה ואמפי אילת ממוקמים כולם בטווח 5-15 דקות הליכה.	Medium
Location & Transportation	האם מלון הרודס פאלאס אילת מציע שירות הסעות לנמל התעופה רמון?	נכון לעכשיו לא מופעל שאטל ייעודי; הקונסיירז' יסייע בארגון מונית פרטית. [VERIFY]	Medium
Location & Transportation	האם במלון הרודס פאלאס אילת ניתן להזמין מוניות או שירותי השכרת רכב?	כן, דלפק הקונסיירז' יספק הזמנת מוניות מיידית או שירות השכרת רכב לפי דרישה.	Medium
Location & Transportation	האם קיימת תחבורה ציבורית סמוכה למלון הרודס פאלאס אילת?	תחנות אוטובוס עירוניות פועלות בטיילת הסמוכה ומגיעות בתוך דקות הליכה. [VERIFY]	Medium
Location & Transportation	האם החניה במלון הרודס פאלאס אילת כפופה לזמינות מקומות?	כן, מספר מקומות החניה מוגבל וזמין על בסיס כל הקודם זוכה.	High
Location & Transportation	האם מלון הרודס פאלאס אילת ממוקם על הטיילת הצפונית של אילת?	כן, המלון שוכן בלב הטיילת הצפונית ומשקיף על מפרץ אילת.	High
Location & Transportation	מהו זמן הנסיעה המוערך ממלון הרודס פאלאס אילת למעבר גבול ירדן-עקבה?	נסיעה של כ-15 דקות במונית מובילה מהמלון למעבר הגבול יצחק רבין.	Low
Activities & Entertainment	האם במלון הרודס פאלאס אילת קיימות שלוש בריכות חיצוניות ובריכה מקורה?	לא, במתחם שתי בריכות חיצוניות עיקריות ולמלון אין בריכה מקורה.	High
Activities & Entertainment	האם יש בריכת ילדים ייעודית במלון הרודס פאלאס אילת?	כן, בריכת ילדים רדודה ומוצלת עומדת לרשות האורחים הצעירים.	High
Activities & Entertainment	אילו טיפולי ספא זמינים במכון Vitalis של מלון הרודס פאלאס אילת?	המכון מציע טיפולי פנים, הידרותרפיה, עיסויים מגוונים, פדיקור-מניקור, סאונה וחמאם טורקי.	High
Activities & Entertainment	האם במלון הרודס פאלאס אילת פועל חדר כושר מאובזר?	כן, חדר כושר חדיש עם מכשירי כוח וקרדיו פתוח לאורך היום.	High
Activities & Entertainment	האם מלון הרודס פאלאס אילת מציע שיעורי יוגה או אימוני כושר מודרכים?	כן, שיעורי יוגה ואימוני כושר מודרכים מתואמים דרך מרכז הבריאות בתיאום מראש.	Medium
Activities & Entertainment	האם ילדים יכולים להצטרף למועדון הילדים במלון הרודס פאלאס אילת?	כן, מועדון ילדים מפוקח מציע יצירה, משחקים ופעילויות לכל הגילים במהלך היום.	High
Activities & Entertainment	האם במלון הרודס פאלאס אילת מתקיימות פעילויות ערב וצוות בידור?	תוכנית הבידור הערבית משתנה עונתית ומפורסמת בלוחות המלון טרם כל ערב. [VERIFY]	Medium
Activities & Entertainment	האם ניתן לשכור אופניים ללא תשלום במלון הרודס פאלאס אילת?	כן, אופניים זמינים בהשאלה חופשית לגלישה בטיילת ולסיור בעיר.	Medium
Activities & Entertainment	האם מלון הרודס פאלאס אילת מציע סיורי יום מודרכים לאתרים אזוריים?	צוות הקונסיירז' ישמח לארגן סיורי יום מודרכים בתשלום לאטרקציות אזוריות. [VERIFY]	Low
