Category	Question	Answer	Frequency Level
Policies & Terms	מהי מדיניות הביטול וההחזר של מלון יו ספלאש ריזורט אילת בהזמנות ישירות?	המדיניות גמישה: ביטול חינמי אפשרי במרבית התעריפים עד מועד מסוים לפני ההגעה, כמפורט בעת ההזמנה.	Medium
Policies & Terms	מהו הגיל המינימלי הנדרש לצ’ק-אין במלון יו ספלאש ריזורט אילת?	הגיל המינימלי לצ’ק-אין הוא 18, בכפוף להצגת תעודה מזהה בתוקף.	High
Policies & Terms	האם מלון יו ספלאש ריזורט אילת מאפשר אירוח חיות מחמד או חיות שירות בלבד?	לא, חיות מחמד אינן מורשות; יתקבלו רק כלבי שירות מוסמכים ללא תשלום.	High
Policies & Terms	האם ניתן לבצע צ’ק-אין מאוחר במלון יו ספלאש ריזורט אילת לאחר חצות?	לא, המלון אינו מציע צ’ק-אין לאחר חצות; יש להגיע לפני 00:00 או לתאם מראש הגעה חריגה.	High
Policies & Terms	האם מלון יו ספלאש ריזורט אילת מציע שירות אחסון מזוודות לפני הצ’ק-אין או לאחר הצ’ק-אאוט?	כן, שירות אחסון מזוודות זמין ללא תשלום לפני הצ’ק-אין ולאחר הצ’ק-אאוט בשירות הקבלה.	Medium
Policies & Terms	האם העישון אסור בכל חדרי מלון יו ספלאש ריזורט אילת ובאזורים הציבוריים?	כן, העישון אסור בכל החדרים ובמרבית השטחים הציבוריים, פרט לאזורי עישון מוגדרים בחוץ.	High
Policies & Terms	האם נדרש פיקדון ביטחוני בעת ביצוע הצ’ק-אין במלון יו ספלאש ריזורט אילת?	כן, בעת הצ’ק-אין נדרש כרטיס אשראי או פיקדון במזומן לכיסוי חיובים נלווים.	Low
Policies & Terms	האם במלון יו ספלאש ריזורט אילת מקבלים כרטיסי אשראי בינלאומיים עיקריים?	כן, מתקבלים כרטיסי Visa, MasterCard ואמריקן-אקספרס בינלאומיים לתשלום ולהבטחת הזמנה.	Medium
Policies & Terms	האם קיימת אפשרות לצ’ק-אאוט מאוחר במלון יו ספלאש ריזורט אילת בתוספת תשלום?	כן, צ’ק-אאוט מאוחר אפשרי על בסיס זמינות ובתוספת תשלום שתיקבע ביום העזיבה. [VERIFY]	Low
Location & Transportation	היכן בדיוק נמצא מלון יו ספלאש ריזורט אילת וכמה דקות נסיעה הוא ממרכז אילת?	המלון שוכן בקיבוץ אילות, כ-4 ק״מ ממרכז אילת – כ-7 דקות נסיעה ברכב.	High
Location & Transportation	מהו מרחק הנסיעה משדה התעופה רמון למלון יו ספלאש ריזורט אילת?	מרחק הנסיעה מנמל התעופה רמון הוא כ-18 ק״מ, כ-15–20 דקות בדרך הבקעה החדשה.	High
Location & Transportation	אילו אתרי קניות ובילוי פופולריים ממוקמים בקרבת מלון יו ספלאש ריזורט אילת?	אתרי קניות סמוכים כוללים את Ice Mall, מתחם BIG אילת, טיילת המלונות ומרינת אילת במרחק של 5-10 דקות נסיעה.	Medium
Location & Transportation	האם מלון יו ספלאש ריזורט אילת מספק סיוע בהזמנת שירותי מונית או רכב שכור?	כן, דלפק הקונסיירז׳ מזמין עבור האורחים מוניות מידיות או שירותי השכרת רכב לפי דרישה.	Medium
Location & Transportation	האם החניה במלון יו ספלאש ריזורט אילת נמצאת בסמוך לכניסה הראשית לנוחות האורחים?	כן, החניון החיצוני צמוד לכניסה הראשית ומאפשר גישה נוחה במיוחד עם מזוודות.	Low
Location & Transportation	האם צוות מלון יו ספלאש ריזורט אילת מסייע בארגון סיורי ג’יפים ואטרקציות במדבר?	כן, הצוות משמח לארגן סיורי ג’יפים, טיולי מדבר ואטרקציות נוספות באזור הערבה והרי אילת.	Medium
Location & Transportation	האם במלון יו ספלאש ריזורט אילת קיימת תחנת טעינה לרכבים חשמליים?	Information is currently not available. [VERIFY]	Low
Location & Transportation	האם ניתן להגיע רגלית ממלון יו ספלאש ריזורט אילת ל-Ice Mall או לטיילת הרודס?	לא, המרחק של כ-4 ק״מ אינו קצר; הליכה תארך כ-45 דקות, מומלץ להשתמש במונית או רכב.	Medium
Location & Transportation	האם מלון יו ספלאש ריזורט אילת מציע שירות הסעות מאורגנות לאטרקציות סמוכות?	Currently, המלון מסייע בתיאום אך אינו מפעיל שאטלים קבועים לאטרקציות; מומלץ להזמין שירותי הסעה פרטיים. [VERIFY]	Low
Activities & Entertainment	האם פארק המים של מלון יו ספלאש ריזורט אילת כולל כניסה חופשית לאורחי המלון?	כן, כניסה בלתי מוגבלת לפארק המים כלולה במחיר לשוהים במלון.	High
Activities & Entertainment	כמה מגלשות מים קיימות בפארק של מלון יו ספלאש ריזורט אילת?	פארק המים מציע חמש מגלשות בגבהים וסגנונות שונים לכל הגילאים.	High
Activities & Entertainment	האם פארק המים במלון יו ספלאש ריזורט אילת פעיל גם בחודשי החורף?	לא, פארק המים סגור בחודשי החורף וייפתח מחדש באפריל בכל שנה.	High
Activities & Entertainment	אילו בריכות שחייה זמינות במלון יו ספלאש ריזורט אילת (מקורה, חיצונית, זרמים)?	המתחם כולל בריכה חיצונית גדולה, בריכה מקורה מחוממת ובריכת זרמים פנימית וכן בריכת ילדים נפרדת.	High
Activities & Entertainment	האם במלון יו ספלאש ריזורט אילת פועל מועדון ילדים ונוער עם קונסולות משחק?	כן, מועדון הילדים והנוער מפעיל עמדות פלייסטיישן, נינטנדו ומשחקים נוספים לאורך היום.	High
Activities & Entertainment	האם מלון יו ספלאש ריזורט אילת מציע תוכנית בידור ערב יומית למשפחות?	כן, מדי ערב נערכים מופעי בידור משפחתיים, מוסיקה חיה ופעילויות בלובי התיאטרון.	Medium
Activities & Entertainment	האם במלון יו ספלאש ריזורט אילת קיים מרכז כושר מאובזר לאורחים?	כן, חדר כושר מאובזר עם ציוד אירובי ומשקולות פתוח לאורחים ללא תשלום.	High
Activities & Entertainment	האם ניתן להזמין עיסויים וטיפולי ספא במתחם הספא של מלון יו ספלאש ריזורט אילת?	כן, במתחם הספא ניתן להזמין מגוון עיסויים וטיפולי גוף בתיאום ותוספת תשלום.	High
Activities & Entertainment	האם צוות מלון יו ספלאש ריזורט אילת יכול לארגן הפלגות או טיולי שיט בים האדום?	כן, הקונסיירז׳ ישמח לסייע בהזמנת הפלגות וטיולי שיט בים האדום.	Medium
Activities & Entertainment	האם מלון יו ספלאש ריזורט אילת מציע מגרש כדורגל או מגרשי טניס לאורחים?	כן, במתחם החיצוני יש מגרש כדורגל קטן ומגרשי טניס לשימוש האורחים.	Medium
