Category	Question	Answer	Frequency Level
Food & Beverage	האם לובי-בר מלון לאונרדו רויאל ריזורט אילת פתוח עד השעות הקטנות ומגיש תפריט חלבי?	כן, לובי-בר נעים פועל עד שעות הלילה המאוחרות ומציע קפה, קינוחים ותפריט חלבי. [VERIFY]	Medium
Food & Beverage	האם במתחם הבריכה של מלון לאונרדו רויאל ריזורט אילת פועל מזנון Oasis המציע מנות בשריות וגלידות?	כן, מזנון Oasis בבריכה מגיש מנות בשריות, חטיפים וגלידות לאורך שעות היום. [VERIFY]	Medium
Food & Beverage	האם ארוחות הערב במלון לאונרדו רויאל ריזורט אילת כוללות עמדות בישול פרונטלי של השפים?	כן, ארוחות הערב כוללות עמדות בישול פרונטלי שבהן השפים מכינים מנות לעיני הסועדים.	Low
Food & Beverage	האם ניתן להזמין שירות חדרים קולינרי במלון לאונרדו רויאל ריזורט אילת בשעות 11:00-22:45?	כן, תפריט שירות החדרים זמין להזמנות קולינריות יומיות בין ‎11:00-22:45.	Medium
Policies & Terms	מהן שעות הצ’ק-אין והצ’ק-אאוט הרגילות במלון לאונרדו רויאל ריזורט אילת בימי חול?	צ’ק-אין בימים א׳-ו׳ החל מ-15:00, וצ’ק-אאוט עד 11:00 בבוקר.	High
Policies & Terms	מהן שעות הצ’ק-אין המאוחרות במלון לאונרדו רויאל ריזורט אילת בשבתות וחגים?	בשבתות וחגים ניתן לבצע צ’ק-אין רק לאחר 18:00, עם יציאת השבת או החג.	High
Policies & Terms	האם מלון לאונרדו רויאל ריזורט אילת מאפשר צ’ק-אאוט מאוחר בשבת בכפוף לזמינות ותשלום?	כן, ניתן לבקש צ’ק-אאוט מאוחר בשבת עד 14:00 בכפוף לזמינות ותוספת תשלום.	Medium
Policies & Terms	מהי מדיניות הביטול וההחזר עבור הזמנות במלון לאונרדו רויאל ריזורט אילת?	מדיניות הביטול משתנה לפי סוג התעריף; התנאים המדויקים מוצגים בזמן ההזמנה.	High
Policies & Terms	מהו הגיל המינימלי לביצוע צ’ק-אין במלון לאונרדו רויאל ריזורט אילת?	הגיל המינימלי לצ’ק-אין הוא 18 שנים לכל הפחות.	High
Policies & Terms	האם מלון לאונרדו רויאל ריזורט אילת מקבל חיות מחמד או מאפשר כניסת כלבי נחייה בלבד?	לא, חיות מחמד אינן מורשות; כניסת כלבי נחייה מותרת בהתאם לחוק.	High
Policies & Terms	האם קיימת מדיניות מיוחדת להזמנות של יותר מארבעה חדרים במלון לאונרדו רויאל ריזורט אילת?	כן, להזמנות מעל ארבעה חדרים חלים תנאים ותוספות חיוב מיוחדים הנמסרים בעת ההזמנה.	Medium
Policies & Terms	אילו אמצעי תשלום מקבל מלון לאונרדו רויאל ריזורט אילת בדלפק הקבלה?	ניתן לשלם ב-AmEx, Visa, Mastercard, Diners Club וכן במזומן בשקלים.	Medium
Policies & Terms	האם מלון לאונרדו רויאל ריזורט אילת מציע שירות אחסון מזוודות לפני צ’ק-אין או לאחר צ’ק-אאוט?	כן, שירות אחסון מזוודות ללא עלות מוצע לפני הגעה ולאחר עזיבה בהתאם לזמינות.	Medium
Location & Transportation	מהו המרחק בין מלון לאונרדו רויאל ריזורט אילת למרכז העיר אילת (כ-1.0 ק״מ)?	המלון ממוקם כ-0.8 ק״מ ממרכז אילת, מרחק כ-10 דקות הליכה רגועה. [VERIFY]	High
Location & Transportation	כמה דקות הליכה מפרידות בין חוף הים לבין מלון לאונרדו רויאל ריזורט אילת (כ-600 מ׳)?	הדרך לחוף הצפון אורכת בערך שבע-שמונה דקות הליכה נינוחה, כ-600 מטר בלבד. [VERIFY]	High
Location & Transportation	אילו אתרי בילוי מרכזיים, כגון מרינה אילת ו-Ice Mall, נמצאים במרחק הליכה ממלון לאונרדו רויאל ריזורט אילת?	מרינה אילת, Ice Mall ו-Harbor Bridge נמצאים במרחק 3-5 דקות הליכה, וטיילת אילת כ-10 דקות.	Medium
Location & Transportation	כמה זמן נסיעה דרוש משדה-התעופה רמון למלון לאונרדו רויאל ריזורט אילת?	נסיעה ברכב פרטי או מונית משדה-התעופה רמון אורכת כ-25-30 דקות, בהתאם לתנועה. [VERIFY]	Low
Location & Transportation	האם החניה במלון לאונרדו רויאל ריזורט אילת מוגבלת במספר המקומות וניתנת על בסיס מקום פנוי?	כן, מספר מקומות החניה מצומצם ומוקצה לאורחים על בסיס מקום פנוי בלבד.	High
Location & Transportation	האם מלון לאונרדו רויאל ריזורט אילת ממוקם בסמוך לטיילת אילת ול-Harbor Bridge?	כן, הטיילת ו-Harbor Bridge נמצאות במרחק הליכה קצר ביותר מהכניסה למלון.	Medium
Location & Transportation	מהי הכתובת המדויקת של מלון לאונרדו רויאל ריזורט אילת לצורך ניווט -GPS?	רחוב קאמן 3-4, אילת 88103, ישראל – מתאים להזנת GPS.	Low
Activities & Entertainment	אילו בריכות זמינות במלון לאונרדו רויאל ריזורט אילת ומה ההבדל בין בריכת המבוגרים לבריכת הילדים?	במתחם שתי בריכות: בריכת מבוגרים גדולה עם ג׳קוזי משולב ובריכת ילדים רדודה ומוצלת לבטיחות הצעירים.	High
Activities & Entertainment	האם במלון לאונרדו רויאל ריזורט אילת יש ג’קוזי חיצוני לשימוש האורחים?	כן, ג׳קוזי חיצוני מחומם ממוקם בצמוד לבריכת המבוגרים לרווחת האורחים.	High
Activities & Entertainment	האם מלון לאונרדו רויאל ריזורט אילת מציע סאונה וטיפולי ספא בתוספת תשלום?	כן, סאונה יבשה וחדר טיפולים מציעים עיסויים ושירותי ספא בתוספת תשלום.	High
Activities & Entertainment	האם צוות הבידור במלון לאונרדו רויאל ריזורט אילת מפיק הופעות חיות ופעילויות ערב?	כן, צוות האנימציה מפיק מדי ערב הופעות חיות, משחקי משפחה ופעילויות נושא מגוונות.	Medium
Activities & Entertainment	האם במלון לאונרדו רויאל ריזורט אילת פועל מועדון Kinder פתאל Kids Club עם אזור ג'מבורי ופעילויות לגילאים שונים?	כן, Kinder-Club מציע אזור ג׳מבורי, יצירות ופעילויות מודרכות המתאימות למגוון גילאים.	Medium
Activities & Entertainment	האם בני נוער במלון לאונרדו רויאל ריזורט אילת נהנים ממועדון נוער עם עמדות פלייסטיישן ומשחקי ספורט אלקטרוני?	כן, מועדון הנוער כולל עמדות פלייסטיישן ומשחקי ספורט אלקטרוני אטרקטיביים.	Low
Activities & Entertainment	האם אורחי מלון לאונרדו רויאל ריזורט אילת מקבלים גישה חופשית למתקני הספא במלון לאונרדו פריווילג׳ הסמוך?	לא, שימוש במתקני הספא של Leonardo Privilege כרוך בתשלום ובהזמנה מראש. [VERIFY]	Medium
Activities & Entertainment	האם מלון לאונרדו רויאל ריזורט אילת מאפשר שימוש בחדר כושר או שיעורי כושר במועדון בריאות סמוך?	כן, האורחים מוזמנים להתאמן בחדר כושר במתחם סמוך ללא עלות נוספת, בכפוף לזמינות. [VERIFY]	Low
