Category	Question	Answer	Frequency Level
Food & Beverage	איזה סוג ארוחת בוקר מוגש במלון בוטניקה חיפה והאם היא בסגנון בופה?	ארוחת הבוקר מוגשת כבופה גורמה עשיר בהשראת שווקי גורמה צרפתיים.	High
Food & Beverage	האם בבופה הבוקר של מלון בוטניקה חיפה קיימות אפשרויות כשרות, צמחוניות, טבעוניות וללא גלוטן?	כן, הבופה מציע מנות כשרות וכן אפשרויות צמחוניות, טבעוניות וללא גלוטן.	High
Food & Beverage	האם מסעדת מלון בוטניקה חיפה מגישה תפריט ים-תיכוני לאורך היום?	כן, מסעדת המלון מגישה לאורך היום תפריט ים-תיכוני כשר ועדכני.	Medium
Food & Beverage	האם במלון בוטניקה חיפה פועל בר גג המציע קוקטיילים ומנות גריל?	כן, בר הגג מגיש קוקטיילים יצירתיים ומנות גריל בשריות באווירה נופית.	Medium
Food & Beverage	האם ניתן להזמין ארוחת בוקר או משקאות ישירות לחדר במלון בוטניקה חיפה?	כן, אפשר להזמין ארוחת בוקר, קפה ומשקאות לחדר בתוספת תשלום.	Medium
Food & Beverage	האם מלון בוטניקה חיפה מציע שירות יין או שמפניה בתשלום נוסף?	כן, ניתן להזמין בקבוקי יין או שמפניה לחדר בעלות נוספת. [VERIFY]	Medium
Food & Beverage	האם בית הקפה במלון בוטניקה חיפה מגיש מאפים וקרואסונים טריים לאורך היום?	כן, בית הקפה מגיש קפה גורמה, קרואסונים טריים ומאפים לאורך היום.	Medium
Food & Beverage	האם אורחים שאינם שוהים במלון יכולים להיכנס לבר של מלון בוטניקה חיפה בהזמנה מוקדמת?	כעת הכניסה לבר מתאפשרת בהזמנה מראש גם לאורחים חיצוניים, בכפוף לזמינות. [VERIFY]	Low
Food & Beverage	האם מלון בוטניקה חיפה מציע מנות מיוחדות בהזמנה מוקדמת לסועדים עם הגבלות תזונתיות ספציפיות?	כן, בתיאום מוקדם המטבח מכין מנות מותאמות לרגישויות ולדיאטות מיוחדות.	Medium
Policies & Terms	מהי מדיניות הביטול והתשלום המוקדם של מלון בוטניקה חיפה לפי סוג החדר?	המדיניות משתנה לפי סוג החדר והמועד; תנאי ביטול ותשלום נמסרים בעת ההזמנה.	Medium
Policies & Terms	האם חיות מחמד מורשות לשהות במלון בוטניקה חיפה?	לא, המלון אינו מאפשר כניסת חיות מחמד או חיות שירות.	High
Policies & Terms	מהו הגיל המינימלי הנדרש לביצוע צ׳ק-אין במלון בוטניקה חיפה?	הגיל המינימלי לביצוע צ׳ק-אין הוא 18, עם תעודה מזהה בתוקף.	High
Policies & Terms	האם מלון בוטניקה חיפה מציע שירות אחסון מזוודות לפני צ׳ק-אין או לאחר צ׳ק-אאוט?	כן, שירות אחסון מזוודות ללא תשלום זמין לפני ההגעה או לאחר העזיבה. [VERIFY]	Medium
Policies & Terms	האם ניתן לבצע צ׳ק-אין מוקדם או צ׳ק-אאוט מאוחר במלון בוטניקה חיפה וכרוך הדבר בתשלום נוסף?	כן, ניתן לבקש צ׳ק-אין מוקדם או צ׳ק-אאוט מאוחר בהתאם לזמינות ובתוספת תשלום.	Medium
Policies & Terms	האם נגבית ערבות או פיקדון ביטחון בעת הצ׳ק-אין במלון בוטניקה חיפה?	כעת נדרש כרטיס אשראי לביטחון; פיקדון מזומן אינו נגבה בדרך כלל. [VERIFY]	Low
Policies & Terms	האם מלון בוטניקה חיפה מאפשר הזמנת בלוקים לחגיגות או לקבוצות גדולות ומהם התנאים?	כן, ניתן להזמין בלוקים חדרים לאירועים או לקבוצות בכפוף להסכם מכירות ייעודי.	Low
Policies & Terms	האם מלון בוטניקה חיפה מתיר ימי צילום או התארגנות לחתונות בשטח המלון?	לא, המלון אינו מאפשר ימי צילום או התארגנות חתונה בשטחו.	Medium
Policies & Terms	האם העישון מותר במלון בוטניקה חיפה רק באזורים חיצוניים ייעודיים?	כן, העישון מוגבל לאזורים חיצוניים ייעודיים בלבד מחוץ למבנה המלון.	Medium
Location & Transportation	היכן ממוקם מלון בוטניקה חיפה בשדרות בן-גוריון ומה הופך את המיקום לייחודי?	המלון ממוקם בשדרות בן-גוריון 50, בלב המושבה הגרמנית ובצל גני הבהאים, מוקף בתי קפה, גלריות ואדריכלות היסטורית מרשימה.	High
Location & Transportation	מהו המרחק בין מלון בוטניקה חיפה לגני הבהאים המרשימים?	הכניסה התחתונה לגני הבהאים נמצאת כ-2.3 ק״מ מהמלון, נסיעה קצרה או הליכה נינוחה.	High
Location & Transportation	כמה דקות הליכה מפרידות בין מלון בוטניקה חיפה לשוק ואדי ניסנאס הססגוני?	כ-700 מטר בלבד, כ-8-10 דקות הליכה לשוק ואדי ניסנאס הצבעוני.	High
Location & Transportation	איזה חוף ים נמצא במרחק הקצר ביותר ממלון בוטניקה חיפה ומה המרחק אליו?	חוף בת-גלים הוא הקרוב ביותר, במרחק כ-2.2 ק״מ מהמלון.	Medium
Location & Transportation	מהו זמן הנסיעה המשוער משדה התעופה בן-גוריון למלון בוטניקה חיפה ברכב פרטי?	כ-75-90 דקות נסיעה בהתאם לתנועה בכביש החוף. [VERIFY]	Medium
Location & Transportation	איזו תחנת רכבת או מטרונית היא הקרובה ביותר למלון בוטניקה חיפה?	תחנת חיפה מרכז-השמונה שוכנת כ-1.4 ק״מ מהמלון, כ-15 דקות הליכה. [VERIFY]	Medium
Location & Transportation	האם מלון בוטניקה חיפה מספק מידע או סיוע בהזמנת מוניות ורכבי השכרה בעיר?	כן, צוות הדלפק ישמח להזמין מוניות ולסייע בהשכרת רכב לאורחים. [VERIFY]	Low
Location & Transportation	האם ניתן להזמין חניה מקורה מראש בסמוך למלון בוטניקה חיפה?	כעת לא ניתן לבצע הזמנת חניה מראש; החניון סמוך פועל על בסיס מקום פנוי. [VERIFY]	Low
Location & Transportation	אילו אתרים תרבותיים נמצאים בטווח הליכה קצר ממלון בוטניקה חיפה?	המושבה הגרמנית, שוק ואדי ניסנאס ומוזיאון מדעטק נמצאים כולם במרחק הליכה קצר.	Medium
Activities & Entertainment	האם במלון בוטניקה חיפה קיימת בריכת אינפיניטי על הגג ומהן שעות פעילותה בעונות השונות?	כן, בריכת האינפיניטי על הגג פתוחה במאי 09:00-18:00 וביוני-אוגוסט 09:00-19:00.	High
Activities & Entertainment	האם בריכת הגג במלון בוטניקה חיפה מחוממת ומתאימה לטבילה ולרגיעה?	כן, בריכת הגג מחוממת ומיועדת לשכשוך רגוע ולהתרעננות נעימה.	Medium
Activities & Entertainment	אילו טיפולי ספא וחבילות רווחה מציע מרכז הספא של מלון בוטניקה חיפה?	הספא מציע עיסויים קלאסיים, טיפולי ארומתרפיה בשמני צמחים וחבילות זוגיות מפנקות.	High
Activities & Entertainment	האם מלון בוטניקה חיפה כולל סאונה או אזור מנוחה בספא?	כן, במתחם הספא יש סאונה יבשה ורטובה וכן אזור מנוחה שקט.	Medium
Activities & Entertainment	אילו מתקני כושר זמינים בחדר הכושר של מלון בוטניקה חיפה?	חדר הכושר כולל הליכונים, אופני כושר, משקולות חופשיות ותחנות כוח מודרניות.	High
Activities & Entertainment	האם בריכת הגג של מלון בוטניקה חיפה מיועדת למבוגרים בלבד?	כן, הבריכה מיועדת לאורחים מגיל 16 ומעלה לשמירה על אווירה רגועה.	High
Activities & Entertainment	האם מלון בוטניקה חיפה מציע טרקלין גג או מרפסת שיזוף עם תצפית לגני הבהאים?	כן, מרפסת השיזוף על הגג כוללת טרקלין נעים ונוף פנורמי לגני הבהאים.	Medium
Activities & Entertainment	האם במלון בוטניקה חיפה מסופקות מגבות בריכה וכיסאות שיזוף לשימוש האורחים?	כן, מגבות בריכה וכיסאות שיזוף זמינים לאורחים באזור הבריכה ללא חיוב. [VERIFY]	Medium
Activities & Entertainment	האם מלון בוטניקה חיפה מעמיד אולם כנסים אלגנטי לאירועי חברה ופרטיים?	כן, במלון אולם כנסים אלגנטי המצויד בציוד אודיו-ויזואלי לאירועים מגוונים.	Medium
