Category	Question	Answer	Frequency Level
Policies & Terms	Does Leonardo Hotel Newcastle permit pets, and are there any breed or size restrictions?	No, pets are not generally permitted, although service animals are welcome. [VERIFY]	Medium
Policies & Terms	Is Leonardo Hotel Newcastle a smoke-free property?	Yes, the entire premises is smoke-free, and smoking is prohibited throughout.	High
Policies & Terms	What is the cancellation policy at Leonardo Hotel Newcastle, and is free cancellation available?	Free cancellation is typically offered with flexible rates if canceled within the specified timeframe. Guests should check their booking terms.	High
Policies & Terms	Does Leonardo Hotel Newcastle offer early check-in or late check-out for an extra fee?	Yes, subject to availability, early check-in or late check-out can be arranged for an additional charge.	High
Policies & Terms	Is express check-in or check-out available at Leonardo Hotel Newcastle?	Yes, an express service can be arranged to expedite arrival and departure processes.	Medium
Policies & Terms	What is the security deposit or pre-authorization amount required at Leonardo Hotel Newcastle?	A credit card pre-authorization is often taken at check-in, but exact amounts vary. [VERIFY]	Medium
Policies & Terms	Does Leonardo Hotel Newcastle allow group bookings, and are there special terms for large parties?	Yes, group bookings are welcomed, and the hotel can provide dedicated terms and rates for larger parties.	Medium
Policies & Terms	Can guests store luggage at Leonardo Hotel Newcastle after checking out?	Yes, luggage storage is available for guests who need to leave items after their stay.	High
Location & Transportation	How far is Leonardo Hotel Newcastle from Newcastle Central Station?	The property is located within a short walking distance of approximately five minutes from the station, providing convenient travel connections.	High
Location & Transportation	Is Leonardo Hotel Newcastle within walking distance of St James’ Park?	Yes, it is roughly a 15-minute walk away, making it accessible for guests attending matches or events.	High
Location & Transportation	Does Leonardo Hotel Newcastle provide an airport shuttle service to Newcastle International Airport?	No, the hotel does not operate a dedicated airport shuttle, but staff can recommend and arrange transportation upon request.	Medium
Location & Transportation	Can the staff at Leonardo Hotel Newcastle arrange taxi or car hire services for guests?	Yes, staff can coordinate taxi pickups or car rental services to assist with travel needs.	Medium
Location & Transportation	Which major city landmarks are close to Leonardo Hotel Newcastle, such as the Quayside or the Castle Keep?	The hotel is conveniently located near notable landmarks, including the Quayside and the Castle Keep, all within easy reach.	High
Location & Transportation	Is there a direct public transport link from Leonardo Hotel Newcastle to the Metrocentre shopping complex?	Information currently not available. [VERIFY]	Medium
Location & Transportation	Does Leonardo Hotel Newcastle offer parking for bicycles or motorbikes on-site?	Information currently not available. [VERIFY]	Low
Location & Transportation	Is Leonardo Hotel Newcastle convenient for guests attending events at Utilita Arena Newcastle?	Yes, the venue is within easy reach, making it convenient for those attending arena events.	High
Location & Transportation	Are local bus routes accessible near Leonardo Hotel Newcastle for exploring the wider region?	Yes, several bus stops are nearby, offering routes to the surrounding area for sightseeing and day trips.	Medium
Activities & Entertainment	Does Leonardo Hotel Newcastle have a fitness center or gym on-site for guests?	No, there is no on-site fitness center, but staff can recommend nearby facilities for exercise.	Medium
Activities & Entertainment	Is there an indoor swimming pool available at Leonardo Hotel Newcastle?	No, the hotel does not feature a swimming pool, and guests may use local leisure centers if desired.	Medium
Activities & Entertainment	Does Leonardo Hotel Newcastle offer spa or massage treatments for guests?	No, there is no spa service on the premises, though staff can advise on nearby wellness centers.	Low
Activities & Entertainment	Are there any guided city tours recommended by Leonardo Hotel Newcastle?	Yes, the team can suggest reputable local tour operators and help make arrangements for guided city excursions.	Medium
Activities & Entertainment	Does Leonardo Hotel Newcastle have a rooftop terrace or lounge area offering city views?	No, the hotel does not include a rooftop terrace, but some rooms may feature city views.	Low
Activities & Entertainment	Can Leonardo Hotel Newcastle help arrange tickets for local entertainment or live music events?	Yes, staff can assist in sourcing tickets for concerts or events, subject to availability.	Medium
Activities & Entertainment	Is there a children’s play area or family-friendly entertainment available at Leonardo Hotel Newcastle?	No, there is no dedicated children’s play area, though family rooms are provided for traveling with children.	Low
Activities & Entertainment	Does Leonardo Hotel Newcastle host special events or seasonal celebrations for guests?	Yes, the property occasionally arranges themed events or seasonal gatherings, and details are shared in advance.	Medium
Activities & Entertainment	Are there any fitness classes or group activities offered at Leonardo Hotel Newcastle?	No, fitness or group activities are not currently provided on-site.	Low
