Category	Question	Answer	Frequency Level
Policies & Terms	האם מלון יו מג'יק פאלאס אילת מקבל ילדים בכל הגילאים וידידותי למשפחות?	כן, המלון מוגדר ידידותי למשפחות ומקבל ילדים בכל הגילאים בשמחה.	High
Policies & Terms	מהו הגיל המינימלי הנדרש לצ'ק-אין במלון יו מג'יק פאלאס אילת?	הגיל המינימלי לביצוע צ'ק-אין הוא 18 שנים מלאות.	Medium
Policies & Terms	האם ניתן להכניס חיות מחמד למלון יו מג'יק פאלאס אילת?	לא, הכנסת חיות מחמד אסורה, למעט כלבי נחייה בהתאם לחוק.	High
Policies & Terms	האם ניתן לבצע צ'ק-אאוט מאוחר במלון יו מג'יק פאלאס אילת בכפוף לזמינות ותשלום נוסף?	כן, ניתן לתאם צ'ק-אאוט מאוחר בכפוף לזמינות ותוספת תשלום מול הקבלה.	Medium
Policies & Terms	האם מלון יו מג'יק פאלאס אילת מציע שירות אחסון מטען לפני צ'ק-אין או לאחר צ'ק-אאוט?	כן, שירות אחסון מטען ללא תשלום זמין לפני ההגעה ולאחר העזיבה.	Medium
Policies & Terms	האם כל חדרי מלון יו מג'יק פאלאס אילת מוגדרים ללא-עישון?	כן, כל החדרים והשטחים הסגורים במלון מוגדרים ללא-עישון לחלוטין.	High
Policies & Terms	האם ניתן להזמין מיטת תינוק או מיטה מתקפלת נוספת במלון יו מג'יק פאלאס אילת ומה העלות?	כן, מיטת תינוק זמינה בעלות ‎55 ₪ ללילה; מיטות מתקפלות אינן מוצעות.	Medium
Policies & Terms	האם השימוש במרכז הספא וחדר הכושר של מלון יו מג'יק פאלאס אילת כרוך בתשלום?	כן, הכניסה לספא, חדר הכושר והמתקנים הנלווים כרוכה בתשלום נוסף.	Medium
Policies & Terms	האם במלון יו מג'יק פאלאס אילת קיימים נהלי צ'ק-אין/צ'ק-אאוט ללא מגע (Contactless)?	Information is currently not available. [VERIFY]	Low
Location & Transportation	מהו המרחק בהליכה בין מלון יו מג'יק פאלאס אילת למרינת אילת?	המרינה מצויה כ-150 מ׳ מהמלון, הליכה קצרה של כשתי-שלוש דקות.	High
Location & Transportation	האם מלון יו מג'יק פאלאס אילת נמצא במרחק הליכה קצר מקניון Ice Mall?	כן, קניון Ice Mall מרוחק כ-600 מטרים, כ-7 דקות הליכה נוחה.	Medium
Location & Transportation	האם צוות מלון יו מג'יק פאלאס אילת מסייע בהזמנת מוניות מ/אל שדה התעופה?	כן, צוות הקבלה ישמח להזמין מוניות לשדה התעופה או ממנו לפי דרישה.	Medium
Location & Transportation	כמה זמן נסיעה נדרש ממלון יו מג'יק פאלאס אילת לאקווריום Underwater Observatory ברכב?	נסיעה ברכב למצפה התת-ימי אורכת כ-10 דקות ומכסה כ-9.5 ק״מ.	Low
Location & Transportation	האם מלון יו מג'יק פאלאס אילת מציע שירות השכרת אופניים לטיול בעיר?	כן, ניתן לשכור אופניים במלון בתוספת תשלום יומי סמלי.	Medium
Location & Transportation	האם חוף Papaya Beach נמצא במרחק הליכה ממלון יו מג'יק פאלאס אילת?	כן, חוף Papaya נמצא כ-0.5 מייל מהמלון, כ-8 דקות הליכה נעימה.	Low
Location & Transportation	כמה זמן נסיעה משדה התעופה Ovda (VDA) למלון יו מג'יק פאלאס אילת?	משך הנסיעה משדה התעופה עובדה למלון הוא כ-50-55 דקות, בהתאם לתנועה.	Medium
Location & Transportation	האם ניתן לחנות רכב פרטי במלון יו מג'יק פאלאס אילת ללא הזמנה מראש?	כן, החניה פועלת על בסיס מקום פנוי ואינה דורשת הזמנה מוקדמת.	High
Activities & Entertainment	האם מלון יו מג'יק פאלאס אילת מציע תוכנית בידור ערב יומית עם מופעים חיים?	כן, צוות הבידור מארגן מדי ערב מופעים חווייתיים ותוכנית עשירה לאורחים.	High
Activities & Entertainment	האם במלון יו מג'יק פאלאס אילת פועל מועדון ילדים עם השגחה מקצועית במהלך היום?	כן, מועדון הילדים פועל במשך היום בהשגחת מדריכים מוסמכים ופעילויות מגוונות.	High
Activities & Entertainment	האם מועדון הילדים של מלון יו מג'יק פאלאס אילת כולל סדנאות בישול ויצירה?	כן, המועדון מציע סדנאות יצירה ולעיתים גם פעילויות בישול מותאמות. [VERIFY]	Medium
Activities & Entertainment	האם הבריכה הראשית במלון יו מג'יק פאלאס אילת פתוחה לשחייה לילית?	כן, הבריכה הראשית מוארת ופתוחה לשחייה לילית עד שעות מאוחרות.	Low
Activities & Entertainment	האם במלון יו מג'יק פאלאס אילת יש בריכת פעוטות מקורה ונפרדת?	כן, במלון בריכת פעוטות מקורה ונפרדת הבטוחה לילדים קטנים.	High
Activities & Entertainment	האם מרכז הבריאות במלון יו מג'יק פאלאס אילת מציע סאונה, חמאם וג'קוזי?	כן, במרכז הבריאות זמינים סאונה יבשה, חמאם טורקי וג'קוזי מרגיע בתשלום.	High
Activities & Entertainment	האם השימוש בחדר הכושר במלון יו מג'יק פאלאס אילת פתוח לכלל האורחים?	כן, חדר הכושר פתוח לאורחים מגיל מתאים, בכפוף לדמי כניסה במסגרת הספא.	Medium
Activities & Entertainment	האם מלון יו מג'יק פאלאס אילת מציע טיפולי עיסוי בספא בתוספת תשלום?	כן, ניתן להזמין מגוון טיפולי עיסוי מקצועיים בספא בתוספת תשלום.	High
Activities & Entertainment	האם בחודשי החורף מארגן מלון יו מג'יק פאלאס אילת מסיבות DJ ופעילויות חברתיות למבוגרים?	כן, בחורף מתקיימות מסיבות DJ ופעילויות חברתיות למבוגרים באזורים הציבוריים. [VERIFY]	Medium
Activities & Entertainment	האם במלון יו מג'יק פאלאס אילת פועל חדר משחקים עם עמדות מולטימדיה לבני נוער?	כן, חדר המשחקים כולל עמדות מולטימדיה וקונסולות משחק עדכניות לבני נוער.	Medium
