Category	Question	Answer	Frequency Level
Food & Beverage	האם במלון הרודס ים המלח מוגשת ארוחת בוקר עשירה בסגנון בופה?	כן, בופה חלבי מגוון מוגש מדי בוקר במסעדת המלון המרכזית.	High
Food & Beverage	מהן שעות ההגשה של ארוחת הבוקר במלון הרודס ים המלח?	ארוחת הבוקר מוגשת יום-יום בין 07:00 ל-10:30 בבוקר.	High
Food & Beverage	האם מלון הרודס ים המלח מציע מנות טבעוניות, צמחוניות או נטולות גלוטן בהזמנה מראש?	כן, ניתן להזמין מראש מנות טבעוניות, צמחוניות ונטולות גלוטן בכשרות מלאה.	Medium
Food & Beverage	האם בלובי של מלון הרודס ים המלח פועל בר המציע משקאות וקוקטיילים במהלך היום?	כן, בר “רוטשילד” בלובי פתוח 09:00-23:00 ומגיש קוקטיילים, קפה וכיבוד קל.	Medium
Food & Beverage	האם במלון הרודס ים המלח פועל בר-בריכה לשירות האורחים?	כן, בר-בריכה עונתי פתוח 10:00-17:00 ומציע משקאות ונשנושים ליד המים.	Medium
Food & Beverage	האם במלון הרודס ים המלח קיים טרקלין VIP המגיש כיבוד קל ומשקאות יוקרה?	כן, טרקלין VIP מגיש לאורך היום מאפים, משקאות יוקרה ופינות ישיבה נוחות.	Low
Food & Beverage	האם המסעדה במלון הרודס ים המלח כשרה ומפוקחת?	כן, המסעדות פועלות תחת תעודת כשרות מוכרת ומגישות אוכל כשר.	High
Food & Beverage	האם ניתן להזמין שירות חדרים לארוחות מלאות במלון הרודס ים המלח בכל שעת היממה?	כן, שירות החדרים מספק ארוחות מלאות 24 שעות ביממה.	Medium
Food & Beverage	האם במלון הרודס ים המלח פועל טרקלין קוקטיילים אלגנטי בשעות הערב?	כן, בשעות הערב הופך בר הלובי לטרקלין קוקטיילים עם הופעות חיות עד 22:30.	Medium
Policies & Terms	מהן שעות הצ'ק-אין הרשמיות במלון הרודס ים המלח בימי חול?	צ'ק-אין בימי חול מתחיל בשעה 15:00.	High
Policies & Terms	מהן שעות הצ'ק-אין במלון הרודס ים המלח בשבתות ובחגים יהודיים?	בשבתות ובחגים הצ'ק-אין מתאפשר מצאת השבת או החג, סביב 18:00.	High
Policies & Terms	עד איזו שעה ניתן לבצע צ'ק-אאוט במלון הרודס ים המלח בימי חול?	צ'ק-אאוט בימי חול נדרש עד 11:00 בבוקר.	High
Policies & Terms	עד איזו שעה ניתן לבצע צ'ק-אאוט במלון הרודס ים המלח בשבתות ובחגים?	בשבתות ובחגים ניתן לצאת עד 14:00 ללא תוספת תשלום.	High
Policies & Terms	מהו גיל המינימום הנדרש לצ'ק-אין במלון הרודס ים המלח?	הצ'ק-אין מותר מגיל 18 ומעלה או בליווי הורה/אפוטרופוס.	Medium
Policies & Terms	מהי מדיניות הביטול של הזמנות במלון הרודס ים המלח?	כעת, תנאי הביטול תלויים בסוג התעריף; תעריפים גמישים מאפשרים ביטול חינם עד המועד המצוין בהזמנה.	High
Policies & Terms	מהי מדיניות מלון הרודס ים המלח לגבי הכנסת חיות מחמד וכלבי נחייה?	לא, חיות מחמד אינן מורשות; כלבי נחייה מתקבלים בהתאם לחוק.	High
Policies & Terms	האם החניה במלון הרודס ים המלח ניתנת ללא תשלום וכפופה לזמינות?	כן, חניה ללא תשלום זמינה בשטח המלון בכפוף למקום פנוי.	High
Policies & Terms	האם ניתן להזמין צ'ק-אין מוקדם או צ'ק-אאוט מאוחר במלון הרודס ים המלח וכמה זה עולה?	כן, ניתן לבקש הגעה מוקדמת או עזיבה מאוחרת; האישור כפוף לתפוסה ועלות של ‎₪250 לחדר בשבת עד 20:00.	Medium
Location & Transportation	היכן ממוקם מלון הרודס ים המלח באזור עין בוקק/נווה זוהר?	המלון שוכן בחמי זוהר, רצועת עין בוקק-נווה זוהר, על קו החוף של ים המלח.	High
Location & Transportation	כמה דקות נסיעה מפרידות בין מלון הרודס ים המלח לחוף עין בוקק הציבורי?	כ-3 דקות נסיעה (כ-1.9 מייל) מפרידות מהמלון לחוף הציבורי בעין בוקק.	Low
Location & Transportation	מהו זמן הנסיעה המשוער משדה התעופה בן-גוריון למלון הרודס ים המלח ברכב פרטי?	הנסיעה משדה התעופה בן-גוריון אורכת בערך שעה ו-45 דקות, בהתאם לתנועה.	Medium
Location & Transportation	האם מלון הרודס ים המלח מציע שירותי הסעה לשדה התעופה בתיאום מראש?	כן, ניתן לתאם בתשלום שירות הסעות או מונית לשדה התעופה דרך הקונסיירז'.	Medium
Location & Transportation	אילו אתרי טבע עיקריים נמצאים בטווח נסיעה קצר ממלון הרודס ים המלח (כגון מצדה ושמורת עין גדי)?	מצדה כ-15 ק״מ צפונה, עין גדי ספא כ-24 ק״מ ושמורת עין גדי כ-23 ק״מ, כולם עד כחצי שעה נסיעה.	High
Location & Transportation	האם במלון הרודס ים המלח ניתן לשכור אופניים לטיול בסביבה?	כן, שירות השכרת אופניים זמין ומאפשר רכיבה באזור המדברי הייחודי.	Low
Location & Transportation	האם קיימות במלון הרודס ים המלח חניות נגישות לנכים בסמוך ללובי?	כן, 16 מקומות חניה נגישים ממוקמים עד 20 מטר מפתח הלובי.	Low
Location & Transportation	האם צוות מלון הרודס ים המלח יכול להזמין עבור האורחים מוניות או הסעות פרטיות?	כן, צוות הקבלה והקונסיירז' ישמח להזמין מוניות או הסעות פרטיות לכל יעד.	Medium
Location & Transportation	מהו המרחק בין מלון הרודס ים המלח לפארק הלאומי מצדה?	המרחק לכביש הגישה למצדה הוא כ-14.7 מייל (כ-23.5 ק״מ).	Medium
Activities & Entertainment	אילו מתקני ספא עומדים לרשות האורחים במלון הרודס ים המלח (כולל סולאריום, ג'קוזי וסאונה)?	הספא כולל בריכות מי-ים המלח מחוממות, בריכת גופרית, סולאריום, חמאם טורקי, סאונות, ג'קוזי וטיפולי גוף מגוונים.	High
Activities & Entertainment	האם במלון הרודס ים המלח קיימת בריכה מקורה מחוממת לשימוש כל ימות השנה?	כן, בריכה מקורה מחוממת זמינה לאורחים לאורך כל השנה.	High
Activities & Entertainment	האם מלון הרודס ים המלח מפעיל בריכת מי ים המלח או בריכת גופרית טיפולית?	כן, במתחם הספא בריכת מי-ים המלח מחוממת ו-בריכת גופרית טיפולית.	Medium
Activities & Entertainment	האם חדר הכושר במלון הרודס ים המלח פתוח לאורחים, ואם כן באילו שעות?	כעת, חדר הכושר בשיפוצים וסגור; המלון מספק הסעה לחדרי כושר סמוכים עד 17:00.	Medium
Activities & Entertainment	האם מלון הרודס ים המלח מציע שיעורי כושר או חוגים כגון יוגה, פילאטיס וזומבה?	כן, מוצעים שיעורי יוגה, פילאטיס, זומבה ואקווה-אירוביק בלוח זמנים משתנה.	Low
Activities & Entertainment	האם במלון הרודס ים המלח פועלת בריכה חיצונית עם מיטות שיזוף ושמשיות?	כן, בריכה חיצונית גדולה מוקפת מיטות שיזוף, שמשיות ומגבות חוף לרווחת האורחים.	High
Activities & Entertainment	האם לרשות הילדים במלון הרודס ים המלח קיימת בריכת ילדים ומועדון פעילות ייעודי?	כן, לילדים עומדת בריכת ילדים מקורה ומועדון משחקים פעיל לאורך היום.	High
Activities & Entertainment	האם במלון הרודס ים המלח ניתן לשחק טניס במגרשים שבשטח המלון?	כן, מגרשי טניס זמינים במתחם והציוד ניתן בהשאלה בקבלה.	Low
Activities & Entertainment	האם מלון הרודס ים המלח מציע שירותי השכרת אופניים לטיולים באזור?	כן, ניתן לשכור אופניים במלון ולצאת לרכיבה מהנה בסביבה.	Low
