Category	Question	Answer	Frequency Level
Location & Transportation	כמה דקות הליכה מפרידות בין מלון לאונרדו אין ים המלח לחוף הים הציבורי?	כ-5 דקות הליכה נינוחה מובילות מהמלון אל חוף עין-בוקק הציבורי.	High
Location & Transportation	האם החוף הציבורי הסמוך למלון לאונרדו אין ים המלח פתוח ללא תשלום לאורחי המלון?	כן, החוף הציבורי פתוח ללא דמי כניסה לכלל האורחים והמבקרים. ‎[VERIFY]	Low
Location & Transportation	האם מלון לאונרדו אין ים המלח נמצא במרחק הליכה מקניון ים המלח?	כן, קניון ים-המלח נמצא במרחק הליכה קצר של מספר דקות מהכניסה.	Low
Location & Transportation	מהו המרחק בקילומטרים בין מלון לאונרדו אין ים המלח לנמל התעופה בן-גוריון?	המרחק הוא כ-150–160 ק״מ, נסיעה של כשעה ו-50 דקות ברכב. ‎[VERIFY]	Medium
Location & Transportation	אילו אתרי טבע מרכזיים (מצדה, עין גדי ועוד) נמצאים בקרבת מלון לאונרדו אין ים המלח?	במרחק נסיעה קצר נמצאים מצדה, עין גדי, שמורת נחל ערוגות וקומראן.	Low
Location & Transportation	האם מלון לאונרדו אין ים המלח מעמיד הסעה חינמית או בתשלום למרכזי ספא סמוכים?	כן, הסעה חינמית יוצאת מספר פעמים ביום אל מתחמי הספא בבתי המלון השכנים.	Low
Location & Transportation	האם ניתן לארגן מונית או רכב שכור דרך דלפק הקבלה של מלון לאונרדו אין ים המלח?	כן, דלפק הקבלה יסייע בהזמנת מוניות ובהשכרת רכב בתשלום נוסף. ‎[VERIFY]	Medium
Location & Transportation	האם קיימות עמדות טעינה לרכבים חשמליים בחניית מלון לאונרדו אין ים המלח?	לא, במועד זה אין עמדות טעינה לרכב חשמלי במתחם החניה. ‎[VERIFY]	Low
Activities & Entertainment	האם במלון לאונרדו אין ים המלח יש בריכת שחייה חיצונית עונתית?	כן, במרכז הגן פועלת בריכת שחייה חיצונית הפתוחה בעונות האביב-קיץ.	High
Activities & Entertainment	מהן שעות פעילות בריכת השחייה במלון לאונרדו אין ים המלח?	בריכת השחייה פעילה מדי יום בין ‎08:30‎ ל-‎18:30‎, בכפוף לתנאי מזג האוויר.	Medium
Activities & Entertainment	האם סולריום מלון לאונרדו אין ים המלח מציע אזורים נפרדים לנשים ולגברים?	כן, הסולריום מציע מרפסות שיזוף נפרדות לנשים ולגברים לשמירה על פרטיות.	Low
Activities & Entertainment	האם באוהל הבדואי של מלון לאונרדו אין ים המלח מתקיימות הופעות חיות ובידור בערבים?	כן, בערבי סוף-שבוע מתקיימות באוהל הופעות מוזיקה וריקודי בטן חיות.	Low
Activities & Entertainment	האם אורחי מלון לאונרדו אין ים המלח יכולים, בתוספת תשלום, להשתמש במתקני הספא של מלון לאונרדו פלאזה ים המלח?	כן, בתוספת תשלום סמלית ניתן ליהנות ממתקני הספא של לאונרדו פלאזה הסמוך.	Low
Activities & Entertainment	האם במלון לאונרדו אין ים המלח קיימים מגרשי טניס או כדוריד לשימוש האורחים?	כן, המתחם כולל מגרשי טניס וכדוריד המיועדים לשימוש חופשי של האורחים.	Low
Activities & Entertainment	האם צוות מלון לאונרדו אין ים המלח מסייע בארגון טיולי ג'יפים במדבר יהודה?	כן, מחלקת הקבלה תשמח לסייע בתיאום טיולי ג'יפים מודרכים במדבר יהודה.	Low
Activities & Entertainment	האם ישנה בריכת ילדים ייעודית במתחם הבריכות של מלון לאונרדו אין ים המלח?	לא, במתחם קיימת בריכה אחת משותפת ללא אזור מים נפרד לילדים. ‎[VERIFY]	Medium
Activities & Entertainment	האם מלון לאונרדו אין ים המלח מציע פעילויות הליותרפיה או טיפולי בוץ טבעיים כחלק מהשהייה?	כן, ניתן להשתתף בסולריום בטיפולי הליותרפיה ולשריין טיפולי בוץ טבעי בספא.	Low
