Category	Question	Answer	Frequency Level
Location & Transportation	Is Hotel Corpus Christi Lisboa – Leonardo Limited Edition within walking distance of the historic Alfama and Chiado districts?	Yes, its central Baixa location places both the Alfama and Chiado districts comfortably within a short walking distance.	Medium
Activities & Entertainment	Does Hotel Corpus Christi Lisboa – Leonardo Limited Edition have an on-site gym for guests?	Yes, a well-equipped fitness gym is available on site exclusively for staying guests.	High
Activities & Entertainment	Is use of the gym at Hotel Corpus Christi Lisboa – Leonardo Limited Edition complimentary for all guests?	Yes, access to the hotel’s fitness gym is complimentary for all registered guests.	Medium
Activities & Entertainment	Is there a spacious terrace at Hotel Corpus Christi Lisboa – Leonardo Limited Edition where guests can relax with city views?	Yes, guests can unwind on the hotel’s spacious terrace while admiring views of Lisbon’s skyline.	Medium
Activities & Entertainment	Can guests enjoy signature cocktails at the bar inside Hotel Corpus Christi Lisboa – Leonardo Limited Edition during the evening?	Yes, the stylish bar serves signature cocktails and fine drinks during the evening.	Medium
Activities & Entertainment	Are light bites or snacks available at the bar of Hotel Corpus Christi Lisboa – Leonardo Limited Edition throughout the evening?	Yes, the bar menu includes light bites and snacks to accompany beverages during the evening.	Low
Activities & Entertainment	How far is Praça do Comércio from Hotel Corpus Christi Lisboa – Leonardo Limited Edition for riverside strolls?	Praça do Comércio is about 400 meters away, a pleasant five-minute walk toward the riverfront.	Low
Activities & Entertainment	How far is Castelo de São Jorge from Hotel Corpus Christi Lisboa – Leonardo Limited Edition for a historic hilltop visit?	Castelo de São Jorge is roughly 800 meters from the hotel, an uphill walk of around 12 minutes.	Low
Activities & Entertainment	Can guests easily walk to Lisbon Cathedral from Hotel Corpus Christi Lisboa – Leonardo Limited Edition?	Yes, Lisbon Cathedral is approximately 350 meters away and can be reached on foot in under five minutes.	Low
Activities & Entertainment	Is Elevador de Santa Justa within walking distance of Hotel Corpus Christi Lisboa – Leonardo Limited Edition?	Yes, the Santa Justa Lift is about 450 meters away, making it a short, convenient walk.	Low
Activities & Entertainment	Is Lisbon Congress Centre easily reachable from Hotel Corpus Christi Lisboa – Leonardo Limited Edition for conference attendees?	Lisbon Congress Centre is around 6.6 kilometers away and is reachable by taxi or public transport; travel time varies by route and traffic.	Low
