Category	Question	Answer	Frequency Level
Accommodation & Room Services	האם ניתן להזמין שירות חדרים במלון יו בוטיק כנרת, ואם כן – באילו שעות?	כן, שירות חדרים פועל מדי יום לאוכל בין 12:00-21:00 ולמשקאות עד 23:00.	High
Accommodation & Room Services	האם בכל חדר במלון יו בוטיק כנרת קיימת כספת וכבלים בטלוויזיה?	כן, בכל חדר מותקנת כספת אישית וטלוויזיית LCD עם ערוצי כבלים ולוויין מגוונים.	Medium
Accommodation & Room Services	האם מלון יו בוטיק כנרת מספק מיטת תינוק (עריסה) בתוספת תשלום?	כן, עריסת תינוק זמינה לפי בקשה בתעריף ‎55 ₪ ללילה ובכפוף לזמינות.	Medium
Accommodation & Room Services	האם חדרי מלון יו בוטיק כנרת אטומים לרעש וכוללים בקרת אקלים אישית?	כן, החדרים אטומים לרעש ומצוידים במיזוג ובקרת אקלים אישית לשהייה נוחה.	Low
Accommodation & Room Services	האם קיימים חדרים נגישים לאורחים עם מוגבלויות במלון יו בוטיק כנרת?	כן, המלון מציע חדרים נגישים עם דלתות רחבות, מקלחות מותאמות ואביזרי בטיחות.	High
Food & Beverage	האם מלון יו בוטיק כנרת מגיש מזנון ארוחת-בוקר, ומהן שעות ההגשה?	כן, מזנון ארוחת-בוקר עשיר מוגש במסעדת המלון מדי יום בין 7:30 ל-10:00.	High
Food & Beverage	האם במלון יו בוטיק כנרת פועלת מסעדה כשרה המגישה ארוחות ערב גורמה?	כן, מסעדת U הכשרה מגישה ארוחות ערב גורמה המבוססות על חומרי גלם טריים.	High
Food & Beverage	האם מלון יו בוטיק כנרת מציע תפריטים ללא גלוטן, צמחוניים או טבעוניים?	כן, ניתן לקבל מנות ללא גלוטן או תפריט צמחוני-טבעוני בהודעה מוקדמת לצוות. [VERIFY]	Medium
Food & Beverage	האם בלובי מלון יו בוטיק כנרת פועל בר למשקאות חמים וקרים במהלך היום?	כן, בלובי-בר האלגנטי מוגשים משקאות חמים, קוקטיילים וחטיפים בין 11:00-23:00.	Medium
Food & Beverage	האם קיים בר בריכה במלון יו בוטיק כנרת עם תפריט חטיפים?	כן, לצד הבריכה פועל בר עונתי המציע משקאות קרים, קוקטיילים וחטיפי בריכה.	Medium
Food & Beverage	האם מלון יו בוטיק כנרת מגיש משקאות אלכוהוליים איכותיים בבר המלון?	כן, הבר מגיש יינות פרימיום, קוקטיילים ומשקאות אלכוהוליים מובחרים לאורך היום.	Low
Food & Beverage	האם ניתן להזמין אירוח על בסיס “חצי פנסיון” במלון יו בוטיק כנרת?	כן, ניתן להזמין חבילות חצי-פנסיון הכוללות ארוחת-בוקר ובופה ערב במסעדת המלון.	Medium
Food & Beverage	האם במסעדת מלון יו בוטיק כנרת קיים תפריט ילדים ייעודי?	כן, קיים תפריט ילדים ידידותי הכולל מנות פשוטות המותאמות לטעם הצעירים. [VERIFY]	Low
Food & Beverage	האם ניתן להזמין יין או שמפניה לחדר במלון יו בוטיק כנרת?	כן, שירות החדרים ישמח לספק בקבוק יין איכותי או שמפניה מקוררת לחדר. [VERIFY]	Low
Food & Beverage	האם מסעדת מלון יו בוטיק כנרת פתוחה גם לאורחים שאינם לנים במלון?	כן, המסעדה מקבלת גם סועדים חיצוניים בכפוף להזמנה מראש וזמינות מקומות. [VERIFY]	Low
Policies & Terms	מהי מדיניות הביטול של הזמנות במלון יו בוטיק כנרת?	מדיניות הביטול משתנה לפי סוג התעריף; התנאים המדויקים מוצגים בעת ביצוע ההזמנה.	High
Policies & Terms	מהי מדיניות ילדים ותינוקות במלון יו בוטיק כנרת?	ילדים מכל הגילאים מתקבלים, מגיל 12 מחויבים כמבוגר; עריסה לתינוק עד גיל שנתיים בעלות ‎55 ₪.	High
Policies & Terms	מהו הגיל המינימלי לצ'ק-אין במלון יו בוטיק כנרת?	הגיל המינימלי לביצוע צ'ק-אין ולהצגת אמצעי תשלום הוא 18 שנים מלאות.	High
Policies & Terms	האם מלון יו בוטיק כנרת מאפשר צ'ק-אין מוקדם או צ'ק-אאוט מאוחר, ובאילו תנאים?	כן, ניתן לבקש הגעה מוקדמת או עזיבה מאוחרת בכפוף לזמינות ובתוספת תשלום. [VERIFY]	Medium
Policies & Terms	האם מלון יו בוטיק כנרת גובה פיקדון ביטחון או חיוב-מראש בעת ההגעה?	כן, בעת הצ'ק-אין נדרש כרטיס אשראי או פיקדון במזומן לכיסוי הוצאות נלוות.	Low
Policies & Terms	האם חיות מחמד או חיות שירות מורשות במלון יו בוטיק כנרת?	לא, חיות מחמד אינן מורשות; חיות שירות מאושרות ללא תשלום נוסף.	High
Policies & Terms	האם מלון יו בוטיק כנרת מספק שירות אחסון מזוודות לפני צ'ק-אין או לאחר צ'ק-אאוט?	כן, דלפק הקבלה מציע אחסון מזוודות מאובטח לפני ההגעה ולאחר העזיבה על-פי צורך. [VERIFY]	Medium
Policies & Terms	מה תנאי ההזמנה לקבוצות במלון יו בוטיק כנרת?	בהזמנה של יותר מארבעה חדרים חלות מדיניות ותשלומי מקדמה מיוחדים המוצגים בעת ההזמנה.	Low
Policies & Terms	האם העישון מוגבל לאזורים ייעודיים במלון יו בוטיק כנרת?	כן, העישון אסור בחדרים ובשטחים סגורים ומותר רק באזורים חיצוניים מסומנים.	Medium
Location & Transportation	היכן ממוקם מלון יו בוטיק כנרת ומה המרחק לטיילת טבריה?	המלון שוכן ברחוב גדוד ברק 17 על חוף הכנרת, כ-500 מ׳ או כשבע דקות הליכה מהטיילת המרכזית.	High
Location & Transportation	מהו המרחק בין מלון יו בוטיק כנרת לפארק הלאומי חמת טבריה?	פארק חמת טבריה נמצא כ-2.6 ק״מ מדרום למלון, כ-5 דקות נסיעה ברכב.	Medium
Location & Transportation	האם במלון יו בוטיק כנרת קיימת חניה פרטית חינם וללא צורך בהזמנה?	כן, חניה פרטית ללא תשלום זמינה בשטח המלון ואינה דורשת הזמנה מראש.	High
Location & Transportation	כמה זמן נסיעה מנמל התעופה בן-גוריון למלון יו בוטיק כנרת, והאם מוצע שירות הסעות?	הנסיעה הממוצעת ברכב אורכת כשעה ו-45 דקות; ניתן להזמין הסעה פרטית בתשלום מוקדם. [VERIFY]	Medium
Location & Transportation	אילו אתרי צליינות מרכזיים נמצאים במרחק הליכה ממלון יו בוטיק כנרת?	כנסיית סנט פטרוס, כנסיית הסקוטים וקבר הרמב״ם נמצאים כולם בטווח של עד 10 דקות הליכה.	Medium
Location & Transportation	האם מלון יו בוטיק כנרת מציע שירות מוניות או השכרת אופניים לאורחים?	כן, הקבלה תזמין מוניות ובמלון פועלת עמדת השכרת אופניים לטיולי חוץ.	Medium
Location & Transportation	האם מלון יו בוטיק כנרת סמוך לנמל טבריה ולמרינה?	כן, המרינה ונמל טבריה ממוקמים כ-8 דקות הליכה קצרה משטח המלון.	High
Location & Transportation	האם ניתן להגיע רגלית מכביש 90 אל מלון יו בוטיק כנרת?	כן, מכביש 90 פונים לרחוב גדוד ברק ומגיעים רגלית למלון תוך דקות ספורות.	Low
Location & Transportation	האם מלון יו בוטיק כנרת מספק חניה מונגשת לבעלי מוגבלויות?	כן, במגרש החניה קיימות חניות מסומנות ומונגשות לרכבי נכים. [VERIFY]	Low
Location & Transportation	האם יש תחנת אוטובוס קרובה למלון יו בוטיק כנרת?	כן, תחנת אוטובוס עירונית נמצאת ברחוב גדוד ברק במרחק כ-200 מ׳ משער המלון. [VERIFY]	Medium
Activities & Entertainment	האם במלון יו בוטיק כנרת יש חוף פרטי לאורחי המלון בלבד?	כן, אורחי המלון נהנים מגישה לחוף פרטי מגודר ומטופח הצמוד למדשאות.	High
Activities & Entertainment	האם במלון יו בוטיק כנרת קיימת בריכה חיצונית עונתית, ומהן שעות הפעילות?	כן, הבריכה החיצונית פתוחה מאפריל עד ספטמבר מדי יום 09:00-18:00 בפיקוח מציל.	High
Activities & Entertainment	אילו טיפולי ספא ומתקני בריאות זמינים במרכז הספא של מלון יו בוטיק כנרת?	מרכז U-Spa מציע עיסויים אישיים, חדרי טיפול זוגיים, סאונה, חמאם אדים וג׳קוזי מול האגם.	High
Activities & Entertainment	האם במלון יו בוטיק כנרת יש חדר כושר מאובזר?	כן, חדר הכושר המאובזר כולל ציוד אירובי, משקולות ועמדות אימון מתקדמות.	Medium
Activities & Entertainment	האם מלון יו בוטיק כנרת מציע סאונה, ג'קוזי או חדר אדים?	כן, מתחם הספא כולל סאונה יבשה, חדר אדים וג׳קוזי מחומם לשימוש האורחים.	Medium
Activities & Entertainment	האם במלון יו בוטיק כנרת מתקיימות גלריות אמנות זמניות או פעילויות תרבות?	כעת אין תערוכות קבועות; אירועי תרבות מיוחדים מפורסמים מעת לעת בהתאם ללוח הפעילות. [VERIFY]	Low
Activities & Entertainment	האם ילדים יכולים להשתמש בבריכת הילדים במלון יו בוטיק כנרת?	כן, לילדים עומדת בריכת שכשוך ייעודית הפועלת באותן שעות כמו הבריכה הראשית.	Medium
Activities & Entertainment	האם מלון יו בוטיק כנרת מציע שירות השכרת אופניים לסיורים סביב הכנרת?	כן, ניתן לשכור אופניים בדלפק הקבלה ולצאת לרכיבה נעימה סביב הימה.	Low
Activities & Entertainment	האם ניתן להזמין שיעורי כושר או אימונים אישיים במלון יו בוטיק כנרת?	כן, ניתן לתאם אימון אישי עם מאמן מקצועי בתוספת תשלום ובתיאום מראש. [VERIFY]	Low
Activities & Entertainment	האם מלון יו בוטיק כנרת מארגן סיורים מודרכים לאתרי הגליל והכנרת?	כן, צוות הקונסיירז' יסייע בארגון סיורים מודרכים באזור הכנרת והגליל לפי דרישה. [VERIFY]	Low
