Category	Question	Answer	Frequency Level
Food & Beverage	What are the breakfast hours at Leonardo Inn Hotel Glasgow West End?	Breakfast is generally served from 7:00 am to 10:00 am on weekdays and from 7:30 am to 10:30 am on weekends. [VERIFY]	High
Food & Beverage	Does Leonardo Inn Hotel Glasgow West End accommodate special dietary needs such as gluten-free or vegan?	Yes, special dietary requests are accommodated when possible. The kitchen team requests advance notice to prepare suitable meals.	Medium
Food & Beverage	Is there a bar at Leonardo Inn Hotel Glasgow West End, and can non-residents visit?	Yes, a bar is available on-site, and non-residents are welcome to drop by for drinks.	Medium
Food & Beverage	Does Leonardo Inn Hotel Glasgow West End offer afternoon tea service?	No, afternoon tea is not a standard offering. [VERIFY]	Low
Food & Beverage	Are there late-night snack options available through room service?	Currently, late-night snack options are limited. Guests can inquire at reception for availability. [VERIFY]	Low
Food & Beverage	Does Leonardo Inn Hotel Glasgow West End provide a children’s menu?	Yes, a children’s menu is provided for younger guests. Families can select from child-friendly options.	Medium
Food & Beverage	Is it possible to arrange private dining events at Leonardo Inn Hotel Glasgow West End?	Yes, private dining can be arranged for special occasions. The team can tailor menus and layouts to suit the event.	Low
Policies & Terms	What is the cancellation policy at Leonardo Inn Hotel Glasgow West End?	Cancellation terms vary by rate type, typically allowing free cancellation up to 2:00 pm on the day of arrival. [VERIFY]	High
Policies & Terms	Does Leonardo Inn Hotel Glasgow West End allow pets?	No, pets are not generally allowed, with the exception of service animals. [VERIFY]	High
Policies & Terms	Is smoking permitted anywhere within Leonardo Inn Hotel Glasgow West End?	No, smoking is strictly prohibited indoors. Guests may use the designated outdoor smoking area.	High
Policies & Terms	What are the minimum age requirements for checking in at Leonardo Inn Hotel Glasgow West End?	Guests must typically be at least 18 years old to check in. Underage guests require a responsible adult present. [VERIFY]	Medium
Policies & Terms	Does Leonardo Inn Hotel Glasgow West End require a security deposit or pre-authorisation on arrival?	Currently, a valid credit card pre-authorisation or cash deposit may be required at check-in to cover incidentals. [VERIFY]	Medium
Policies & Terms	Is baggage storage available at Leonardo Inn Hotel Glasgow West End?	Yes, baggage storage is offered at reception for guests before check-in or after check-out.	Medium
Policies & Terms	Does Leonardo Inn Hotel Glasgow West End provide express check-in and check-out services?	Yes, express check-in and check-out are offered for guests seeking a faster arrival or departure experience. [VERIFY]	Medium
Policies & Terms	Can guests request an early check-in or late check-out at Leonardo Inn Hotel Glasgow West End?	Yes, early check-in or late check-out may be arranged subject to availability. An additional fee may apply.	Medium
Policies & Terms	What policies does Leonardo Inn Hotel Glasgow West End have for group bookings?	Group policies may include special rates, room allocation, and cancellation terms. Please contact the sales team for details. [VERIFY]	Low
Location & Transportation	How far is Leonardo Inn Hotel Glasgow West End from the city centre?	The property is approximately 2 miles from the city centre, making it convenient for both business and leisure travelers. [VERIFY]	High
Location & Transportation	Is Leonardo Inn Hotel Glasgow West End near public transport links?	Yes, there are bus stops and a subway station within walking distance. Guests can navigate the city easily.	High
Location & Transportation	What is the nearest train station to Leonardo Inn Hotel Glasgow West End?	Partick Station is the closest major train station, located a short distance away. [VERIFY]	Medium
Location & Transportation	Does Leonardo Inn Hotel Glasgow West End offer airport shuttle services?	No, airport shuttle services are not provided directly. However, the team can help arrange transportation upon request.	High
Location & Transportation	How close is Leonardo Inn Hotel Glasgow West End to the University of Glasgow?	The university is roughly a 20-minute walk or a short taxi ride away, making it easily accessible from the property.	Medium
Location & Transportation	Can guests easily visit Kelvingrove Art Gallery from Leonardo Inn Hotel Glasgow West End?	Yes, Kelvingrove Art Gallery is within walking distance, offering a convenient cultural outing.	Medium
Location & Transportation	Does Leonardo Inn Hotel Glasgow West End provide taxi or car hire assistance?	Yes, the front desk can assist with booking taxis or arranging car hire for guests.	Medium
Location & Transportation	Is there a direct bus route from Glasgow International Airport to Leonardo Inn Hotel Glasgow West End?	Currently, there is no direct bus route from the airport. Guests can transfer via city centre services or use other transport options. [VERIFY]	Low
Location & Transportation	What local attractions can guests explore on foot from Leonardo Inn Hotel Glasgow West End?	Nearby attractions include the Botanic Gardens, Kelvingrove Park, and various local cafes and shops, all within a short stroll.	Low
Activities & Entertainment	Does Leonardo Inn Hotel Glasgow West End feature an indoor swimming pool?	No, there is no indoor swimming pool available on-site.	High
Activities & Entertainment	Is there a fitness centre or gym at Leonardo Inn Hotel Glasgow West End?	No, a fitness centre is not available on-site. The team can recommend nearby facilities if needed. [VERIFY]	High
Activities & Entertainment	Does Leonardo Inn Hotel Glasgow West End offer spa or massage treatments?	No, spa or massage treatments are not offered on-site. The staff can recommend local salons or spas. [VERIFY]	Medium
Activities & Entertainment	Can children use the pool at Leonardo Inn Hotel Glasgow West End?	There is no swimming pool on the premises. Children may use nearby public pools with adult supervision.	Medium
Activities & Entertainment	Does Leonardo Inn Hotel Glasgow West End host evening entertainment or live music events?	No, evening entertainment or live music events are not regularly hosted. [VERIFY]	Medium
Activities & Entertainment	Are there guided city tours available through Leonardo Inn Hotel Glasgow West End?	No, guided tours are not provided directly, but the staff can assist in recommending reputable local tour operators.	Low
Activities & Entertainment	Does Leonardo Inn Hotel Glasgow West End have a rooftop terrace or scenic views?	No, there is no rooftop terrace. However, some rooms offer pleasant views of the surrounding area. [VERIFY]	Medium
Activities & Entertainment	Can guests book tickets for local attractions from Leonardo Inn Hotel Glasgow West End’s concierge?	Yes, the front desk can help with ticket arrangements or direct you to convenient booking options.	Low
Activities & Entertainment	Does Leonardo Inn Hotel Glasgow West End arrange shuttle services to local events or festivals?	No, shuttle services to local events or festivals are not routinely provided. Staff can help arrange transportation on request.	Low
