Category	Question	Answer	Frequency Level
Accommodation & Room Services	האם ניתן להזמין שירות חדרים במלון לאונרדו פלאזה אשדוד, ואם כן באילו שעות?	כן, שירות חדרים קולינרי פועל מידי יום בין 10:00 ל-22:00, להזמנת מנות ושתייה לחדר.	High
Accommodation & Room Services	האם זמינים חדרים עם מרפסת ונוף לים במלון לאונרדו פלאזה אשדוד?	כן, חדרים וסוויטות עם מרפסת פרטית המשקיפה לים התיכון זמינים בהזמנה מוקדמת.	Medium
Accommodation & Room Services	האם ניתן לקבל עריסה או מיטת תינוק בחדר במלון לאונרדו פלאזה אשדוד?	כן, עריסה לתינוק מסופקת על-פי דרישה מראש ומוצבת בחדר ללא חיוב.	High
Accommodation & Room Services	האם קיימים חדרים נגישים עם מקלחת מותאמת במלון לאונרדו פלאזה אשדוד?	כן, ארבעה חדרים נגישים כוללים מקלחון שטוח, מעקי אחיזה וכיור בגובה מותאם.	Medium
Accommodation & Room Services	האם בכל חדר יש טלוויזיה חכמה עם ערוצי כבלים במלון לאונרדו פלאזה אשדוד?	כן, בכל חדר טלוויזיה שטוחה עם חיבור כבלים ולוויין למגוון רחב של ערוצים.	Medium
Accommodation & Room Services	האם חדרי מלון לאונרדו פלאזה אשדוד כוללים חלוקי רחצה ואמבט עומק לחוויית רחצה מפנקת?	כן, חדרי האמבטיה מצוידים בחלוקי רחצה מפנקים ובאמבט עומק מרווח להתרגעות מושלמת.	Low
Food & Beverage	איזו ארוחת בוקר מוגשת במלון לאונרדו פלאזה אשדוד ומהן שעות ההגשה?	ארוחת הבוקר הכשרה מוגשת כמזנון עשיר בין 06:30-10:30 וכוללת מאפים, גבינות, סלטים, ביצים ומנות חמות.	High
Food & Beverage	האם מסעדת מלון לאונרדו פלאזה אשדוד מציעה מנות טבעוניות וצמחוניות?	כן, תפריט המסעדה כולל מגוון רחב של מנות טבעוניות וצמחוניות המבוססות על תוצרת טרייה.	Medium
Food & Beverage	האם בר הלובי Tiramisu במלון לאונרדו פלאזה אשדוד מגיש משקאות וארוחות קלות לאורך היום?	כן, בר הלובי Tiramisu פתוח מהבוקר ועד חצות ומציע קפה איכותי, קוקטיילים ונשנושים קלים.	Medium
Food & Beverage	האם במלון לאונרדו פלאזה אשדוד פועל בר-בריכה עונתי להגשת קוקטיילים ומשקאות צוננים?	כן, בעונת הרחצה (אפריל-אוקטובר) פועל בר-בריכה המגיש קוקטיילים, גלידות וחטיפים צוננים.	Medium
Food & Beverage	האם ניתן להזמין חבילת חצי-פנסיון או פנסיון מלא במלון לאונרדו פלאזה אשדוד?	כן, בעת ההזמנה ניתן לשדרג לחבילות חצי-פנסיון או פנסיון מלא הכוללות ארוחות במסעדה.	Medium
Food & Beverage	האם המטבח במסעדת מלון לאונרדו פלאזה אשדוד מתמחה במטבח ישראלי-ים-תיכוני אותנטי?	כן, המטבח מתמקד בטעמים ישראליים-ים-תיכוניים אותנטיים המבושלים מול עיני הסועדים מחומרי גלם מקומיים.	Medium
Food & Beverage	האם במלון לאונרדו פלאזה אשדוד פועל שירות חדרים קולינרי במשך היום?	כן, שירות חדרים קולינרי מציע מנות חמות, סלטים וקינוחים לאורך שעות הפעילות היומיות.	Medium
Food & Beverage	האם קיימת אפשרות ליהנות מקפה איכותי בלובי מלון לאונרדו פלאזה אשדוד בכל שעה?	כן, עמדת קפה איטלקי בלובי זמינה 24/7 ומגישה אספרסו וקפוצ'ינו איכותיים.	Low
Food & Beverage	האם מסעדת מלון לאונרדו פלאזה אשדוד כשרה ומפוקחת?	כן, המסעדה כשרה בהשגחת רבנות אשדוד ומקפידה על הפרדה מלאה בין בשר וחלב.	Low
Policies & Terms	מהן שעות הצ'ק-אין והצ'ק-אאוט הסטנדרטיות במלון לאונרדו פלאזה אשדוד?	צ'ק-אין בימי חול החל מ-15:00, צ'ק-אאוט עד השעה 11:00.	High
Policies & Terms	כיצד משתנות שעות הצ'ק-אין במלון לאונרדו פלאזה אשדוד בשבתות ובחגים יהודיים?	בשבתות ובמוצאי חג צ'ק-אין מתחיל בשעה 18:00 וצ'ק-אאוט מתאפשר עד 16:00.	High
Policies & Terms	מהי מדיניות הביטול והחיוב המוקדם של מלון לאונרדו פלאזה אשדוד?	מדיניות הביטול והחיוב משתנה לפי סוג התעריף ונמסרת במלואה בעת ההזמנה המאושרת.	High
Policies & Terms	מהו הגיל המינימלי לביצוע צ'ק-אין במלון לאונרדו פלאזה אשדוד?	הגיל המינימלי לביצוע צ'ק-אין הוא 18 שנים בהצגת תעודה מזהה תקפה.	Medium
Policies & Terms	האם מלון לאונרדו פלאזה אשדוד מאפשר כניסת חיות מחמד או רק כלבי סיוע?	לא, כניסת חיות מחמד אסורה; מתקבלים רק כלבי שירות מוסמכים בהתאם לחוק.	High
Policies & Terms	האם ניתן לבקש צ'ק-אין מוקדם או צ'ק-אאוט מאוחר במלון לאונרדו פלאזה אשדוד?	כן, אפשרות לצ'ק-אין מוקדם או צ'ק-אאוט מאוחר קיימת בכפוף לזמינות ולתשלום נוסף.	Medium
Policies & Terms	אילו תנאים חלים על הזמנות קבוצתיות במלון לאונרדו פלאזה אשדוד?	בהזמנה של מעל עשרה חדרים חלים תנאי תשלום וביטול מיוחדים המוסכמים מראש. [VERIFY]	Medium
Policies & Terms	האם אורחים ישראלים במלון לאונרדו פלאזה אשדוד מחויבים בתשלום מע״מ בהתאם לחוק?	כן, בהתאם לחוק, אזרחים ותושבי ישראל מחויבים בתוספת מע״מ בעת התשלום במלון.	High
Policies & Terms	האם יש צורך בתשלום נוסף לשימוש במרכז הספא של מלון לאונרדו פלאזה אשדוד?	כניסה לסאונה, בריכה וג'קוזי כלולה; טיפולי ספא ועיסויים כרוכים בתשלום נוסף נפרד.	Low
Location & Transportation	מהו המרחק מהחוף למלון לאונרדו פלאזה אשדוד?	המלון נמצא כ-500 מטר בלבד מחוף הים ומהטיילת הסמוכה.	High
Location & Transportation	כמה רחוק מלון לאונרדו פלאזה אשדוד ממרכז העיר אשדוד?	מרכז העיר (קניון קלנית) ממוקם כ-4.9 ק״מ, כ-10 דקות נסיעה מהמקום.	Medium
Location & Transportation	מהו זמן הנסיעה הממוצע משדה התעופה בן-גוריון אל מלון לאונרדו פלאזה אשדוד?	זמן הנסיעה הממוצע ברכב פרטי הוא כ-45-50 דקות, תלוי בתנועת הכבישים.	Medium
Location & Transportation	אילו תחנות אוטובוס או רכבת זמינות בקרבת מלון לאונרדו פלאזה אשדוד?	תחנה מרכזית אשדוד במרחק 4.2 ק״מ, תחנת רכבת אשדוד-עד הלום 6.3 ק״מ, וקווי חוף עוברים ברחוב הים התיכון הסמוך.	Medium
Location & Transportation	האם מלון לאונרדו פלאזה אשדוד מציע שירות השכרת אופניים לטיול בטיילת?	כן, ניתן לשכור אופניים בדלפק הקבלה לטיול עצמאי לאורך הטיילת והחופים.	Low
Location & Transportation	האם צוות מלון לאונרדו פלאזה אשדוד יכול להזמין מונית או הסעה פרטית לאורחים?	כן, הקונסיירז' מזמין מוניות או רכבי הסעה פרטיים 24/7 לפי בקשת האורח.	Low
Location & Transportation	האם קיימות במלון לאונרדו פלאזה אשדוד חניות נגישות לנכים בסמוך לכניסה?	כן, חניות נכים מסומנות ממוקמות בסמוך לכניסה הראשית עם גישה נגישה ללובי.	Medium
Location & Transportation	אילו אתרים בולטים, כגון פסל “עין השמש”, נמצאים במרחק הליכה ממלון לאונרדו פלאזה אשדוד?	פסל “עין השמש” מרוחק שתי דקות הליכה, לצד טיילת הים ואתר אשדוד-ים הארכיאולוגי.	Medium
Location & Transportation	האם האורחים במלון לאונרדו פלאזה אשדוד נהנים מחניה מאובטחת ללא תשלום נוסף?	כן, החניה ללא תשלום מאובטחת במצלמות ושומר וממוקמת בסמוך לכניסה.	High
Activities & Entertainment	אילו מתקני בריכה מציע מלון לאונרדו פלאזה אשדוד והאם הבריכה עונתית?	המתחם כולל בריכה חיצונית חצי-אולימפית ובריכת ילדים, פתוחות מאפריל ועד אוקטובר.	High
Activities & Entertainment	האם במלון לאונרדו פלאזה אשדוד פועלת בריכת ילדים ייעודית?	כן, בריכת ילדים רדודה ונפרדת מאפשרת רחצה בטוחה ומהנה לצעירים.	Medium
Activities & Entertainment	אילו טיפולי ספא ניתן להזמין ב-Armanni Spa של מלון לאונרדו פלאזה אשדוד?	בספא Armanni ניתן להזמין עיסויים שוודיים ורקמות עמוק, טיפולי פנים, פילינג גוף ופדיקור-מניקור.	Medium
Activities & Entertainment	האם במלון לאונרדו פלאזה אשדוד יש ג'קוזי וסאונה לשימוש האורחים?	כן, מתחם הספא כולל ג'קוזי פנימי וסאונות יבשות לשימוש חופשי של האורחים.	High
Activities & Entertainment	האם חדר הכושר במלון לאונרדו פלאזה אשדוד פתוח ללא תשלום נוסף לאורחי המלון?	כן, חדר הכושר המאובזר פתוח לאורחים ללא תשלום בין 07:00 ל-21:00 מדי יום.	Medium
Activities & Entertainment	האם מלון לאונרדו פלאזה אשדוד מציע סיורי הליכה מודרכים באזור החוף?	כן, צוות הבידור מארגן סיורי הליכה מודרכים לאורך החוף והטיילת בזמנים קבועים.	Low
Activities & Entertainment	האם ניתן להשכיר אופניים דרך מלון לאונרדו פלאזה אשדוד לפעילויות חוץ?	כן, השכרת אופניים זמינה בדלפק הקבלה לשעות בודדות או ליום מלא.	Low
Activities & Entertainment	האם במלון לאונרדו פלאזה אשדוד קיים חדר משחקים או ארקייד לילדים ובני נוער?	כן, חדר משחקים עם קונסולות, ארקייד ושולחן פינג-פונג פתוח בסופי שבוע וחגים.	Medium
Activities & Entertainment	אילו פעילויות ספורטיביות נוספות, כגון טניס-שולחן או רכיבת אופניים, זמינות במלון לאונרדו פלאזה אשדוד?	כן, ניתן ליהנות מטניס-שולחן, אופניים להשכרה ומשחקי שולחן נוספים ללא תשלום נוסף.	Medium
