Category	Question	Answer	Frequency Level
Food & Beverage	Are there vegetarian and vegan breakfast options at Leonardo Hotel Edinburgh Haymarket?	Yes, the hotel provides vegetarian and vegan breakfast choices to accommodate various dietary preferences. [VERIFY]	Medium
Food & Beverage	Does Leonardo Hotel Edinburgh Haymarket offer gluten-free menu items?	Yes, gluten-free options are available upon request so that guests with dietary restrictions can enjoy their meals. [VERIFY]	Medium
Food & Beverage	Is there a bar at Leonardo Hotel Edinburgh Haymarket that non-resident guests can visit?	Yes, the hotel’s bar is open to both resident and non-resident guests, offering a range of drinks.	Medium
Food & Beverage	Are late-night snacks available at Leonardo Hotel Edinburgh Haymarket through room service?	Yes, late-night snack options are available through room service for guests seeking refreshments after hours. [VERIFY]	High
Food & Beverage	Do children have access to the bar area at Leonardo Hotel Edinburgh Haymarket?	Yes, children are allowed in the bar area provided they are accompanied by an adult, in accordance with local regulations.	Low
Food & Beverage	Does Leonardo Hotel Edinburgh Haymarket provide afternoon tea service?	Currently, the hotel does not offer a formal afternoon tea service. [VERIFY]	Low
Food & Beverage	Does Leonardo Hotel Edinburgh Haymarket have a special lunch or dinner menu for kids?	Yes, a dedicated kids’ menu is available during lunch and dinner, offering child-friendly options. [VERIFY]	Medium
Food & Beverage	Can guests request a private dining experience at Leonardo Hotel Edinburgh Haymarket?	Yes, private dining arrangements can be made upon request for special occasions or group events. [VERIFY]	Low
Policies & Terms	What is the pet policy at Leonardo Hotel Edinburgh Haymarket?	Pets are not permitted, except for service animals. [VERIFY]	High
Policies & Terms	Does Leonardo Hotel Edinburgh Haymarket permit smoking in any guest rooms or public areas?	No, the entire property is non-smoking, and smoking is prohibited in all guest rooms and public areas.	High
Policies & Terms	Is there a minimum age requirement to check in at Leonardo Hotel Edinburgh Haymarket?	Yes, guests must generally be at least 18 years old to check in, and valid identification is required. [VERIFY]	Medium
Policies & Terms	Does Leonardo Hotel Edinburgh Haymarket offer baggage storage for early arrivals or late departures?	Yes, baggage storage is available at the front desk for guests who arrive early or depart late.	High
Policies & Terms	What is the free cancellation policy at Leonardo Hotel Edinburgh Haymarket?	Cancellation policies vary by rate type, with many offering free cancellation up to 24 hours before arrival. [VERIFY]	High
Policies & Terms	Does Leonardo Hotel Edinburgh Haymarket provide an express check-in and check-out service?	Yes, the hotel offers express check-in and check-out options to streamline the process. [VERIFY]	Medium
Policies & Terms	Can guests opt for early check-in or late check-out at Leonardo Hotel Edinburgh Haymarket?	Yes, early check-in or late check-out may be available upon request, subject to room availability and additional fees.	High
Policies & Terms	Does Leonardo Hotel Edinburgh Haymarket require a security deposit or pre-authorisation upon arrival?	Yes, a valid credit card pre-authorisation or deposit is typically required at check-in to cover incidentals. [VERIFY]	Medium
Policies & Terms	What are the group booking conditions at Leonardo Hotel Edinburgh Haymarket for large parties or events?	Group booking conditions may include special rates, deposit requirements, and cancellation deadlines, arranged through the sales team. [VERIFY]	Low
Location & Transportation	How close is Leonardo Hotel Edinburgh Haymarket to Edinburgh Castle?	The hotel is approximately a 20-minute walk or a short drive from Edinburgh Castle. [VERIFY]	High
Location & Transportation	Which transport stations are near Leonardo Hotel Edinburgh Haymarket?	Haymarket train station and nearby bus stops are within close walking distance, providing convenient connections.	High
Location & Transportation	Does Leonardo Hotel Edinburgh Haymarket provide an airport shuttle service?	No, the hotel does not operate an airport shuttle service; however, public transport and taxi options are readily available. [VERIFY]	Medium
Location & Transportation	How long does it take to walk from Leonardo Hotel Edinburgh Haymarket to the Edinburgh International Conference Centre (EICC)?	It typically takes about 5 to 10 minutes on foot to reach the EICC from the hotel.	High
Location & Transportation	Can guests rent a car or book taxis easily from Leonardo Hotel Edinburgh Haymarket?	Yes, the reception can assist with taxi bookings, and car rentals can be arranged through local providers.	Medium
Location & Transportation	Is Haymarket train station within walking distance of Leonardo Hotel Edinburgh Haymarket?	Yes, Haymarket train station is a short walk away, making travel convenient for guests.	High
Location & Transportation	Does Leonardo Hotel Edinburgh Haymarket offer parking for bicycles?	Yes, the hotel can accommodate bicycles in a secure storage area, subject to availability. [VERIFY]	Low
Location & Transportation	Are there any popular local restaurants or bars near Leonardo Hotel Edinburgh Haymarket?	Yes, the neighborhood features a variety of dining and entertainment venues within walking distance.	Medium
Location & Transportation	Is there a direct bus route between Leonardo Hotel Edinburgh Haymarket and Edinburgh Airport?	Yes, several direct bus routes connect the area near the hotel to Edinburgh Airport. [VERIFY]	Medium
Location & Transportation	Does Leonardo Hotel Edinburgh Haymarket provide any assistance with day trips to the Scottish Highlands?	Yes, the hotel can help arrange guided tours or advise on transport options for day trips to the Scottish Highlands.	Low
Activities & Entertainment	Does Leonardo Hotel Edinburgh Haymarket have an indoor swimming pool?	No, the hotel does not have an indoor swimming pool on-site.	Low
Activities & Entertainment	Are children allowed to use any leisure facilities at Leonardo Hotel Edinburgh Haymarket?	Children are permitted in the hotel’s spaces with adult supervision, but no special kids’ facilities are available. [VERIFY]	Medium
Activities & Entertainment	Does Leonardo Hotel Edinburgh Haymarket offer spa or massage treatments on-site?	No, the hotel does not feature an on-site spa or massage services. [VERIFY]	Medium
Activities & Entertainment	Is there a fitness center or gym at Leonardo Hotel Edinburgh Haymarket?	Yes, there is a fitness room equipped with exercise machines for guests who wish to stay active. [VERIFY]	High
Activities & Entertainment	Does Leonardo Hotel Edinburgh Haymarket host any evening entertainment or live music events?	Currently, the hotel does not host regular evening entertainment or live music. [VERIFY]	Low
Activities & Entertainment	Is there a rooftop terrace with city views at Leonardo Hotel Edinburgh Haymarket?	No, the hotel does not feature a rooftop terrace with city views. [VERIFY]	Medium
Activities & Entertainment	Can guests book guided city tours directly through Leonardo Hotel Edinburgh Haymarket?	Yes, the reception can arrange guided tours or recommend local operators for city excursions.	Medium
Activities & Entertainment	Do rooms at Leonardo Hotel Edinburgh Haymarket feature in-room entertainment systems or smart TVs?	Yes, guest rooms provide flat-screen TVs with entertainment channels, and some may include smart TV features. [VERIFY]	Low
Activities & Entertainment	Does Leonardo Hotel Edinburgh Haymarket offer any outdoor events or seasonal activities?	No, the hotel does not typically host outdoor events or seasonal activities, though the staff can recommend nearby options. [VERIFY]	Low
