Category	Question	Answer	Frequency Level
Food & Beverage	Does Hotel Freiburg City Center by Leonardo Hotels offer room service?	No, the property does not currently provide an in-room dining or room-service menu.	Medium
Food & Beverage	Are there drink vending machines at Hotel Freiburg City Center by Leonardo Hotels?	Yes, cold-drink vending machines are installed for guest use in public areas.	Low
Policies & Terms	What is the minimum age requirement for check-in at Hotel Freiburg City Center by Leonardo Hotels?	The minimum legal age for check-in is 18 years.	High
Policies & Terms	Are pets allowed at Hotel Freiburg City Center by Leonardo Hotels and what is the daily fee?	Yes, pets are welcome; a charge of €15 per pet, per night applies.	High
Policies & Terms	Does Hotel Freiburg City Center by Leonardo Hotels provide on-site parking and what is the daily rate?	Yes, Hotel Freiburg City Center by Leonardo Hotels offers covered public parking at approximately €18 per day.	High
Policies & Terms	Does Hotel Freiburg City Center by Leonardo Hotels offer express check-in and express check-out services?	Yes, express check-in and express check-out options are provided for faster arrival and departure.	Medium
Policies & Terms	Does Hotel Freiburg City Center by Leonardo Hotels have a self-check-in terminal?	Yes, a digital self check-in kiosk is available in the lobby.	Medium
Policies & Terms	Is Hotel Freiburg City Center by Leonardo Hotels a fully non-smoking hotel?	Yes, Hotel Freiburg City Center by Leonardo Hotels is designated entirely non-smoking.	High
Policies & Terms	Does Hotel Freiburg City Center by Leonardo Hotels allow luggage storage before check-in or after check-out?	Yes, complimentary luggage storage is offered both before check-in and after check-out.	Medium
Policies & Terms	Is late check-out available at Hotel Freiburg City Center by Leonardo Hotels?	Yes, late check-out can be arranged subject to availability; an additional fee may apply.	Low
Policies & Terms	What payment methods are accepted at Hotel Freiburg City Center by Leonardo Hotels?	Credit cards, debit cards, and cash are accepted as valid payment methods.	Low
Location & Transportation	How close is Hotel Freiburg City Center by Leonardo Hotels to Freiburg Central Station?	From Hotel Freiburg City Center by Leonardo Hotels, it is roughly 400 metres, or a four-minute walk, to Freiburg Central Station.	High
Location & Transportation	What is the walking distance from Hotel Freiburg City Center by Leonardo Hotels to Freiburg Old Town?	Freiburg’s historic Old Town begins about 500 metres away, an easy six-minute walk.	Medium
Location & Transportation	Which tram or bus stop is nearest to Hotel Freiburg City Center by Leonardo Hotels?	The nearest stop is Freiburg Central Train Station tram and bus hub, about 200 metres away.	Medium
Location & Transportation	What is the driving distance from Hotel Freiburg City Center by Leonardo Hotels to the A5 motorway?	The A5 motorway junction is approximately 5 kilometres away, or about a ten-minute drive from the hotel.	Low
Location & Transportation	How far is Hotel Freiburg City Center by Leonardo Hotels from Freiburg Airdrome?	Freiburg Airdrome is roughly 2.7 kilometres from the property.	Low
Location & Transportation	What is the approximate distance from Hotel Freiburg City Center by Leonardo Hotels to EuroAirport Basel-Mulhouse?	EuroAirport Basel-Mulhouse is around 75 kilometres away, about a 50-minute drive.	Medium
Location & Transportation	Does Hotel Freiburg City Center by Leonardo Hotels offer an airport shuttle service?	No, the hotel does not operate a scheduled airport shuttle service.	Medium
Location & Transportation	Does Hotel Freiburg City Center by Leonardo Hotels provide bicycle storage for guests?	Information is currently not available. [VERIFY]	Low
Activities & Entertainment	Does Hotel Freiburg City Center by Leonardo Hotels have a fitness centre or gym?	No, the hotel does not feature an on-site fitness centre or gym.	Medium
Activities & Entertainment	Does Hotel Freiburg City Center by Leonardo Hotels provide meeting and conference packages?	Yes, tailored meeting and conference packages, including catering and equipment, can be arranged with the events team. [VERIFY]	Medium
Activities & Entertainment	Does Hotel Freiburg City Center by Leonardo Hotels have a business centre available for guests?	Yes, a small business centre with computers and a printer is accessible around the clock.	Medium
Activities & Entertainment	Does Hotel Freiburg City Center by Leonardo Hotels offer fax and photocopying services?	Yes, reception offers fax and photocopying services for guests on request.	Low
Activities & Entertainment	Does Hotel Freiburg City Center by Leonardo Hotels assist with ticket or tour bookings?	Information is currently not available. [VERIFY]	Low
Activities & Entertainment	Does Hotel Freiburg City Center by Leonardo Hotels offer banquet services for private events?	Yes, banquet services for private celebrations can be arranged in the meeting spaces.	Low
