Category	Question	Answer	Frequency Level
Location & Transportation	מה מרחק הנסיעה משדה התעופה בן-גוריון למלון לאונרדו פלאזה נתניה?	המרחק הוא כ-58 ק״מ, נסיעה של כ-45 דקות ברכב פרטי בהתאם לתנועה.	Medium
Activities & Entertainment	האם במלון לאונרדו פלאזה נתניה פועלת בריכת גג עונתית עם נוף ישיר לים?	כן, בריכת גג עונתית משקיפה ישירות אל הים התיכון ומזמינה לרחצה מרעננת.	High
Activities & Entertainment	מהן שעות הפתיחה של בריכת הגג במלון לאונרדו פלאזה נתניה?	הבריכה פתוחה מדי יום בין השעות 08:00 בבוקר ל-17:00 אחר הצהריים.	Medium
Activities & Entertainment	באילו חודשים פתוחה בריכת הגג של מלון לאונרדו פלאזה נתניה?	הבריכה פעילה בעונה שבין אפריל לאוקטובר מדי שנה.	Medium
Activities & Entertainment	האם במלון לאונרדו פלאזה נתניה יש חדר כושר מאובזר לשימוש האורחים?	כן, חדר הכושר המשקיף לים מצויד במכונות אירוביות ומשקולות חופשיות.	High
Activities & Entertainment	האם כניסת ילדים לחדר הכושר של מלון לאונרדו פלאזה נתניה מותנית בליווי מבוגר?	כן, אורחים עד גיל 18 רשאים להיכנס לחדר הכושר רק בליווי מבוגר אחראי.	Medium
Activities & Entertainment	האם שירות Welcome Baby במלון לאונרדו פלאזה נתניה כולל השאלת ציוד לתינוקות?	כן, חבילת Welcome Baby מספקת השאלת אמבט תינוק, מחמם בקבוקים וציוד נוסף.	Medium
Activities & Entertainment	האם במלון לאונרדו פלאזה נתניה קיימת טרסת שמש המשקיפה לים התיכון?	כן, טרסת השמש רחבת הידיים שעל הגג משקיפה לנוף ים פנורמי.	Medium
Activities & Entertainment	האם מלון לאונרדו פלאזה נתניה מספק מגבות חוף וכיסאות נוח לאורחים?	כן, מגבות חוף וכיסאות שיזוף זמינים בבריכת הגג ובקבלה לביקור בחוף. [VERIFY]	Medium
Activities & Entertainment	האם ניתן לקיים אירועים עסקיים או כנסים באולמות מלון לאונרדו פלאזה נתניה?	כן, המלון מציע אולמות כנסים מודולריים ומרכז עסקים מצויד בטכנולוגיה מתקדמת.	High
