Category	Question	Answer	Frequency Level
Food & Beverage	Does the Victoria Bar at Leonardo Hotel Antwerp the Plaza serve Belgian beers and light snacks?	Yes, Victoria Bar offers a selection of Belgian beers accompanied by light bar-style snacks.	Medium
Food & Beverage	Is in-room breakfast service available at Leonardo Hotel Antwerp the Plaza?	Yes, breakfast can be delivered to the room for guests preferring private dining.	Medium
Food & Beverage	Does Leonardo Hotel Antwerp the Plaza offer freshly brewed coffee and newspapers in its lounge area throughout the day?	Yes, freshly brewed coffee and complimentary daily newspapers are available all day in the cosy lounge.	Low
Policies & Terms	What are the standard check-in and check-out times at Leonardo Hotel Antwerp the Plaza?	Standard arrival time begins at 15:00, with departure requested by 12:00 noon.	High
Policies & Terms	Is early check-in available at Leonardo Hotel Antwerp the Plaza and what is the fee?	Early check-in is possible subject to availability and carries a supplementary fee of €25.	Medium
Policies & Terms	Is late check-out possible at Leonardo Hotel Antwerp the Plaza and what charges apply?	Late check-out may be arranged on request and will incur an additional fee. [VERIFY]	Medium
Policies & Terms	What is the minimum age requirement for check-in at Leonardo Hotel Antwerp the Plaza?	At least one guest must be 18 years old to register and occupy a room.	High
Policies & Terms	Are pets permitted at Leonardo Hotel Antwerp the Plaza?	No, pets are not allowed, with the exception of certified guide or assistance dogs.	High
Policies & Terms	Does Leonardo Hotel Antwerp the Plaza offer express check-in and express check-out services?	Yes, the hotel provides express check-in and express check-out for added convenience.	Medium
Policies & Terms	Is smoking permitted anywhere inside Leonardo Hotel Antwerp the Plaza?	No, smoking is prohibited throughout all interior areas, including guestrooms and public spaces.	Medium
Policies & Terms	Are group bookings at Leonardo Hotel Antwerp the Plaza subject to special terms and conditions?	Yes, reservations involving ten or more rooms are subject to separate group conditions and policies.	Medium
Policies & Terms	Does Leonardo Hotel Antwerp the Plaza provide luggage storage before check-in or after check-out?	Yes, complimentary luggage storage is available at reception both before arrival and after departure.	Medium
Location & Transportation	How far is Leonardo Hotel Antwerp the Plaza from Antwerp Central Station?	Antwerp Central Station is approximately 1.5 kilometres away, around a 15-minute walk.	High
Location & Transportation	Which metro or tram station is closest to Leonardo Hotel Antwerp the Plaza?	The nearest stop is Charlottalei, just 50–300 metres from the entrance, providing tram and metro links.	High
Location & Transportation	Is private underground parking available at Leonardo Hotel Antwerp the Plaza, and what is the daily rate?	Secure underground parking is offered on-site at a rate of €21 per car per day.	High
Location & Transportation	How long does it take to reach Antwerp International Airport from Leonardo Hotel Antwerp the Plaza by car?	Antwerp International Airport lies 4.5 kilometres away, typically a 10-minute drive under normal traffic.	Medium
Location & Transportation	Does Leonardo Hotel Antwerp the Plaza have direct public transport links to Antwerp city centre?	Yes, frequent trams and buses from Charlottalei provide direct connections to the historic city centre.	Medium
Location & Transportation	Is public parking available nearby Leonardo Hotel Antwerp the Plaza when the private garage is full?	Yes, additional public outdoor and garage parking facilities are located close to the hotel.	Medium
Location & Transportation	What is the distance between Leonardo Hotel Antwerp the Plaza and Antwerp City Park?	Antwerp City Park is about 1 kilometre from the hotel, roughly a ten-minute stroll.	Low
Location & Transportation	How far is Antwerp Zoo from Leonardo Hotel Antwerp the Plaza?	Antwerp Zoo is approximately 1.5 kilometres away, reachable on foot in around 15 minutes.	Low
Location & Transportation	How far is Rubens House from Leonardo Hotel Antwerp the Plaza?	Rubens House is located about 1.5 kilometres from the property, within easy walking distance.	Low
Activities & Entertainment	Does Leonardo Hotel Antwerp the Plaza offer bicycle rental for guests wishing to explore Antwerp?	Yes, guests may hire bicycles directly from reception for independent city exploration.	Medium
Activities & Entertainment	What is the daily fee for bicycle rental?	The current charge for bicycle rental is €16 per bicycle per day.	Low
Activities & Entertainment	Does Leonardo Hotel Antwerp the Plaza feature a landscaped courtyard or terrace for open-air relaxation?	Yes, a quiet landscaped courtyard with a furnished terrace invites guests to relax outdoors.	Medium
Activities & Entertainment	Are Chesterfield sofas and lounge areas available for guests to unwind at Leonardo Hotel Antwerp the Plaza?	Yes, the inviting lounge is furnished with classic Chesterfield sofas and comfortable seating areas.	Low
Activities & Entertainment	Does Leonardo Hotel Antwerp the Plaza provide daily newspapers or magazines in the lounge?	Yes, complimentary daily newspapers are laid out in the lounge for guests to enjoy.	Low
Activities & Entertainment	Are private meeting rooms available at Leonardo Hotel Antwerp the Plaza for corporate or social events?	Yes, modern private meeting rooms can be reserved for business gatherings or social occasions.	Medium
Activities & Entertainment	Is complimentary wake-up call service available at Leonardo Hotel Antwerp the Plaza?	Yes, a personalised wake-up call service is offered free of charge upon request.	Low
