Category	Question	Answer	Frequency Level
Accommodation & Room Services	Can adjoining or family rooms be arranged at Leonardo Hotel Bucharest City Center for larger parties?	Yes, selected rooms can be interconnected to create family or adjoining layouts on prior request.	Medium
Accommodation & Room Services	Is hypo-allergenic bedding or extra pillows available on request at Leonardo Hotel Bucharest City Center?	Yes, hypo-allergenic bedding and additional pillows are available upon request for enhanced comfort.	Low
Accommodation & Room Services	Does Leonardo Hotel Bucharest City Center provide in-room dining (room service) for guests?	Yes, in-room dining is offered through the hotel’s room-service menu.	High
Accommodation & Room Services	Is a same-day laundry and dry-cleaning service offered by Leonardo Hotel Bucharest City Center?	Yes, express laundry and professional dry-cleaning services are available with same-day return.	High
Accommodation & Room Services	Are laptop-size safes installed in all rooms at Leonardo Hotel Bucharest City Center?	Yes, each room is equipped with a secure, laptop-size in-room safe.	Medium
Food & Beverage	Does Leonardo Hotel Bucharest City Center serve a daily buffet breakfast, and what are the hours (07:00–10:30)?	Yes, a generous buffet breakfast is served daily from 07:00 to 10:30.	High
Food & Beverage	Is the buffet breakfast at Leonardo Hotel Bucharest City Center included in every rate or available for an additional fee?	Breakfast is included in specific packages; otherwise it may be added for a €15 per person fee.	High
Food & Beverage	Does the on-site Victoria Restaurant at Leonardo Hotel Bucharest City Center open for lunch service?	Yes, Victoria Restaurant welcomes guests for lunch daily from 12:00 to 15:00.	Medium
Food & Beverage	What style of cuisine is offered at the Victoria Restaurant in Leonardo Hotel Bucharest City Center?	The restaurant features a refined selection of Mediterranean and international dishes.	Medium
Food & Beverage	Is there a bar at Leonardo Hotel Bucharest City Center where guests can enjoy drinks and light snacks?	Yes, an inviting bar serves drinks and light snacks throughout the day.	High
Food & Beverage	Does the restaurant terrace at Leonardo Hotel Bucharest City Center provide al-fresco dining during suitable weather?	Yes, the terrace offers pleasant al-fresco dining when weather conditions allow.	Low
Food & Beverage	What are the daily operating hours of the bar at Leonardo Hotel Bucharest City Center (07:00–22:00)?	The bar is open every day from 07:00 in the morning until 22:00 at night.	Medium
Policies & Terms	What is the minimum age requirement for check-in at Leonardo Hotel Bucharest City Center?	The minimum age permitted for check-in is 18 years.	High
Policies & Terms	Does Leonardo Hotel Bucharest City Center allow pets to stay with guests?	No, pets are not permitted to stay at the property.	High
Policies & Terms	What are the standard cancellation and pre-payment policies when booking Leonardo Hotel Bucharest City Center?	Cancellation and pre-payment terms depend on the chosen rate plan and are confirmed during the booking process.	High
Policies & Terms	Can guests arrange early check-in or late check-out at Leonardo Hotel Bucharest City Center, and are fees applicable?	Yes, early check-in or late check-out may be arranged subject to availability and a potential surcharge. [VERIFY]	Medium
Policies & Terms	Is a credit card or cash deposit required at check-in at Leonardo Hotel Bucharest City Center?	Currently, a valid credit card is requested at check-in as guarantee; a cash deposit is not generally required. [VERIFY]	Medium
Policies & Terms	What is the child policy regarding extra beds or cribs at Leonardo Hotel Bucharest City Center?	Children of all ages are welcome; cribs are complimentary for ages 0–2, and extra beds from age 3 cost €15 per night.	High
Policies & Terms	Do special group booking conditions apply when reserving more than five rooms at Leonardo Hotel Bucharest City Center?	Yes, bookings of more than five rooms are subject to special group conditions and possible additional charges.	Medium
Policies & Terms	Does Leonardo Hotel Bucharest City Center offer complimentary baggage storage before check-in or after check-out?	Yes, guests may store luggage free of charge both before check-in and after check-out.	Medium
Policies & Terms	Which credit cards are accepted for payment at Leonardo Hotel Bucharest City Center, and is cash payment possible?	Visa, Mastercard and Maestro cards are accepted; payment in local currency cash is also possible at reception.	Low
Location & Transportation	Where exactly is Leonardo Hotel Bucharest City Center located within Bucharest?	It is located at 166 Calea Victoriei, Sector 1, in the very centre of Bucharest.	High
Location & Transportation	How far is Leonardo Hotel Bucharest City Center from the historic Old Town area?	The historic Old Town lies about 1.6 kilometres away, roughly a 20-minute walk.	Medium
Location & Transportation	What is the nearest metro station to Leonardo Hotel Bucharest City Center, and how long is the walk?	Piata Romana metro station is the nearest, approximately 600 metres or a seven-minute walk from the entrance.	High
Location & Transportation	How far is Leonardo Hotel Bucharest City Center from Henri Coandă International Airport, and does the hotel arrange airport transfers?	Henri Coandă International Airport is around 14 km away; paid shuttle transfers can be arranged on request.	High
Location & Transportation	Does Leonardo Hotel Bucharest City Center provide on-site or nearby parking, and what is the cost?	Public parking is available nearby at about €1 per hour, subject to availability.	High
Location & Transportation	Is bicycle rental available at Leonardo Hotel Bucharest City Center for guests who wish to explore the city?	Yes, the hotel offers bicycle rentals for guests keen to tour Bucharest.	Medium
Location & Transportation	How close is Leonardo Hotel Bucharest City Center to the Romanian Athenaeum and other key cultural landmarks?	The Romanian Athenaeum is approximately 800 metres away, with many other major sights within easy walking distance.	Low
Location & Transportation	Can the concierge at Leonardo Hotel Bucharest City Center arrange taxi, car-hire or limousine services for guests?	Yes, the concierge can organise taxis, car rentals or limousine service as required.	Medium
Location & Transportation	Does Leonardo Hotel Bucharest City Center assist with transport to Romexpo or other major convention venues?	Yes, staff can help arrange transport to Romexpo exhibition centre, located roughly 5.9 km from the hotel.	Low
Activities & Entertainment	Is use of the fitness center at Leonardo Hotel Bucharest City Center complimentary for guests, and what are its operating hours (08:00–22:00)?	Yes, access is complimentary for guests and the gym is open daily from 08:00 to 22:00.	High
Activities & Entertainment	Does Leonardo Hotel Bucharest City Center offer bicycle rental for guests to tour Bucharest?	Yes, convenient on-site bicycle rental is available for city exploration.	Medium
Activities & Entertainment	Can the concierge at Leonardo Hotel Bucharest City Center arrange guided city tours or obtain attraction tickets?	Yes, the concierge provides tour arrangements and attraction ticket assistance upon request.	Medium
Activities & Entertainment	Are live sports events broadcast in the bar or lounge at Leonardo Hotel Bucharest City Center?	Yes, live sports matches are regularly screened in the bar-lounge area.	Low
Activities & Entertainment	Is there an outdoor terrace at Leonardo Hotel Bucharest City Center where guests can relax with drinks?	Yes, an outdoor terrace invites guests to unwind with beverages in pleasant weather.	Medium
Activities & Entertainment	Does Leonardo Hotel Bucharest City Center provide a business centre with printing and photocopying services?	Yes, a dedicated business centre offers printing, photocopying and other office services.	Medium
Activities & Entertainment	Can private receptions or social events be hosted on the restaurant terrace of Leonardo Hotel Bucharest City Center?	Yes, the restaurant terrace can be reserved for private receptions or social gatherings by prior arrangement.	Low
