Category	Question	Answer	Frequency Level
Policies & Terms	Does Leonardo Hotel Newcastle require a security deposit or pre-authorisation at check-in?	Yes, a credit card pre-authorisation or deposit may be requested at check-in as part of standard policy.	Medium
Policies & Terms	What are the free cancellation policies at Leonardo Hotel Newcastle?	Free cancellation policies vary by booking type, typically allowing cancellation up to 24 hours before arrival. [VERIFY]	High
Policies & Terms	Is there a baggage storage service at Leonardo Hotel Newcastle before or after check-in?	Yes, guests can store their bags before check-in and after check-out at no additional charge.	Medium
Policies & Terms	Can guests at Leonardo Hotel Newcastle request an early check-in or late check-out?	Yes, early check-in or late check-out may be arranged for an extra fee, subject to availability.	High
Policies & Terms	Are there special group booking conditions at Leonardo Hotel Newcastle?	Yes, group bookings may have different terms, and the reservations team can provide more information.	Low
Location & Transportation	Where is Leonardo Hotel Newcastle located in relation to popular area attractions?	The property is centrally located within easy reach of local cultural sites, shopping areas, and restaurants.	High
Location & Transportation	Is Leonardo Hotel Newcastle within walking distance of Newcastle Central Station?	Yes, it is a short walk from Newcastle Central Station, making travel convenient for guests.	High
Location & Transportation	Does Leonardo Hotel Newcastle provide an airport shuttle service to Newcastle International Airport?	No, there is no dedicated airport shuttle, but taxis and public transportation are readily available for airport transfers.	Medium
Location & Transportation	What are the best public transport options near Leonardo Hotel Newcastle?	Local bus routes, the Metro system, and Newcastle Central Station are all within easy walking distance.	Medium
Location & Transportation	How far is Leonardo Hotel Newcastle from St James' Park for football matches?	St James’ Park is about a 15-minute walk or a short ride away, making it easily accessible.	Medium
Location & Transportation	Is there a taxi or car hire service available directly from Leonardo Hotel Newcastle?	Yes, staff can assist with booking taxis, and car hire companies are located nearby.	Medium
Location & Transportation	Can guests easily walk to the Quayside from Leonardo Hotel Newcastle?	Yes, the Quayside is within walking distance, offering scenic views of the River Tyne.	Medium
Location & Transportation	Are there recommended local tours or sightseeing packages offered through Leonardo Hotel Newcastle?	Currently, no direct packages are offered, but staff can recommend reputable local tour providers. [VERIFY]	Low
Location & Transportation	Does Leonardo Hotel Newcastle assist with arranging day trips to nearby cities such as Durham or Sunderland?	Yes, the team can advise on transport options and provide local travel service details for day trips.	Low
Activities & Entertainment	Does Leonardo Hotel Newcastle have an on-site fitness center or gym?	No, there is no on-site fitness facility. The front desk can recommend nearby gyms. [VERIFY]	Medium
Activities & Entertainment	Are there any spa or massage treatments available at Leonardo Hotel Newcastle?	No, spa or massage services are not provided. Staff can suggest local wellness centers. [VERIFY]	Medium
Activities & Entertainment	Does Leonardo Hotel Newcastle provide access to a sauna or steam room for guests?	No, there is no sauna or steam room on site. [VERIFY]	Low
Activities & Entertainment	Are children allowed to use any indoor swimming pool facilities at Leonardo Hotel Newcastle?	Information currently not available – please contact the hotel for details. [VERIFY]	Medium
Activities & Entertainment	Does Leonardo Hotel Newcastle offer any fitness classes or personal training sessions?	No, fitness classes or personal training sessions are not available. [VERIFY]	Low
Activities & Entertainment	Are there evening entertainment options, such as live music, at Leonardo Hotel Newcastle?	No, evening entertainment is not hosted regularly. Staff can suggest local venues. [VERIFY]	Medium
Activities & Entertainment	Can guests at Leonardo Hotel Newcastle enjoy a rooftop terrace with city views?	No, there is no rooftop terrace on the property. [VERIFY]	Medium
Activities & Entertainment	Does Leonardo Hotel Newcastle partner with local tour providers for guided city tours?	No, there is no formal partnership, but staff can direct guests to local tour providers. [VERIFY]	Low
Activities & Entertainment	Are there special event or entertainment packages available at Leonardo Hotel Newcastle during holidays?	Information currently not available – please contact the hotel for details. [VERIFY]	Low
