Category	Question	Answer	Frequency Level
Food & Beverage	Can non-residents visit the bar at Leonardo Hotel Groningen City Center?	Yes, non-resident visitors are welcome to enjoy drinks in the hotel bar. [VERIFY]	Low
Food & Beverage	Does Leonardo Hotel Groningen City Center provide in-room tea/coffee making facilities for guests who prefer to dine privately?	Yes, in-room tea and coffee making amenities allow private refreshments at any time.	Medium
Food & Beverage	Are gluten-free or allergen-aware menu items available on request at Leonardo Hotel Groningen City Center?	Yes, gluten-free and other allergen-aware dishes can be prepared on advance request.	Low
Policies & Terms	What is the standard cancellation policy when booking directly with Leonardo Hotel Groningen City Center?	Cancellation conditions vary by chosen rate; flexible reservations are free to cancel until the stated deadline.	High
Policies & Terms	Does Leonardo Hotel Groningen City Center allow pets or assistance animals?	No, pets are not permitted, although certified assistance animals are accepted without charge.	High
Policies & Terms	Is a security deposit or pre-authorisation required at check-in for Leonardo Hotel Groningen City Center?	Yes, a credit-card pre-authorisation or cash deposit is taken at check-in for incidentals.	Medium
Policies & Terms	Can guests arrange early check-in or late check-out at Leonardo Hotel Groningen City Center, and are fees applicable?	Yes, early arrival or late departure can be arranged subject to availability and a supplemental fee.	Medium
Policies & Terms	Does Leonardo Hotel Groningen City Center provide complimentary baggage storage before check-in or after check-out?	Yes, secure baggage storage is complimentary before check-in and after check-out.	Medium
Policies & Terms	Are group booking conditions different at Leonardo Hotel Groningen City Center for reservations of 9 rooms or more?	Yes, group bookings of nine rooms or more are subject to special terms and conditions.	Low
Policies & Terms	Which payment methods are accepted at Leonardo Hotel Groningen City Center (credit card, debit card, cash)?	Accepted payment methods include Visa, Mastercard, American Express, Diners Club, major debit cards and cash.	Medium
Policies & Terms	What is the minimum age of the lead guest required by Leonardo Hotel Groningen City Center to complete check-in?	The lead guest must be at least eighteen years old to complete registration.	High
Location & Transportation	How far is Leonardo Hotel Groningen City Center from Groningen Central Railway Station?	Groningen Central Station lies roughly 0.6 mile away, an easy 13-minute walk.	High
Location & Transportation	Does Leonardo Hotel Groningen City Center offer on-site private parking, and what is the nightly fee?	Yes, on-site garage parking is available for approximately €19 per vehicle per night.	High
Location & Transportation	Is an electric vehicle (EV) charging station available in the car park of Leonardo Hotel Groningen City Center?	Yes, the underground car park provides an electric vehicle charging station for guests.	Medium
Location & Transportation	How long does it take to walk from Leonardo Hotel Groningen City Center to Grote Markt and the Martinitoren?	Grote Markt and the historic Martinitoren are about 3–5 minutes’ walk from the lobby.	Medium
Location & Transportation	Does Leonardo Hotel Groningen City Center provide bicycle rental for exploring the city?	Yes, bicycles can be rented directly at reception for exploring Groningen’s cycle routes.	High
Location & Transportation	What is the approximate driving time from Groningen Airport Eelde to Leonardo Hotel Groningen City Center?	Driving from Groningen Airport Eelde typically takes about 11–15 minutes under normal traffic.	Medium
Location & Transportation	Can the concierge at Leonardo Hotel Groningen City Center arrange taxi or car-hire services upon request?	Yes, the concierge can organise taxis or arrange car-hire services upon request.	Medium
Location & Transportation	Is public bus or tram transport available within a short walk of Leonardo Hotel Groningen City Center?	Yes, multiple city bus stops are located within a few minutes’ walk of the entrance. [VERIFY]	Low
Activities & Entertainment	Does Leonardo Hotel Groningen City Center feature an in-house fitness centre for guest use?	Yes, guests enjoy complimentary access to an on-site fitness centre with modern equipment.	High
Activities & Entertainment	Is a sauna or infrared cabin available at Leonardo Hotel Groningen City Center, and does it require prior reservation?	Yes, an infrared sauna is available; guests simply reserve a time slot with reception.	Medium
Activities & Entertainment	Does Leonardo Hotel Groningen City Center provide board games or a billiards table in the lounge area?	Yes, a lounge area provides board games and a billiards table for relaxed entertainment.	Low
Activities & Entertainment	Are bicycles available to hire directly from Leonardo Hotel Groningen City Center for scenic cycling routes?	Yes, bikes can be hired on-site for scenic rides around the city and countryside.	High
Activities & Entertainment	Does Leonardo Hotel Groningen City Center have an outdoor terrace for relaxed socialising?	Yes, a furnished outdoor terrace invites guests to unwind in the open air.	Medium
Activities & Entertainment	Can guests at Leonardo Hotel Groningen City Center access live sports broadcasts or TV entertainment in the bar?	Live televised sports may be shown in the bar subject to schedule and demand. [VERIFY]	Low
Activities & Entertainment	Is there secure indoor bike storage at Leonardo Hotel Groningen City Center for guests bringing their own bicycles?	Secure indoor bicycle storage is currently not specifically advertised by the property. [VERIFY]	Low
Activities & Entertainment	Does Leonardo Hotel Groningen City Center collaborate with local tour operators for guided city walks or excursions?	Collaborations with external guides for city tours have not been detailed publicly. [VERIFY]	Low
