Category	Question	Answer	Frequency Level
Accommodation & Room Services	Are USB charging outlets available in the rooms at Leonardo Royal Hotel Glasgow?	Currently, most rooms feature USB charging points, but availability can vary by room type.	Medium
Accommodation & Room Services	Do rooms include complimentary luxury toiletries at this hotel?	Yes, complimentary toiletries are provided, and additional items are available upon request.	Low
Food & Beverage	Does Leonardo Royal Hotel Glasgow serve a buffet breakfast?	Yes, a buffet breakfast is served daily, offering a selection of hot and cold dishes.	High
Food & Beverage	What are the regular breakfast hours at Leonardo Royal Hotel Glasgow?	Breakfast typically runs from 6:30 AM to 10:00 AM on weekdays and 7:00 AM to 11:00 AM on weekends. [VERIFY]	High
Food & Beverage	Does Leonardo Royal Hotel Glasgow offer vegetarian or vegan breakfast options?	Yes, vegetarian and vegan selections are available and can be arranged upon request.	Medium
Food & Beverage	Is there a bar within Leonardo Royal Hotel Glasgow that serves late-night snacks?	Yes, the bar remains open late, offering snacks and beverages subject to availability.	Medium
Food & Beverage	Can non-residents dine at the bar or restaurant at Leonardo Royal Hotel Glasgow?	Yes, non-residents are welcome to dine, and reservations are recommended during busy periods.	Low
Food & Beverage	Does Leonardo Royal Hotel Glasgow cater to gluten-free dietary requirements?	Yes, gluten-free options are available, and staff can accommodate specific dietary needs.	Medium
Food & Beverage	Is afternoon tea available at Leonardo Royal Hotel Glasgow?	No, a traditional afternoon tea service is not provided, although hot beverages and pastries are served in the lounge.	Low
Food & Beverage	Are children welcome to dine at the hotel’s main restaurant?	Yes, children are welcome, and menu options can be adapted to suit their tastes.	Medium
Food & Beverage	Does the hotel serve lunch and dinner options daily?	Yes, lunch and dinner are served each day, featuring a variety of dishes.	Low
Policies & Terms	What is the minimum age requirement to check in at Leonardo Royal Hotel Glasgow?	Guests must be 18 years or older to check in, with valid identification required.	High
Policies & Terms	Does Leonardo Royal Hotel Glasgow require a security deposit or pre-authorization at check-in?	Yes, a pre-authorization on a valid credit card or cash deposit may be requested upon arrival.	Medium
Policies & Terms	Is there a pet-friendly policy at Leonardo Royal Hotel Glasgow?	No, pets are not permitted, except for service animals. [VERIFY]	Medium
Policies & Terms	Does Leonardo Royal Hotel Glasgow allow smoking in the rooms or public areas?	No, smoking is strictly prohibited throughout all indoor areas, in accordance with local regulations.	High
Policies & Terms	Can guests opt for early check-in or late check-out at Leonardo Royal Hotel Glasgow?	Yes, both options are subject to availability and may incur an additional charge.	High
Policies & Terms	Is baggage storage available for guests who arrive before the check-in time?	Yes, baggage storage is provided free of charge before check-in and after check-out.	Medium
Policies & Terms	Does Leonardo Royal Hotel Glasgow offer free cancellation or flexible booking terms?	Yes, flexible rates with free cancellation are typically available, and conditions may vary by rate plan.	Medium
Policies & Terms	Are group bookings subject to special conditions at Leonardo Royal Hotel Glasgow?	Yes, group bookings often involve specific terms and conditions, which can be discussed at the time of reservation.	Low
Policies & Terms	Is a government-issued photo ID required at this hotel during check-in?	Yes, government-issued photo identification is required from all guests checking in.	Low
Location & Transportation	How far is Leonardo Royal Hotel Glasgow from the Glasgow Central Station?	It is approximately a five-minute walk from the main station, making travel convenient.	High
Location & Transportation	Does Leonardo Royal Hotel Glasgow provide an airport shuttle service to Glasgow International Airport?	No, an official shuttle is not offered, but the team can help arrange taxis or public transport guidance.	Medium
Location & Transportation	Are taxis readily available near Leonardo Royal Hotel Glasgow’s main entrance?	Yes, taxis are easily accessible outside or can be arranged at reception.	Medium
Location & Transportation	How close is Leonardo Royal Hotel Glasgow to the SSE Hydro and Scottish Event Campus?	They are roughly a 20-minute walk or a short taxi ride away, ideal for event attendees.	High
Location & Transportation	Can guests walk from Leonardo Royal Hotel Glasgow to popular attractions like the Buchanan Street area?	Yes, many popular attractions are within walking distance, including Buchanan Street’s shops and eateries.	Medium
Location & Transportation	Does Leonardo Royal Hotel Glasgow assist with car hire or rental arrangements?	Yes, assistance with local car hire services is offered as needed.	Low
Location & Transportation	Is there convenient public transport near Leonardo Royal Hotel Glasgow?	Yes, multiple bus lines and train stations are located nearby for easy travel around the city.	High
Location & Transportation	Does Leonardo Royal Hotel Glasgow provide parking facilities for electric vehicles?	No, dedicated electric vehicle charging points are currently not available. [VERIFY]	Low
Location & Transportation	How long does it take to travel from Leonardo Royal Hotel Glasgow to Glasgow Airport by car?	Travel by car typically takes around 20 to 25 minutes, depending on traffic.	Low
Activities & Entertainment	Does Leonardo Royal Hotel Glasgow have an indoor swimming pool available to guests?	No, there is no indoor swimming pool on-site. [VERIFY]	Medium
Activities & Entertainment	Is there a spa or wellness center on-site at Leonardo Royal Hotel Glasgow?	No, a dedicated spa facility is not available. [VERIFY]	Medium
Activities & Entertainment	Are there any fitness classes offered at Leonardo Royal Hotel Glasgow?	No, fitness classes are not currently provided. [VERIFY]	Low
Activities & Entertainment	Does Leonardo Royal Hotel Glasgow have a sauna or steam room for guest use?	No, a sauna or steam room is not included among the facilities. [VERIFY]	Medium
Activities & Entertainment	Is there a rooftop terrace at Leonardo Royal Hotel Glasgow offering views of the River Clyde?	No, there is no rooftop terrace accessible to guests. [VERIFY]	Medium
Activities & Entertainment	Does Leonardo Royal Hotel Glasgow organize guided city tours or excursions for guests?	No, guided tours are not directly organized, though the concierge can recommend local tour operators.	Low
Activities & Entertainment	Are children permitted to use the pool facilities at Leonardo Royal Hotel Glasgow?	Not applicable, as there is no on-site pool for children to access. [VERIFY]	Medium
Activities & Entertainment	Does Leonardo Royal Hotel Glasgow host any evening entertainment or live music events?	No, evening entertainment is not regularly hosted, though there may be occasional special events. [VERIFY]	Low
Activities & Entertainment	Are spa massage treatments available by appointment at this hotel?	No, spa treatments are not offered on-site. [VERIFY]	Low
