Category	Question	Answer	Frequency Level
Accommodation & Room Services	Is same-day laundry and dry-cleaning service available at Leonardo Hotel Hamburg City Nord?	Yes, same-day laundry and dry-cleaning services are available Monday to Friday for an additional fee.	Medium
Accommodation & Room Services	Do the bathrooms at Leonardo Hotel Hamburg City Nord include a hairdryer?	Yes, every bathroom is equipped with a wall-mounted hairdryer.	High
Accommodation & Room Services	Are accessible or barrier-free rooms offered at Leonardo Hotel Hamburg City Nord?	Yes, several guestrooms are specially designed to be barrier-free and wheelchair accessible.	Medium
Food & Beverage	Does Leonardo Hotel Hamburg City Nord serve a daily buffet breakfast?	Yes, a substantial hot and cold buffet breakfast is served every morning in the restaurant.	High
Food & Beverage	What are the breakfast service hours at Leonardo Hotel Hamburg City Nord?	Breakfast is served Monday–Friday 06:30–10:00 and weekends or public holidays 06:30–11:00. [VERIFY]	High
Food & Beverage	Does Leonardo Hotel Hamburg City Nord cater for vegetarian or vegan dietary requirements?	Yes, vegetarian and vegan dishes are available at breakfast and in the restaurant on request.	Medium
Food & Beverage	Are gluten-free menu options available at the restaurant in Leonardo Hotel Hamburg City Nord?	Yes, gluten-free bread and other items can be provided; guests should notify the team in advance.	Medium
Food & Beverage	Does Leonardo Hotel Hamburg City Nord provide lunch and dinner service on site?	Yes, the on-site restaurant offers both lunch and dinner service most days.	High
Food & Beverage	Is there a dedicated bar at Leonardo Hotel Hamburg City Nord and what are its opening hours?	Yes, the cosy hotel bar opens nightly from 17:00 until approximately 01:00. [VERIFY]	High
Food & Beverage	May non-residents access the bar facilities at Leonardo Hotel Hamburg City Nord?	Yes, non-residents are welcome to enjoy drinks in the bar subject to availability.	Low
Food & Beverage	Does Leonardo Hotel Hamburg City Nord offer a children’s menu in its restaurant?	Yes, a simplified children’s menu with smaller portions is available upon request.	Low
Food & Beverage	Are late-night snacks or light meals available via room service at Leonardo Hotel Hamburg City Nord?	Yes, a selection of light snacks can be ordered via room service until late evening. [VERIFY]	Medium
Food & Beverage	Does the restaurant at Leonardo Hotel Hamburg City Nord include an outdoor terrace for dining in fine weather?	Yes, the restaurant includes a leafy outdoor terrace that opens in suitable weather.	Low
Policies & Terms	What is the minimum age requirement for check-in at Leonardo Hotel Hamburg City Nord?	Check-in requires at least one guest to be 18 years old.	Medium
Policies & Terms	What is Leonardo Hotel Hamburg City Nord’s policy regarding pets and associated fees?	Yes, pets up to medium size are welcome; a surcharge of EUR 15 per night applies.	High
Policies & Terms	What is the smoking policy at Leonardo Hotel Hamburg City Nord?	Smoking is prohibited in all indoor areas; designated outdoor smoking zones are provided.	High
Policies & Terms	Does Leonardo Hotel Hamburg City Nord offer flexible or free-cancellation rates?	Yes, several room categories are sold with flexible or free-cancellation conditions when booked directly.	High
Policies & Terms	Is express check-in or express check-out available at Leonardo Hotel Hamburg City Nord?	Yes, express check-out is possible; reception will prepare the bill in advance on request.	Medium
Policies & Terms	Can guests arrange early check-in or late check-out at Leonardo Hotel Hamburg City Nord, and are fees applicable?	Early arrival or delayed departure can be arranged subject to availability and a small fee.	High
Policies & Terms	Does Leonardo Hotel Hamburg City Nord require a security deposit upon arrival?	A credit-card pre-authorisation is taken on arrival instead of a cash security deposit.	Medium
Policies & Terms	What group booking conditions apply at Leonardo Hotel Hamburg City Nord?	Group reservations of 10 rooms or more are subject to special contracts and cancellation terms. [VERIFY]	Low
Policies & Terms	Is baggage storage complimentary at Leonardo Hotel Hamburg City Nord?	Yes, baggage storage is complimentary for in-house guests on arrival or departure day.	Medium
Policies & Terms	Are there special policies at Leonardo Hotel Hamburg City Nord for children sharing existing beds?	Children up to age 12 may share existing beds with parents at no extra cost. [VERIFY]	Medium
Location & Transportation	How far is Leonardo Hotel Hamburg City Nord from Hamburg Airport?	Hamburg Airport is approximately 4.5 kilometres away, around 10 minutes by car.	High
Location & Transportation	Which public transport stations are closest to Leonardo Hotel Hamburg City Nord?	Nearby stops include Rübenkamp S-Bahn station and the 'Darwinstrasse' bus hub, both within 10 minutes’ walk.	High
Location & Transportation	Does Leonardo Hotel Hamburg City Nord provide an airport shuttle service?	No dedicated airport shuttle is provided; taxis or public transport are recommended.	Medium
Location & Transportation	Is Leonardo Hotel Hamburg City Nord within walking distance of Hamburg Stadtpark?	Yes, Hamburg Stadtpark can be reached on foot in roughly five minutes.	High
Location & Transportation	What is the approximate travel time to Hamburg city centre from Leonardo Hotel Hamburg City Nord by public transport?	The city centre can be reached by S-Bahn in approximately 15–20 minutes door to door.	Medium
Location & Transportation	Can Leonardo Hotel Hamburg City Nord arrange taxi or private car-hire services for guests?	Yes, reception will gladly organise taxis or private car-hire services at any time.	Medium
Location & Transportation	Is bicycle rental available directly at, or near, Leonardo Hotel Hamburg City Nord?	Bicycles are not rented on-site, but staff can direct guests to a nearby CityBike station. [VERIFY]	Low
Location & Transportation	Does the car park at Leonardo Hotel Hamburg City Nord include charging stations for electric vehicles?	No, the car park does not currently feature electric-vehicle charging stations. [VERIFY]	Low
Location & Transportation	Can Leonardo Hotel Hamburg City Nord provide driving directions for guests arriving via the A7 motorway?	Yes, reception will email or explain detailed driving directions for arrivals coming via the A7 motorway.	Low
Location & Transportation	What is the height clearance of the on-site car park at Leonardo Hotel Hamburg City Nord?	The outdoor surface car park has no height restriction for vehicles.	Low
Activities & Entertainment	Does Leonardo Hotel Hamburg City Nord have an on-site fitness centre for guests?	Yes, a compact fitness room with cardio and strength equipment is available free of charge.	High
Activities & Entertainment	Is a sauna available for guest use at Leonardo Hotel Hamburg City Nord?	Yes, a traditional Finnish sauna area can be used daily by hotel guests.	High
Activities & Entertainment	Are complimentary towels provided in the fitness and sauna area at Leonardo Hotel Hamburg City Nord?	Yes, fresh towels are provided free of charge in both the fitness room and sauna.	Medium
Activities & Entertainment	Does Leonardo Hotel Hamburg City Nord supply jogging or cycling maps for nearby Hamburg Stadtpark?	Yes, reception supplies complimentary jogging maps for routes through adjacent Stadtpark. [VERIFY]	Low
Activities & Entertainment	Can guests purchase tickets for local attractions at the reception desk of Leonardo Hotel Hamburg City Nord?	Yes, the front desk can purchase or reserve tickets for many local tours and attractions.	Medium
Activities & Entertainment	Is there an outdoor seating area or terrace at Leonardo Hotel Hamburg City Nord for relaxation?	Yes, several outdoor seating areas and a summer terrace offer relaxed space for guests.	Medium
Activities & Entertainment	Does Leonardo Hotel Hamburg City Nord offer a business lounge or relaxation area for meeting delegates?	No dedicated business lounge exists, but meeting foyer areas can be used for informal breaks. [VERIFY]	Low
Activities & Entertainment	Can Leonardo Hotel Hamburg City Nord arrange boat tours on the Alster or other local excursions?	Yes, the concierge team can book Alster lake boat tours and other local excursions on request.	Low
