Category	Question	Answer	Frequency Level
Food & Beverage	Is a daily breakfast buffet served at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition, and what are the usual service hours?	Yes, the breakfast buffet is served 06:30–10:30 Monday–Friday, 06:30–11:00 Saturday, and 06:30–14:00 Sunday.	High
Food & Beverage	Does the Alden Restaurant at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition cater for vegetarian, gluten-free or kosher diets upon request?	Yes, the culinary team gladly accommodates vegetarian, gluten-free or kosher dietary requirements when notified in advance.	High
Food & Beverage	Is lunch and dinner service available at the Alden Restaurant within Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition?	Yes, lunch is served 12:00–14:00 Monday–Saturday and dinner daily 18:00–22:00.	High
Food & Beverage	Does Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition feature an on-site bar offering signature cocktails and fine wines?	Yes, the stylish bar crafts signature cocktails, premium spirits and an extensive wine selection.	Medium
Food & Beverage	Are non-resident guests welcome to dine at the Alden Restaurant of Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition with prior reservation?	Yes, external diners are welcome to reserve tables in advance for restaurant availability. [VERIFY]	Low
Food & Beverage	Is children’s dining or a kid-friendly menu available at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition?	Yes, child-friendly dishes can be prepared, and the kitchen adapts portions to younger guests. [VERIFY]	Low
Food & Beverage	Can breakfast at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition be served in the suite upon request?	Yes, guests may enjoy their chosen breakfast served privately in their suite through room service.	Medium
Food & Beverage	Does Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition accommodate private or in-suite dining experiences for special occasions?	Yes, bespoke private or in-suite dining experiences for celebrations are curated on request by the team.	Low
Policies & Terms	What is the minimum age requirement for check-in at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition?	The minimum legal age to check-in is 18 years.	High
Policies & Terms	Are pets permitted at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition, and what nightly fee applies?	Yes, well-behaved cats or dogs are welcome for a CHF 20 nightly pet fee.	High
Policies & Terms	Is complimentary cancellation available at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition, and what are the standard deadlines?	Cancellation terms vary by rate; many flexible rates allow free cancellation until 18:00 the day before arrival. [VERIFY]	High
Policies & Terms	Does Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition accept major international credit cards and cashless payments?	Yes, major international credit cards are accepted and cashless payment is encouraged throughout the property.	Medium
Policies & Terms	Is early check-in or late check-out possible at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition, and are additional charges involved?	Yes, early arrival or late departure can be arranged subject to availability and an extra fee. [VERIFY]	Medium
Policies & Terms	What are the parking fees and reservation policy for the private outdoor parking at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition?	On-site outdoor parking costs CHF 30 per day; spaces are limited and cannot be reserved.	High
Policies & Terms	Do group bookings at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition require special conditions or deposits?	Yes, group reservations are subject to tailored conditions and may require deposits agreed during booking. [VERIFY]	Medium
Policies & Terms	Is Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition entirely smoke-free, including all suites and public areas?	Yes, smoking is prohibited in all guest suites and throughout the hotel’s public spaces.	Medium
Location & Transportation	How far is Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition from Zürich main railway station and Bahnhofstrasse?	Approximately 1.9 km from Zürich Hauptbahnhof and a short 600-metre walk to Bahnhofstrasse.	High
Location & Transportation	What is the approximate travel time from Zurich Airport to Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition?	The 12.5-kilometre journey usually takes about 25–30 minutes by taxi or car.	High
Location & Transportation	Does Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition provide an airport shuttle service, and what is the fee?	Yes, a pre-booked airport limousine or shuttle can be arranged for roughly CHF 150 each way.	High
Location & Transportation	Is on-site self-parking or valet parking available at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition?	Yes, both self-parking and valet parking are offered on site at CHF 30 per day.	High
Location & Transportation	Which tram or S-Bahn stations are a short walk from Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition?	Rentenanstalt tram stop is two minutes away, while Zürich-Enge S-Bahn station is 350 metres distant.	Medium
Location & Transportation	How close is Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition to Lake Zurich’s promenade and the historic Old Town?	The lake promenade lies one street away, and the medieval Old Town is about a ten-minute walk.	Medium
Location & Transportation	Does Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition arrange limousine or private car services on request?	Yes, chauffeur-driven limousines or private cars can be organised through the concierge upon request.	Low
Location & Transportation	Are bicycle rentals or guided city tours available via Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition’s concierge?	Yes, the concierge can arrange bicycle rentals and personalised guided city tours for interested guests. [VERIFY]	Low
Activities & Entertainment	Does Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition feature an in-suite whirlpool or Jacuzzi for guest relaxation?	Yes, every suite is fitted with a private whirlpool bath for luxurious relaxation.	High
Activities & Entertainment	Are professional massage treatments bookable through Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition’s concierge?	Yes, the concierge will gladly schedule professional in-suite or partner-spa massage treatments.	High
Activities & Entertainment	Does Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition provide access to a nearby gym or fitness facility?	Yes, guests receive access to a nearby gym, available at a supplementary charge.	Medium
Activities & Entertainment	Are yoga mats or personal training bags available in-suite at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition?	Yes, complimentary yoga mats and training bags with blackroll can be supplied on request.	Medium
Activities & Entertainment	Is there a curated library or reading lounge within Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition?	Yes, a serene library corner offers a curated selection of books and periodicals for guests.	Low
Activities & Entertainment	Does Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition organise live music, cultural performances, or special evening events?	Information is currently not available. [VERIFY]	Low
Activities & Entertainment	Can Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition arrange outdoor activities such as hiking, cycling, or lake excursions?	Yes, tailored hiking, cycling and private lake excursions can be arranged through the concierge team.	Medium
Activities & Entertainment	Are wellness packages or couples’ treatments available at Hotel Alden Splügenschloss Zürich – Leonardo Limited Edition for romantic getaways?	Yes, bespoke wellness packages and couples’ massage rituals can be organised to enhance romantic stays.	Low
