Category	Question	Answer	Frequency Level
Accommodation & Room Services	האם ניתן לקבל שירותי כביסה וניקוי יבש במהלך השהות במלון לאונרדו קלאב ים המלח?	כן, שירותי כביסה וניקוי יבש מקצועיים מוצעים בהזמנה דרך הקבלה בתשלום נוסף.	Medium
Accommodation & Room Services	האם מוצרי טיפוח יוקרתיים ניתנים ללא עלות בכל חדר במלון לאונרדו קלאב ים המלח?	כן, מוצרי טיפוח איכותיים מסופקים ללא תשלום בחדרי הרחצה בכל החדרים.	Low
Food & Beverage	אילו ארוחות ומשקאות נכללים בחבילת הכול-כלול של מלון לאונרדו קלאב ים המלח?	החבילה כוללת בופה בוקר, צהריים וערב, ארוחת צהריים קלה בבריכה, חטיפים, גלידות, קפה ועוגה אחר-הצהריים, וכן משקאות קלים, חמים ואלכוהוליים ישראליים ללא הגבלה.	High
Food & Beverage	באילו שעות מוגש מזנון ארוחת-הבוקר במלון לאונרדו קלאב ים המלח?	ארוחת הבוקר מוגשת בדרך-כלל בין 07:00 ל-10:30 במסעדה הראשית. [VERIFY]	Medium
Food & Beverage	האם מלון לאונרדו קלאב ים המלח מפעיל לובי-בר המגיש משקאות חמים, קלים ואלכוהוליים במסגרת הכול-כלול?	כן, לובי-בר המלון פתוח לאורך היום ומציע משקאות חמים, קלים וחריפים כחלק מהכול-כלול.	Medium
Food & Beverage	האם ניתן ליהנות מחטיפים, גלידות ומשקאות בבר-הבריכה של מלון לאונרדו קלאב ים המלח במשך היום?	כן, בר הבריכה מגיש חטיפים, גלידות ומשקאות בין השעות 10:00-17:00 כשרות לכלול-כלול.	Medium
Food & Beverage	האם במלון לאונרדו קלאב ים המלח מוגש בופה ידידותי לילדים עם מנות מותאמות?	כן, במסעדה קיים אזור בופה לילדים עם מנות פשוטות וטעימות המותאמות לחיכם הצעיר.	Medium
Food & Beverage	האם שירות החדרים במלון לאונרדו קלאב ים המלח מאפשר הזמנת מנות בשעות מוגבלות?	כן, ניתן להזמין מנות קלות לשירות חדרים בשעות הערב המוקדמות עד 23:00. [VERIFY]	Low
Food & Beverage	האם אורחי מלון לאונרדו קלאב ים המלח יכולים ליהנות מיין, בירה או קוקטיילים ללא תשלום נוסף במסגרת הכול-כלול?	כן, מבחר יינות, בירה מחבית וקוקטיילים בסיסיים כלולים ללא תוספת במחירי הכול-כלול.	Medium
Food & Beverage	האם קפה ועוגה אחר-הצהריים נכללים בשירותי הכול-כלול של מלון לאונרדו קלאב ים המלח?	כן, מדי אחר-צהריים מוגשים בלובי קפה, תה ומבחר עוגות כחלק מהחבילה.	Medium
Policies & Terms	מהן שעות הצ'ק-אין והצ'ק-אאוט הרגילות (א׳-ו׳) במלון לאונרדו קלאב ים המלח?	צ'ק-אין בימים א׳-ו׳ החל מ-15:00; צ'ק-אאוט עד 11:00.	High
Policies & Terms	מהן שעות הצ'ק-אין והצ'ק-אאוט בשבתות ובחגים יהודיים במלון לאונרדו קלאב ים המלח?	בשבתות ובחגים צ'ק-אין אפשרי מהשעה 18:00, וצ'ק-אאוט עד 14:00.	High
Policies & Terms	מהי מדיניות הביטול והשינוי בהזמנות מלון לאונרדו קלאב ים המלח?	המדיניות משתנה לפי סוג התעריף; פרטי הביטול המדויקים מוצגים בעת ההזמנה ומאושרים באימייל. [VERIFY]	High
Policies & Terms	מהי מדיניות מלון לאונרדו קלאב ים המלח לגבי ילדים, מיטות נוספות ועריסות?	ילדים מכל הגילים מתקבלים; עריסות לתינוקות עד גיל שנתיים זמינות בעלות ‎₪55 ללילה; אין מיטות נוספות.	Medium
Policies & Terms	האם מלון לאונרדו קלאב ים המלח מאפשר הכנסת חיות מחמד או כלבי שירות?	לא, חיות מחמד אינן מורשות; כלבי שירות מלווים מורשים בהתאם לחוק.	High
Policies & Terms	מהו הגיל המינימלי לביצוע צ'ק-אין במלון לאונרדו קלאב ים המלח?	הגיל המינימלי לביצוע צ'ק-אין הוא 18 שנים, בכפוף להזדהות תקפה.	Medium
Policies & Terms	האם מלון לאונרדו קלאב ים המלח מספק שירות אחסון מזוודות לפני צ'ק-אין או אחרי צ'ק-אאוט?	כן, חדר אחסון מזוודות מאובטח עומד לרשות האורחים ללא תשלום נוסף.	Medium
Policies & Terms	האם ניתן לתאם צ'ק-אין מוקדם או צ'ק-אאוט מאוחר במלון לאונרדו קלאב ים המלח, והאם כרוך בכך תשלום?	כן, ניתן לבקש הגעה מוקדמת או עזיבה מאוחרת לפי זמינות ועלולה לחול תוספת תשלום.	Medium
Policies & Terms	אילו אמצעי תשלום מקבל מלון לאונרדו קלאב ים המלח (כרטיסי אשראי, מזומן)?	המלון מקבל כרטיסי אשראי ויזה, מאסטרקארד, אמריקן אקספרס ודיינרס, וכן תשלום במזומן בש״ח.	Low
Policies & Terms	האם אורחים בעלי דרכון תייר פטורים מתשלום מע״מ במלון לאונרדו קלאב ים המלח?	כן, בעלי דרכון תייר תקף עם אשרת תייר מסוג B/2 פטורים מתשלום מע״מ בישראל.	Low
Location & Transportation	האם מלון לאונרדו קלאב ים המלח ממוקם ישירות על חוף ים המלח וכולל גישה לחוף פרטי?	כן, המלון צמוד לחוף ים פרטי המיועד לאורחיו בלבד ומספק מיטות שיזוף ושירותי מגבות.	High
Location & Transportation	האם במלון לאונרדו קלאב ים המלח קיימת חניה פרטית חינם לאורחים?	כן, חניה פרטית ללא תשלום זמינה בתחומי המלון.	High
Location & Transportation	האם במלון לאונרדו קלאב ים המלח קיימות חניות נגישות לבעלי מוגבלויות?	כן, קיימות חניות ייעודיות ונגישות בסמוך לכניסה הראשית.	Medium
Location & Transportation	אילו אתרי טבע עיקריים (מצדה, שמורת עין גדי, קומראן) נמצאים במרחק נסיעה קצר ממלון לאונרדו קלאב ים המלח?	האתרים הקרובים כוללים את מצדה (22.5 ק״מ), שמורת עין גדי (38 ק״מ) וגן לאומי קומראן (72 ק״מ).	Medium
Location & Transportation	מהו זמן הנסיעה המשוער ממלון לאונרדו קלאב ים המלח לאתר מצדה?	כ-20 דקות נסיעה ברכב פרטי, בהתאם לעומס התנועה.	Low
Location & Transportation	האם מלון לאונרדו קלאב ים המלח מציע שימוש חופשי באופניים לטיול בסביבה?	לא, המלון אינו מספק שירות השאלת אופניים חינמי.	Low
Location & Transportation	האם החניה במלון לאונרדו קלאב ים המלח ניתנת על בסיס מקום פנוי ללא אפשרות להזמנה מראש?	כן, החניה חופשית אך ניתנת על בסיס מקום פנוי ללא שריון מקדים.	Medium
Activities & Entertainment	אילו מתקני מים ייחודיים – כולל פארק מגלשות – זמינים במלון לאונרדו קלאב ים המלח?	המלון מפעיל פארק מים אקסקלוסיבי עם שלוש מגלשות מהירות, בריכת מי-מלח מקורה, בריכת גופרית, ג׳קוזי ובריכת ילדים רדודה.	High
Activities & Entertainment	האם מלון לאונרדו קלאב ים המלח מפעיל מועדון ילדים מאויש במהלך היום?	כן, מועדון Leo Kids מאויש בצוות מדריכים ומציע אטרקציות ופעילויות יצירה לאורך שעות היום.	High
Activities & Entertainment	האם במלון לאונרדו קלאב ים המלח מתקיימות הופעות ובידור ערב?	כן, צוות הבידור מגיש הופעות חיות, מחזות זמר ותכניות ערב באולם המרכזי מדי יום.	Medium
Activities & Entertainment	האם הספא במלון לאונרדו קלאב ים המלח כולל בריכת מי-מינרלים מקורה?	כן, במתחם הספא בריכה מחוממת מלאה במי ים המלח עשירים במינרלים.	Medium
Activities & Entertainment	האם קיימת מרפסת שיזוף מופרדת לנשים ולגברים על גג מלון לאונרדו קלאב ים המלח?	כן, סולריום הגג כולל מרחבי שיזוף נפרדים לגברים ולנשים לשמירה על פרטיות.	Low
Activities & Entertainment	האם חדר הכושר במלון לאונרדו קלאב ים המלח פתוח ללא תשלום לאורחים?	כן, חדר הכושר מצויד ונגיש לאורחים ללא חיוב נוסף.	Medium
Activities & Entertainment	האם ניתן להזמין טיפולי עיסוי בספא של מלון לאונרדו קלאב ים המלח בתשלום נוסף?	כן, מגוון עיסויים וטיפולי גוף זמינים בהזמנה מוקדמת ובתשלום נוסף.	Medium
Activities & Entertainment	האם במלון לאונרדו קלאב ים המלח קיימת בריכת ילדים רדודה ונפרדת?	כן, במתחם החוץ קיימת בריכת ילדים רדודה ונפרדת המותאמת לבטיחות הקטנים.	High
Activities & Entertainment	האם במלון לאונרדו קלאב ים המלח פועל אולם קולנוע פנימי בתשלום נוסף?	כן, אולם קולנוע אינטימי מקרין סרטים לנופשים וגובה תשלום סמלי לשימוש.	Low
