Category	Question	Answer	Frequency Level
Accommodation & Room Services	Does Leonardo Hotel Derby include complimentary toiletries in every bathroom?	Yes, each en suite bathroom offers essential toiletries for guest convenience.	Medium
Accommodation & Room Services	Can guests at Leonardo Hotel Derby request extra pillows or blankets?	Yes, the housekeeping team will gladly supply additional linens upon request.	Medium
Accommodation & Room Services	Does Leonardo Hotel Derby offer laundry or dry-cleaning services for guests?	Yes, laundry and dry-cleaning services are provided for added convenience.	Medium
Food & Beverage	Does Leonardo Hotel Derby serve a buffet breakfast every morning?	Yes, a buffet-style breakfast is served daily, featuring both hot and cold selections.	High
Food & Beverage	What are the usual breakfast hours at Leonardo Hotel Derby?	Breakfast is generally served from 7:00 AM to 10:00 AM on weekdays, with extended hours on weekends. The restaurant staff can confirm any changes.	High
Food & Beverage	Are there vegetarian or vegan breakfast options at Leonardo Hotel Derby?	Yes, the menu includes vegetarian and vegan choices to accommodate various dietary preferences.	Medium
Food & Beverage	Does Leonardo Hotel Derby cater to gluten-free dietary requirements?	Yes, gluten-free items are available upon request, with precautions taken to minimize cross-contamination.	Medium
Food & Beverage	Is the bar at Leonardo Hotel Derby open to non-resident guests?	Yes, non-residents are welcome at the bar, making it an inviting spot for socializing.	Medium
Food & Beverage	Does Leonardo Hotel Derby have late-night snack or room service options?	Yes, late-night room service is offered for those seeking a quick bite after hours.	Medium
Food & Beverage	Does Leonardo Hotel Derby offer children's menus in the on-site restaurant?	Yes, a children’s menu is available to cater to younger guests.	Low
Food & Beverage	Is there an afternoon tea service available at Leonardo Hotel Derby?	Information currently not available. [VERIFY]	Low
Food & Beverage	Can guests at Leonardo Hotel Derby enjoy locally sourced craft beers or ales?	Yes, the bar often carries local craft ales, allowing guests to sample regional flavors.	Medium
Policies & Terms	What is the minimum age requirement for check-in at Leonardo Hotel Derby?	Guests are generally required to be at least 18 years old at check-in. Identification may be requested.	High
Policies & Terms	Does Leonardo Hotel Derby offer free cancellation for standard bookings?	Yes, most standard reservations include free cancellation if done within the specified timeframe.	High
Policies & Terms	Is there a security deposit or pre-authorization needed at Leonardo Hotel Derby?	Yes, a credit card pre-authorization may be required at check-in to cover incidentals. The hold is released upon check-out.	Medium
Policies & Terms	Does Leonardo Hotel Derby allow pets in the rooms or common areas?	No, pets are not permitted, except for service animals.	Low
Policies & Terms	Is smoking permitted anywhere on the premises of Leonardo Hotel Derby?	No, the property maintains a strict non-smoking policy in all areas.	Medium
Policies & Terms	Does Leonardo Hotel Derby provide express check-in and check-out services?	Yes, express services are available, allowing guests to streamline their arrival and departure.	Medium
Policies & Terms	What are the group booking conditions at Leonardo Hotel Derby?	Group bookings typically include special rates and terms for larger parties. The reservations team can advise further.	Low
Policies & Terms	Is there a baggage storage facility at Leonardo Hotel Derby for early arrivals?	Yes, luggage can be stored at reception until the room is ready for check-in.	Medium
Policies & Terms	Can guests request early check-in or late check-out at Leonardo Hotel Derby?	Yes, the front desk will accommodate such requests whenever possible. Additional fees may apply.	High
Location & Transportation	How far is Leonardo Hotel Derby from the Derby city center and Cathedral Quarter?	It is approximately a 10-minute walk from both the city center and Cathedral Quarter, providing convenient access to local attractions.	High
Location & Transportation	Which train station is closest to Leonardo Hotel Derby?	Derby railway station is the nearest, located just a short taxi ride or brisk walk away.	High
Location & Transportation	Does Leonardo Hotel Derby provide airport shuttle service to East Midlands Airport?	No, there is no dedicated shuttle service, but the staff can assist in arranging taxi or private transfer options.	Medium
Location & Transportation	Is Leonardo Hotel Derby within walking distance of local attractions like Derby Museum and Art Gallery?	Yes, the Museum and Art Gallery can be reached on foot in around 10 to 15 minutes.	Medium
Location & Transportation	Can guests easily access Pride Park Stadium from Leonardo Hotel Derby?	Yes, Pride Park Stadium is a short drive away, making it convenient for sporting events or concerts.	High
Location & Transportation	Are taxi or car-hire services readily available from Leonardo Hotel Derby?	Yes, taxis can be booked through reception, and the team can assist with car-hire arrangements.	Medium
Location & Transportation	Is on-site parking at Leonardo Hotel Derby suitable for larger vehicles such as vans or minibuses?	Currently, the on-site lot primarily accommodates standard vehicles. Larger vans or minibuses may require special arrangements. [VERIFY]	Low
Location & Transportation	Does Leonardo Hotel Derby offer assistance with booking local tours or excursions?	Yes, the front desk can provide recommendations and help secure reservations for local tours.	Low
Location & Transportation	Is Leonardo Hotel Derby convenient for travelers exploring the Peak District?	Yes, it offers straightforward access to routes leading into the Peak District, making it a practical base for day trips.	Medium
Activities & Entertainment	Does Leonardo Hotel Derby feature an on-site fitness center or gym?	Yes, a small fitness room is available, offering essential exercise equipment for guests.	Medium
Activities & Entertainment	Is there an indoor swimming pool available at Leonardo Hotel Derby?	No, the hotel does not have an indoor swimming pool.	Medium
Activities & Entertainment	Does Leonardo Hotel Derby provide spa or massage treatments for guests?	No, spa or massage services are not currently offered on-site.	Low
Activities & Entertainment	Are there any fitness classes offered by Leonardo Hotel Derby?	No, there are no scheduled fitness classes, but guests are free to use the gym independently.	Low
Activities & Entertainment	How can guests book a guided city tour through Leonardo Hotel Derby?	Guests can make arrangements at the front desk, where staff can recommend reputable tour providers.	Low
Activities & Entertainment	Does Leonardo Hotel Derby organize evening entertainment or live music events?	No, the hotel does not host entertainment events, but the team can suggest local venues.	Low
Activities & Entertainment	Is there a children's play area or entertainment program at Leonardo Hotel Derby?	No, there is no dedicated children’s play area or organized entertainment for kids on-site.	Low
Activities & Entertainment	Does Leonardo Hotel Derby offer a rooftop terrace or scenic city views?	No, there is no rooftop terrace, but certain upper-floor rooms provide pleasant views of the surroundings.	Medium
Activities & Entertainment	Are day passes available for non-guests to use the leisure facilities at Leonardo Hotel Derby?	No, leisure facilities are generally reserved for registered guests only. [VERIFY]	Low
