Category	Question	Answer	Frequency Level
Food & Beverage	האם מלון לאונרדו קלאב טבריה מגיש קפה ועוגות בשעות הצהריים המאוחרות במסגרת הכול-כלול?	כן, בשעות אחר-הצהריים מוגשים בלובי קפה גורמה, תה ומאפה כקינוח קל.	Medium
Food & Beverage	האם במלון לאונרדו קלאב טבריה פעיל Snack Bar עונתי ליד הבריכה?	כן, בקיץ פועל Snack Bar ליד הבריכה המציע נשנושים, גלידות ומשקאות קרים.	Medium
Food & Beverage	האם במלון לאונרדו קלאב טבריה קיים תפריט מיוחד לילדים?	כן, תפריט ילדים ייעודי זמין עם מנות ידידותיות לילדים בארוחות המרכזיות.	Medium
Food & Beverage	האם בבריכת מלון לאונרדו קלאב טבריה קיים בר משקאות לנופשים?	כן, לצד הבריכה פועל בר משקאות המגיש קוקטיילים, בירות ומשקאות קלים לנופשים.	Low
Policies & Terms	מהן שעות הצ'ק-אין במלון לאונרדו קלאב טבריה בימי חול ובשבתות?	שעות הצ'ק-אין: בימים א'–ו' החל מ-15:00; בשבתות וחגים החל מ-18:00.	High
Policies & Terms	מהן שעות הצ'ק-אאוט במלון לאונרדו קלאב טבריה בימי חול ובשבתות?	שעות הצ'ק-אאוט: בימים א'–ו' עד 11:00; בשבתות וחגים עד 14:00.	High
Policies & Terms	האם ניתן לבצע צ'ק-אין מוקדם או צ'ק-אאוט מאוחר במלון לאונרדו קלאב טבריה בכפוף לזמינות?	כן, ניתן לבקש צ'ק-אין מוקדם או צ'ק-אאוט מאוחר בכפוף לזמינות ותוספת תשלום אפשרית.	Medium
Policies & Terms	מהי מדיניות הביטול של מלון לאונרדו קלאב טבריה בהזמנות גמישות?	Currently, הזמנות גמישות מאפשרות ביטול ללא חיוב עד 48 שעות לפני ההגעה, בכפוף לאישור ההזמנה. [VERIFY]	Medium
Policies & Terms	האם מלון לאונרדו קלאב טבריה מאפשר אירוח חיות מחמד או רק כלבי שירות?	לא, חיות מחמד אינן מורשות; מתקבלים במלון כלבי שירות מוסמכים בלבד.	High
Policies & Terms	האם נדרש פיקדון בעת הצ'ק-אין במלון לאונרדו קלאב טבריה?	Currently, במעמד הצ'ק-אין נדרש כרטיס אשראי לביטחון, ללא גביית פיקדון מזומן קבוע. [VERIFY]	Low
Policies & Terms	האם במלון לאונרדו קלאב טבריה קיים שירות אחסון מזוודות לפני צ'ק-אין ואחרי צ'ק-אאוט?	כן, שירות שמירת מזוודות מסודר מוצע לפני הצ'ק-אין ואחרי הצ'ק-אאוט ללא תשלום.	Medium
Policies & Terms	האם חדרי מלון לאונרדו קלאב טבריה מוגדרים ללא עישון?	כן, כל חדרי האירוח מוגדרים כלא-מעשנים; העישון מותר רק באזורים ייעודיים מחוץ לחדרים.	Medium
Location & Transportation	היכן ממוקם מלון לאונרדו קלאב טבריה ביחס לטיילת טבריה?	המלון שוכן ממש בצמוד לטיילת טבריה – יציאה מהלובי מוליכה אליה תוך דקה רגלית.	High
Location & Transportation	כמה דקות הליכה מפרידות בין מלון לאונרדו קלאב טבריה לכנרת?	לכנרת ניתן להגיע בהליכה של כ-7-10 דקות נינוחות מהמלון.	Medium
Location & Transportation	מה המרחק בין מלון לאונרדו קלאב טבריה לשדה התעופה בן-גוריון?	המרחק לשדה התעופה בן-גוריון הוא כ-150 ק״מ, נסיעה של כשעה וחצי ברכב פרטי.	Medium
Location & Transportation	האם במלון לאונרדו קלאב טבריה זמינה חניה עצמית בתשלום?	כן, חניה עצמית זמינה במלון בעלות של 24 ₪ ליום, לפי מקום פנוי.	High
Location & Transportation	האם ניתן להזמין חניה במלון לאונרדו קלאב טבריה מראש?	לא, לא ניתן לשריין חניה מראש; מקומות מוקצים על-פי סדר הגעה.	Medium
Location & Transportation	אילו אתרים היסטוריים נמצאים במרחק הליכה ממלון לאונרדו קלאב טבריה?	במרחק הליכה קצר נמצאים כנסיית סנט פטרוס, גלריית אמדור ודונה גרציה מוזיאון והיסטוריה.	Medium
Location & Transportation	האם במלון לאונרדו קלאב טבריה ניתן להזמין שירות מוניות דרך הקבלה?	כן, צוות הקבלה ישמח להזמין מונית מוסדרת ליעד המבוקש בכל עת. [VERIFY]	Low
Location & Transportation	האם במלון לאונרדו קלאב טבריה קיימת גישה נוחה ונגישה לטיילת?	כן, קיימת גישה נגישה וישירה מן המלון אל הטיילת באמצעות רמפות ומעברים רחבים.	Low
Location & Transportation	מהו זמן הנסיעה ממלון לאונרדו קלאב טבריה לעיר צפת?	זמן הנסיעה לטבריה–צפת הוא בערך 40 דקות ברכב, תלוי בתנועה.	Low
Activities & Entertainment	האם פארק המים של מלון לאונרדו קלאב טבריה פתוח רק בחודשים אפריל-אוקטובר?	כן, פארק המים עם שלוש המגלשות פועל בין אפריל לאוקטובר בלבד, בכפוף למזג האוויר.	High
Activities & Entertainment	האם בריכת השחייה במלון לאונרדו קלאב טבריה מחוממת בחורף?	כן, בריכת השחייה המרכזית מקורה ומחוממת במהלך חודשי החורף לנוחות האורחים.	High
Activities & Entertainment	האם במלון לאונרדו קלאב טבריה מתקיימות הופעות חיות וערבי בידור למשפחות?	כן, בערבים מתקיימות הופעות חיות, מופעי בידור ופעילויות לכל המשפחה באולם המלון.	Medium
Activities & Entertainment	האם במלון לאונרדו קלאב טבריה פועל מועדון ילדים משוכלל במהלך היום?	כן, מועדון הילדים מציע פעילויות מודרכות, משחקים וסדנאות לאורך רוב שעות היום.	High
Activities & Entertainment	האם מלון לאונרדו קלאב טבריה מספק פעילויות יעודיות לבני נוער?	כן, בני נוער נהנים ממועדון נוער ייעודי, משחקי וידאו ותחרויות ספורט מאורגנות.	Medium
Activities & Entertainment	האם חדר הכושר במלון לאונרדו קלאב טבריה מציע שיעורי אירוביקה או כושר מודרכים?	כן, חדר הכושר מציע שיעורי אירוביקה וכושר קבוצתיים כחלק מתכנית הפעילויות היומית.	Medium
Activities & Entertainment	האם ספא מלון לאונרדו קלאב טבריה כולל סאונה רטובה ויבשה?	כן, מרכז הספא כולל סאונה רטובה וסאונה יבשה הפתוחות לאורחים מעל גיל 16.	High
Activities & Entertainment	האם טיפולי הספא במלון לאונרדו קלאב טבריה דורשים תשלום נוסף והזמנה מראש?	כן, טיפולי הספא כרוכים בתשלום נוסף ודורשים הזמנה ותיאום מראש עם הצוות.	High
Activities & Entertainment	האם מלון לאונרדו קלאב טבריה מאפשר השכרת אולם בנקט לאירועים פרטיים?	כן, ניתן לשכור את אולם הבנקט לעריכת אירועים פרטיים, בר-מצווה וחגיגות נוספות בתיאום מוקדם.	Medium
