Category	Question	Answer	Frequency Level
Food & Beverage	Does Leonardo Hotel Antwerp the Plaza operate an on-site bar, and what are the opening times of the Victoria Bar?	Yes, the Victoria Bar opens daily from 11:00 am until 1:00 am.	High
Food & Beverage	Are Belgian beers and light snacks available at the Victoria Bar of Leonardo Hotel Antwerp the Plaza?	Yes, guests may enjoy a curated selection of Belgian beers accompanied by light snacks in the Victoria Bar.	Medium
Food & Beverage	May guests request breakfast or other meals to be served in their room at Leonardo Hotel Antwerp the Plaza?	Yes, breakfast and à-la-carte dishes can be delivered to the room via the 24-hour room-service team.	Medium
Food & Beverage	Can Leonardo Hotel Antwerp the Plaza accommodate breakfast “to-go” or early-morning departures on request?	Currently, a packed “breakfast to-go” can be arranged with prior notice for early departures. [VERIFY]	Low
Food & Beverage	Are children offered a reduced breakfast rate at Leonardo Hotel Antwerp the Plaza?	Information is currently not available. [VERIFY]	Low
Policies & Terms	What is the minimum age requirement to check in at Leonardo Hotel Antwerp the Plaza?	Guests must be at least 18 years old to check in.	High
Policies & Terms	Does Leonardo Hotel Antwerp the Plaza provide complimentary luggage storage before check-in and after check-out?	Yes, secure luggage storage is offered free of charge both before arrival and after departure.	Medium
Policies & Terms	What is Leonardo Hotel Antwerp the Plaza’s policy regarding pets and recognised service animals?	Pets are not permitted; however, certified guide dogs and assistance animals are welcome without charge.	High
Policies & Terms	Do different terms apply when booking more than nine rooms at Leonardo Hotel Antwerp the Plaza?	Yes, reservations of ten rooms or more are subject to special group terms and possible additional charges.	Medium
Policies & Terms	Does Leonardo Hotel Antwerp the Plaza offer express check-in and express check-out services?	Yes, express check-in and fast check-out services are available on request.	Medium
Policies & Terms	Is early check-in or late check-out available at Leonardo Hotel Antwerp the Plaza, and are additional fees involved?	Yes, early check-in or late check-out can be arranged subject to availability, typically for a €25 supplement per room.	Medium
Policies & Terms	Which major credit cards and payment methods are accepted at Leonardo Hotel Antwerp the Plaza?	American Express, Visa, Mastercard, Maestro, major debit cards and cash payments are accepted.	Medium
Policies & Terms	Must the credit card used to secure the reservation be presented at check-in at Leonardo Hotel Antwerp the Plaza?	Yes, the same credit card used to guarantee or prepay the booking must be shown at check-in.	Low
Policies & Terms	Are photo identification and a security deposit required upon arrival at Leonardo Hotel Antwerp the Plaza?	Yes, guests are asked to present valid photo ID and the booking credit card at check-in; no additional cash deposit is usually required.	Low
Location & Transportation	Does Leonardo Hotel Antwerp the Plaza provide on-site underground parking, and what is the daily rate?	Yes, secure underground parking is available on site at €21 per day, subject to space.	High
Location & Transportation	Is an electric-vehicle charging station available in the car park at Leonardo Hotel Antwerp the Plaza?	Yes, designated bays with an electric-vehicle charging station are provided in the hotel’s car park.	Medium
Location & Transportation	How far is Leonardo Hotel Antwerp the Plaza from Antwerp Central Station, and is the walk straightforward?	The station lies about 1.5 km away—a pleasant, roughly 15-minute walk along direct city streets.	High
Location & Transportation	Which tram or bus lines serve the Charlottalei stop located near Leonardo Hotel Antwerp the Plaza?	Tram lines 2, 6, 9 and 15, together with bus routes 17, 20, 32 and X19, call at the nearby Charlottalei stop. [VERIFY]	Low
Location & Transportation	What is the approximate driving distance from Leonardo Hotel Antwerp the Plaza to Antwerp International Airport?	Antwerp International Airport is approximately 4.5 km away, a 10- to 15-minute drive under normal traffic.	Medium
Location & Transportation	Is Leonardo Hotel Antwerp the Plaza situated within Antwerp’s renowned Diamond District?	Yes, the property sits at the edge of Antwerp’s famous Diamond District.	High
Location & Transportation	How long does it take to walk from Leonardo Hotel Antwerp the Plaza to Antwerp city centre?	The historic city centre is about 1.1 km away, an easy 12-minute stroll.	Medium
Location & Transportation	Is Antwerp City Park within walking distance of Leonardo Hotel Antwerp the Plaza, and how far is it?	Yes, Antwerp City Park is roughly 1 km from the hotel, reachable in around 10 minutes on foot.	Low
Activities & Entertainment	Does Leonardo Hotel Antwerp the Plaza offer bicycle rental for guests, and what is the daily charge?	Yes, quality city bicycles can be rented for approximately €16 per day.	High
Activities & Entertainment	Can guests relax on an outdoor terrace or patio at Leonardo Hotel Antwerp the Plaza?	Yes, a tranquil inner-courtyard terrace and patio are open to guests for relaxation.	Medium
Activities & Entertainment	Is there a comfortable lounge area at Leonardo Hotel Antwerp the Plaza for reading or informal meetings?	Yes, an elegant lounge with Chesterfield sofas provides a quiet setting for reading or informal meetings.	Medium
Activities & Entertainment	Does Leonardo Hotel Antwerp the Plaza provide a meeting or conference room for corporate events?	Yes, a well-equipped meeting room is available for small conferences and business gatherings.	Medium
Activities & Entertainment	Are complimentary daily newspapers available for leisure reading at Leonardo Hotel Antwerp the Plaza?	Yes, complimentary newspapers are supplied each morning for guests’ enjoyment.	Low
Activities & Entertainment	Does Leonardo Hotel Antwerp the Plaza offer a personalised wake-up call service?	Yes, a personalised wake-up call can be arranged through the front desk at any time.	Low
Activities & Entertainment	Is there a landscaped inner courtyard or garden at Leonardo Hotel Antwerp the Plaza where guests may unwind?	Yes, guests may unwind in the hotel’s landscaped inner courtyard adjoining the bar and restaurant.	Medium
Activities & Entertainment	Are secure bicycle storage facilities available at Leonardo Hotel Antwerp the Plaza for guests’ own bikes?	Information is currently not available. [VERIFY]	Low
