Category	Question	Answer	Frequency Level
Accommodation & Room Services	Are irons and ironing boards available in the rooms at Leonardo Inn Hotel Glasgow West End?	Yes, irons and ironing boards are available in the rooms for guests' convenience.	Low
Accommodation & Room Services	Can guests request extra pillows at Leonardo Inn Hotel Glasgow West End?	Yes, extra pillows can be requested to ensure guests' comfort.	Low
Food & Beverage	Does Leonardo Inn Hotel Glasgow West End provide a buffet breakfast?	Yes, a buffet breakfast is available to start the day with a variety of options.	High
Food & Beverage	What are the breakfast hours at Leonardo Inn Hotel Glasgow West End?	Breakfast is served from 7 AM to 10 AM, providing a convenient timeframe for guests.	High
Food & Beverage	Are vegetarian and vegan breakfast options available at Leonardo Inn Hotel Glasgow West End?	Yes, vegetarian and vegan options are available to cater to diverse dietary preferences.	Medium
Food & Beverage	Can non-residents access the bar at Leonardo Inn Hotel Glasgow West End?	Yes, non-residents are welcome to enjoy the bar facilities.	Medium
Food & Beverage	Does Leonardo Inn Hotel Glasgow West End offer a gluten-free menu?	Yes, a gluten-free menu is available to accommodate dietary needs.	Medium
Food & Beverage	Is there a children's menu available at Leonardo Inn Hotel Glasgow West End?	Yes, a children's menu is available to cater to young guests.	Low
Food & Beverage	Does Leonardo Inn Hotel Glasgow West End serve late-night snacks through room service?	Currently, late-night snacks through room service are not available.	Low
Food & Beverage	Are children welcome at the bar in Leonardo Inn Hotel Glasgow West End?	Children are welcome at the bar when accompanied by an adult.	Low
Food & Beverage	Does Leonardo Inn Hotel Glasgow West End offer afternoon tea service?	Yes, afternoon tea service is offered for guests to enjoy.	Low
Food & Beverage	Is there lunch and dinner service available at Leonardo Inn Hotel Glasgow West End?	Yes, lunch and dinner services are available, offering a range of meal options.	Low
Policies & Terms	What is the pet policy at Leonardo Inn Hotel Glasgow West End?	Pets are not allowed, ensuring a comfortable environment for all guests.	High
Policies & Terms	Does Leonardo Inn Hotel Glasgow West End have a smoking policy?	All rooms and public areas are non-smoking to ensure a clean and healthy environment.	High
Policies & Terms	Can guests enjoy free cancellation at Leonardo Inn Hotel Glasgow West End?	Cancellation policies vary; please check the booking terms for details.	Medium
Policies & Terms	Does Leonardo Inn Hotel Glasgow West End offer express check-in and check-out?	Yes, express check-in and check-out services are available for added convenience.	Medium
Policies & Terms	Is there a security deposit or pre-authorisation required at Leonardo Inn Hotel Glasgow West End?	Yes, a security deposit or pre-authorisation may be required upon check-in.	Medium
Policies & Terms	What is the minimum age requirement for check-in at Leonardo Inn Hotel Glasgow West End?	The minimum age requirement for check-in is 18 years.	Low
Policies & Terms	Does Leonardo Inn Hotel Glasgow West End offer baggage storage services?	Yes, baggage storage services are available for guests' convenience.	Low
Policies & Terms	Are group booking conditions available at Leonardo Inn Hotel Glasgow West End?	Yes, special conditions apply to group bookings; please contact the hotel for more information.	Low
Policies & Terms	Can guests request early check-in or late check-out at Leonardo Inn Hotel Glasgow West End?	Early check-in and late check-out may be requested, subject to availability.	Low
Location & Transportation	How close is Leonardo Inn Hotel Glasgow West End to local landmarks like the University of Glasgow?	The hotel is conveniently located within walking distance of the University of Glasgow and other local landmarks.	High
Location & Transportation	What are the nearest transport stations to Leonardo Inn Hotel Glasgow West End?	The nearest transport stations include Partick Train Station and Kelvinhall Subway Station, providing easy access to the city.	High
Location & Transportation	How long does it take to travel from Leonardo Inn Hotel Glasgow West End to the airport?	It takes approximately 20 minutes by car to travel to Glasgow Airport from the hotel.	Medium
Location & Transportation	Does Leonardo Inn Hotel Glasgow West End offer an airport shuttle service?	Currently, airport shuttle services are not offered by the hotel.	Medium
Location & Transportation	Is Leonardo Inn Hotel Glasgow West End within walking distance of major attractions?	Yes, the hotel is within walking distance of major attractions, making it ideal for exploring the area.	Medium
Location & Transportation	What taxi or car hire services are available near Leonardo Inn Hotel Glasgow West End?	Taxi and car hire services are readily available near the hotel, providing convenient transportation options.	Low
Location & Transportation	Are there any bike rental services near Leonardo Inn Hotel Glasgow West End?	Information currently not available – please contact the hotel for details. [VERIFY]	Low
Activities & Entertainment	Does Leonardo Inn Hotel Glasgow West End have an indoor swimming pool?	Currently, the hotel does not have an indoor swimming pool.	Medium
Activities & Entertainment	Are spa massage treatments available at Leonardo Inn Hotel Glasgow West End?	Spa massage treatments are not available at the hotel.	Medium
Activities & Entertainment	Does Leonardo Inn Hotel Glasgow West End offer fitness classes?	Currently, fitness classes are not offered at the hotel.	Low
Activities & Entertainment	Is there a sauna or steam room available at Leonardo Inn Hotel Glasgow West End?	A sauna or steam room is not available at the hotel.	Low
Activities & Entertainment	Does Leonardo Inn Hotel Glasgow West End have a rooftop terrace with views?	Information currently not available – please contact the hotel for details. [VERIFY]	Low
Activities & Entertainment	Are guided city tours available through Leonardo Inn Hotel Glasgow West End?	Yes, guided city tours can be arranged through the hotel to explore the local area.	Low
Activities & Entertainment	Does Leonardo Inn Hotel Glasgow West End provide evening entertainment or live music?	Currently, evening entertainment or live music is not provided by the hotel.
