Category	Question	Answer	Frequency Level
Accommodation & Room Services	Do Superior Rooms at Leonardo Hotel Vienna City West feature a private balcony?	Yes, Superior Rooms include a furnished private balcony overlooking the surrounding district.	Low
Accommodation & Room Services	Are blackout drapes or curtains provided in every room at Leonardo Hotel Vienna City West?	Yes, all rooms feature blackout drapes or curtains to ensure optimum darkness.	Low
Accommodation & Room Services	Are premium toiletries and a hair-dryer supplied in all bathrooms at Leonardo Hotel Vienna City West?	Yes, bathrooms present premium toiletries and a wall-mounted hair-dryer for guest convenience.	Low
Food & Beverage	Does Leonardo Hotel Vienna City West serve a daily breakfast buffet on site?	Yes, a generous buffet breakfast is prepared fresh every morning in the restaurant.	High
Food & Beverage	What are the weekday breakfast hours at Leonardo Hotel Vienna City West?	Monday to Friday, breakfast is served from 06:30 to 10:00.	High
Food & Beverage	What are the weekend and public-holiday breakfast hours at Leonardo Hotel Vienna City West?	On Saturdays, Sundays and public holidays, service runs from 07:00 to 10:30.	Medium
Food & Beverage	What is the current price per person for breakfast at Leonardo Hotel Vienna City West?	The buffet currently costs €18 per person, payable on site.	High
Food & Beverage	Does Leonardo Hotel Vienna City West have an on-site bar for cocktails and snacks?	Yes, an inviting lobby bar pours cocktails, wines and snacks throughout the day.	High
Food & Beverage	Can guests enjoy drinks or light bites on the terrace at Leonardo Hotel Vienna City West?	Yes, beverages and light bites may be enjoyed on the cosy outdoor terrace.	Medium
Food & Beverage	Does the breakfast buffet at Leonardo Hotel Vienna City West feature both warm and cold specialities?	Yes, the buffet features an appetising spread of warm dishes alongside cold specialities.	Low
Food & Beverage	Are healthy juice options available at breakfast in Leonardo Hotel Vienna City West?	Yes, freshly prepared healthy juices are included among the morning beverage selections.	Low
Food & Beverage	Is breakfast automatically included in every room rate at Leonardo Hotel Vienna City West?	No, breakfast is optional; it is only included in selected packages or booked separately.	Medium
Policies & Terms	What is the minimum age required for check-in at Leonardo Hotel Vienna City West?	The minimum legal age to check-in is 18 years.	High
Policies & Terms	Are pets permitted at Leonardo Hotel Vienna City West and what is the daily fee?	Yes, well-behaved pets are welcome for a supplemental charge of €10 per pet per night.	High
Policies & Terms	What is the parking fee for the private underground garage at Leonardo Hotel Vienna City West?	Secure underground parking is available on site for €25 per vehicle per day.	High
Policies & Terms	Does Leonardo Hotel Vienna City West offer free cancellation on flexible rates?	Yes, flexible rate plans may be cancelled free of charge within their stated deadlines.	Medium
Policies & Terms	Are smoking rooms or indoor smoking areas available at Leonardo Hotel Vienna City West?	No, the property does not offer smoking rooms or designated indoor smoking areas.	Medium
Policies & Terms	What is Leonardo Hotel Vienna City West’s policy for group bookings of more than five rooms?	When booking more than five rooms, different conditions and additional fees will apply.	Medium
Policies & Terms	Does Leonardo Hotel Vienna City West request a credit-card or cash deposit upon check-in?	Information is currently not available. [VERIFY]	Low
Policies & Terms	Is early check-in or late check-out available at Leonardo Hotel Vienna City West?	Yes, early check-in or late departure may be arranged subject to availability and fee.	Medium
Policies & Terms	Are roll-away or extra beds available at Leonardo Hotel Vienna City West?	No, roll-away or extra beds cannot be provided; complimentary baby cots are offered instead.	High
Location & Transportation	How far is Leonardo Hotel Vienna City West from Vienna city centre?	The hotel lies approximately 4 kilometres from Vienna’s historic city centre.	High
Location & Transportation	Which U-Bahn station is closest to Leonardo Hotel Vienna City West?	Gumpendorfer Straße U-Bahn station is the nearest, only about 400 metres away.	Medium
Location & Transportation	How long does it take to reach Schönbrunn Palace from Leonardo Hotel Vienna City West?	Schönbrunn Palace is roughly 2 km away, around ten minutes by underground.	Medium
Location & Transportation	Does Leonardo Hotel Vienna City West provide an airport shuttle service to Vienna International Airport?	Yes, an airport shuttle can be arranged for guests for an additional surcharge.	High
Location & Transportation	What is the approximate distance between Leonardo Hotel Vienna City West and Vienna International Airport?	Vienna International Airport is located about 20 kilometres from the property.	Medium
Location & Transportation	Does Leonardo Hotel Vienna City West offer private underground parking on site?	Yes, a secure underground car park is situated directly beneath the hotel.	High
Location & Transportation	Is secure bicycle parking available at Leonardo Hotel Vienna City West?	Information is currently not available. [VERIFY]	Medium
Location & Transportation	Does Leonardo Hotel Vienna City West have an electric-vehicle charging station?	Yes, dedicated electric-vehicle charging points are available within the underground garage.	Medium
Location & Transportation	Are taxis or ride-share services readily available outside Leonardo Hotel Vienna City West?	Yes, regular taxis and app-based ride-share cars can be hailed immediately outside.	Low
Activities & Entertainment	Does Leonardo Hotel Vienna City West feature an outdoor terrace where guests can relax?	Yes, a pleasant outdoor terrace provides seating for relaxation, drinks and conversation.	Medium
Activities & Entertainment	Does Leonardo Hotel Vienna City West provide complimentary digital newspapers or magazines during the stay?	Yes, complimentary digital newspapers are accessible during the stay via in-house service.	Low
Activities & Entertainment	Is luggage storage available at Leonardo Hotel Vienna City West for early arrivals or late departures?	Yes, a staffed luggage room stores baggage securely before check-in or after check-out.	Medium
Activities & Entertainment	Does Leonardo Hotel Vienna City West offer a shoe-shine machine for guest use?	Yes, a convenient self-service shoe-shine machine is available in the lobby.	Low
Activities & Entertainment	Does Leonardo Hotel Vienna City West provide fax and photocopying services for business travellers?	Yes, reception offers faxing and photocopying services to support business travellers.	Low
Activities & Entertainment	Can Leonardo Hotel Vienna City West arrange airport transfers or local transport on request?	Yes, the concierge can organise airport transfers or local transportation upon request.	Medium
Activities & Entertainment	Are complimentary baby cots available at Leonardo Hotel Vienna City West for infants?	Yes, complimentary baby cots are provided on request for infants.	Medium
