Category	Question	Answer	Frequency Level
Accommodation & Room Services	האם ניתן לקבל מיטת תינוק ללא תשלום ב-Leonardo Hotel Cork?	Yes, baby cots are supplied free of charge upon request, subject to availability.	Medium
Accommodation & Room Services	האם Leonardo Hotel Cork מציע שירות חדרים, ואם כן באילו שעות הוא זמין?	Yes, room service is available daily from 12:00 p.m. until 9:30 p.m. for meals and drinks.	Medium
Accommodation & Room Services	האם בחדרי Leonardo Hotel Cork יש שולחן עבודה מואר ונוח לאורחים עסקיים?	Yes, all rooms include a well-lit ergonomic work desk suitable for business tasks.	Low
Accommodation & Room Services	האם Leonardo Hotel Cork מספק מגהץ וקרש גיהוץ בחדר או על-פי בקשה?	Yes, an iron and ironing board are provided in the room or swiftly delivered on request.	Medium
Food & Beverage	האם Leonardo Hotel Cork מפעיל מסעדה באתר המלון?	Yes, an on-site restaurant serves Irish and international cuisine in a relaxed riverside setting.	High
Food & Beverage	האם מוגש ב-Leonardo Hotel Cork מזנון ארוחת-בוקר, ואם כן באילו שעות?	Yes, a plentiful buffet breakfast is served 06:30–10:00 on weekdays and 07:00–11:00 at weekends.	High
Food & Beverage	האם Leonardo Hotel Cork מציע אפשרויות תפריט צמחוניות וטבעוניות?	Yes, the restaurant menu features clearly labelled vegetarian and vegan dishes for plant-based diners.	Medium
Food & Beverage	האם בר Leonardo Hotel Cork משקיף לנהר לי ומגיש וויסקי אירי מקומי?	Yes, the bar overlooks the River Lee and offers a fine selection of local Irish whiskeys.	Medium
Food & Beverage	האם ניתן ליהנות מקפה Lavazza ב-Leonardo Hotel Cork לאורך היום?	Yes, freshly brewed Lavazza coffee is available from the hotel’s coffee bar throughout the day.	Medium
Food & Beverage	האם Leonardo Hotel Cork מציע תפריט ילדים במסעדה או בבר?	Yes, a dedicated Kids Menu is provided in both the restaurant and the Bar and Grill.	Low
Food & Beverage	האם ניתן לבצע הזמנה מראש לקבוצות ב-Bar and Grill של Leonardo Hotel Cork?	Yes, group reservations can be arranged in advance, with private areas reserved inside the Bar & Grill.	Low
Food & Beverage	האם Leonardo Hotel Cork מגיש ארוחות צהריים וערב במסעדה?	Yes, lunch is served from 12:00 p.m., and dinner continues until 9:30 p.m. daily.	High
Food & Beverage	האם ניתן להזמין פריטי תפריט שירות-חדרים של Leonardo Hotel Cork לסוויטה?	Yes, items from the room-service menu can be delivered directly to suites during service hours.	Medium
Policies & Terms	מהו זמן הצ'ק-אין הרשמי ב-Leonardo Hotel Cork?	Check-in officially commences at 3:00 p.m. each afternoon.	High
Policies & Terms	מהו זמן הצ'ק-אאוט הרשמי ב-Leonardo Hotel Cork?	Check-out must be completed by 11:00 a.m. on the day of departure.	High
Policies & Terms	האם Leonardo Hotel Cork מאפשר צ'ק-אאוט מהיר (Express Check-out)?	Yes, an express check-out option is available for guests preferring a swift departure.	Medium
Policies & Terms	מהי מדיניות החניה באתר Leonardo Hotel Cork ומה העלות ל-24 שעות?	Limited on-site self-parking is offered at a rate of €12 for a 24-hour stay.	High
Policies & Terms	האם Leonardo Hotel Cork מציע חניה מוזלת בחניון Lapp’s Quay הסמוך, ומה התעריף ללילה?	Yes, discounted overnight parking at Lapp’s Quay—two minutes away—costs approximately €12 per night.	Low
Policies & Terms	האם חיות מחמד מורשות להתארח ב-Leonardo Hotel Cork, או שהשהייה מוגבלת לכלבי נחייה בלבד?	No, pets are not permitted; only registered guide or service dogs are accepted.	High
Policies & Terms	האם העישון מותר באזורים כלשהם של Leonardo Hotel Cork?	No, smoking is strictly prohibited in all guestrooms and public areas of the property.	High
Policies & Terms	האם Leonardo Hotel Cork מציע שירות שמירת חפצים ביום העזיבה ללא תשלום נוסף?	Yes, complimentary luggage storage is available on the day of departure at no additional cost.	Medium
Location & Transportation	היכן בדיוק ממוקם Leonardo Hotel Cork ברחוב Anderson’s Quay על גדות נהר לי?	The hotel stands on Anderson’s Quay, directly overlooking the River Lee in Cork’s city centre (T12 DCR9).	High
Location & Transportation	כמה דקות הליכה מפרידות בין Leonardo Hotel Cork לתחנת האוטובוסים המרכזית של קורק?	Approximately a two-minute walk—around 150 metres—separates the hotel from Cork’s main bus station.	Medium
Location & Transportation	מהו המרחק של Leonardo Hotel Cork מתחנת הרכבת Kent?	Kent Railway Station lies roughly 750 metres away, about eight minutes on foot.	Medium
Location & Transportation	כמה קילומטרים ושעות נסיעה מפרידים בין Leonardo Hotel Cork לנמל-התעופה קורק?	The airport is about 7.5 kilometres south, a journey of roughly fifteen minutes by car.	High
Location & Transportation	האם Leonardo Hotel Cork מספק הנחיות הגעה ברכב לכבישים ראשיים בעיר?	Yes, the online location page offers interactive driving directions connecting guests to Cork’s main road network.	Low
Location & Transportation	האם Leonardo Hotel Cork נמצא במרחק הליכה מ-Merchant’s Quay Shopping Centre?	Yes, Merchant’s Quay Shopping Centre is reachable in under five minutes’ walk from the property.	Medium
Location & Transportation	האם Leonardo Hotel Cork קרוב ל-Cork Opera House ול-English Market?	Yes, both Cork Opera House and the renowned English Market are reachable on foot within ten minutes.	Medium
Location & Transportation	האם Leonardo Hotel Cork מרוחק שתי דקות הליכה מחניון Lapp’s Quay לשימוש האורחים?	Yes, Lapp’s Quay Car Park is just a convenient two-minute stroll from the entrance.	Low
Location & Transportation	האם Leonardo Hotel Cork יכול לספק מידע על מסלולי אופניים מומלצים בעיר?	Yes, the location section and reception team gladly provide recommended cycling routes around Cork upon request.	Low
Activities & Entertainment	האם Leonardo Hotel Cork יכול לארגן חבילות פגישות עסקיות בחדר The Lee Room?	Yes, dedicated conference packages can be arranged for business meetings held in The Lee Room.	Medium
Activities & Entertainment	כמה משתתפים יכול להכיל חדר The Lee Room ב-Leonardo Hotel Cork?	The Lee Room comfortably accommodates up to 30 delegates, depending on chosen layout.	Low
Activities & Entertainment	האם Leonardo Hotel Cork מספק ציוד טכנולוגי כגון מקרן ופליפ-צ'ארט לכנסים?	Yes, an LCD projector, screen, flip-chart, whiteboard and stationery are supplied for conference use.	Medium
Activities & Entertainment	האם Leonardo Hotel Cork מציע חבילת כיבוד עם תה וקפה ללא הגבלה למשתתפי אירוע?	Yes, delegate packages can include unlimited tea, coffee, sweets and fresh fruit for attendees throughout the day.	Low
Activities & Entertainment	האם צוות Leonardo Hotel Cork מסייע בהזמנת סיורים מקומיים, כגון Cork Sea Safari?	Information is currently not available. [VERIFY]	Low
Activities & Entertainment	האם Leonardo Hotel Cork מספק רשימת אטרקציות מומלצות במרחק הליכה מהמלון?	Yes, the hotel shares a curated “Things to Do” guide highlighting nearby attractions within easy walking distance.	Medium
Activities & Entertainment	האם Leonardo Hotel Cork מאפשר שימוש באזור הבר או המסעדה כהפסקת קפה במהלך כנס?	Yes, the bar or restaurant can be reserved as an informal breakout space for conference coffee breaks.	Low
Activities & Entertainment	האם Leonardo Hotel Cork מציע שירות להזמנת כרטיסים להופעות ב-Cork Opera House?	Information is currently not available. [VERIFY]	Low
Activities & Entertainment	האם Leonardo Hotel Cork מארח אירועי קוקטייל פרטיים ב-Bar and Grill שבמקום?	Information is currently not available. [VERIFY]	Low
