Category	Question	Answer	Frequency Level
Food & Beverage	Does Leonardo Hotel München City Center serve a daily breakfast buffet on-site?	Yes, an extensive hot and cold breakfast buffet is prepared every morning in the dining area.	High
Food & Beverage	What are the breakfast hours at Leonardo Hotel München City Center?	Breakfast is served weekdays 06:30–10:30 and weekends 07:00–11:00. [VERIFY]	High
Food & Beverage	Are vegetarian, vegan or gluten-free options available at the breakfast buffet of Leonardo Hotel München City Center?	Yes, vegetarian, vegan and gluten-free products are available; guests should notify staff for special assistance.	Medium
Food & Beverage	Does Leonardo Hotel München City Center have an on-site bar or lounge for evening drinks?	Yes, a stylish lobby bar pours cocktails, Bavarian beers and soft drinks each evening.	High
Food & Beverage	Is the bar at Leonardo Hotel München City Center open to non-resident guests?	Yes, non-resident visitors are welcome to enjoy drinks at the lobby bar during opening hours.	Low
Food & Beverage	Can guests at Leonardo Hotel München City Center request packed lunches or grab-and-go breakfast?	Information is currently not available. [VERIFY]	Low
Food & Beverage	Does Leonardo Hotel München City Center offer room-service breakfast?	No, breakfast is served only in the restaurant; room-service breakfast is not provided. [VERIFY]	Medium
Food & Beverage	Are children provided with high chairs or kid-friendly breakfast options at Leonardo Hotel München City Center?	Yes, high chairs and child-friendly breakfast items such as cereals and fruit are readily available.	Low
Food & Beverage	Does Leonardo Hotel München City Center cater for food allergies upon prior notice?	Yes, the kitchen can accommodate common food allergies when details are communicated in advance.	Medium
Policies & Terms	What is the cancellation policy for direct bookings at Leonardo Hotel München City Center?	Flexible rate reservations may be cancelled free of charge until 18:00 on arrival day; later cancellations incur the first night’s fee. [VERIFY]	High
Policies & Terms	What is the minimum age required to check in at Leonardo Hotel München City Center?	Guests must be at least 18 years old to register and receive room keys.	Medium
Policies & Terms	Are pets permitted at Leonardo Hotel München City Center, and is there an additional fee?	Yes, pets are welcome for a supplementary charge of €10 per animal, per night.	High
Policies & Terms	What is the smoking policy at Leonardo Hotel München City Center?	Yes, the property enforces a strict no-smoking policy in all rooms and interior areas.	High
Policies & Terms	Does Leonardo Hotel München City Center offer baggage storage before check-in or after check-out?	Yes, complimentary luggage storage is available at the reception before check-in or after departure.	Medium
Policies & Terms	Can guests request early check-in or late check-out at Leonardo Hotel München City Center, and are surcharges applied?	Yes, early arrival or late departure can be arranged in advance; a moderate hourly surcharge applies. [VERIFY]	Medium
Policies & Terms	Is a security deposit or credit card pre-authorisation required upon arrival at Leonardo Hotel München City Center?	Yes, reception performs a credit-card pre-authorisation to cover incidentals at check-in.	Medium
Policies & Terms	What are the group booking conditions at Leonardo Hotel München City Center?	Groups reserving five rooms or more are subject to special terms, deposit requirements and staggered cancellation deadlines. [VERIFY]	Low
Policies & Terms	Does Leonardo Hotel München City Center provide express check-in and express check-out services?	Yes, express check-in and expedited check-out services can be requested to shorten reception formalities.	Low
Location & Transportation	How close is Leonardo Hotel München City Center to Munich Central Station (Hauptbahnhof)?	The entrance stands roughly 100 metres from Munich Hauptbahnhof, an easy 2-minute walk.	High
Location & Transportation	Which U-Bahn and S-Bahn lines serve the area near Leonardo Hotel München City Center?	Hauptbahnhof station is served by U1, U2, U4, U5 and S1 through S8 suburban rail lines.	Medium
Location & Transportation	What is the travel time from Leonardo Hotel München City Center to Munich Airport by public transport?	S-Bahn lines S1 or S8 reach the airport in approximately 40 minutes door to door.	High
Location & Transportation	Does Leonardo Hotel München City Center arrange airport shuttle services or transfers?	Yes, the front desk can organise private airport shuttles or shared transfers upon request and surcharge.	Medium
Location & Transportation	Is on-site parking at Leonardo Hotel München City Center subject to a daily charge, and what is the rate?	Yes, underground parking costs €22 per vehicle, per day, payable at reception.	High
Location & Transportation	Can guests at Leonardo Hotel München City Center order taxis or car-hire through the front desk?	Yes, staff can summon licensed taxis immediately and assist with arranging reputable car-rental services.	Medium
Location & Transportation	How far is Leonardo Hotel München City Center from Marienplatz and the historic Old Town?	Marienplatz lies about 1.3 km away, reachable in 15 minutes on foot or two S-Bahn stops.	Medium
Location & Transportation	Is Leonardo Hotel München City Center within walking distance of the Oktoberfest grounds at Theresienwiese?	Yes, Theresienwiese fairground is around 850 metres away, a comfortable 10-minute walk.	Medium
Location & Transportation	Does Leonardo Hotel München City Center provide secure bicycle storage or rental for exploring Munich?	No dedicated bicycle rental is offered; limited indoor storage may be arranged on request. [VERIFY]	Low
Activities & Entertainment	Does Leonardo Hotel München City Center have a fitness room or gym on-site?	No, the property does not feature an on-site fitness centre or gym facilities.	High
Activities & Entertainment	Are there any spa or wellness facilities at Leonardo Hotel München City Center?	No, there are no spa, sauna or wellness facilities inside the hotel.	High
Activities & Entertainment	Can the concierge team at Leonardo Hotel München City Center arrange city tours or excursions?	Yes, reception can book guided city tours, day trips and sightseeing excursions for guests.	Medium
Activities & Entertainment	Does Leonardo Hotel München City Center offer bicycle rental for guests?	No, in-house bicycle rental is not available at this location.	Medium
Activities & Entertainment	Are tickets for local attractions and public transport available for purchase at Leonardo Hotel München City Center?	Yes, guests can buy attraction tickets, public-transport day passes and Munich Cards directly at reception.	Medium
Activities & Entertainment	Is there a lounge area or terrace at Leonardo Hotel München City Center for relaxing after sightseeing?	Yes, a cosy lobby lounge and seasonal courtyard terrace provide comfortable spaces for relaxation.	Low
Activities & Entertainment	Does Leonardo Hotel München City Center provide live entertainment or themed evenings in the bar?	No, the lobby bar offers a quiet atmosphere without scheduled live entertainment programmes.	Low
Activities & Entertainment	Are there nearby jogging routes recommended by Leonardo Hotel München City Center?	Yes, reception can supply maps for recommended jogging paths to the Isar river and English Garden. [VERIFY]	Low
