Category	Question	Answer	Frequency Level
Location & Transportation	Which tram stop is closest to Leonardo Hotel Karlsruhe?	The nearest tram stop is Kongresszentrum on Ettlinger Straße, around 140 metres away.	Medium
Location & Transportation	Does Leonardo Hotel Karlsruhe provide an airport shuttle service?	No, the property does not operate a dedicated airport shuttle service.	High
Location & Transportation	How long does it take to reach Baden Airpark from Leonardo Hotel Karlsruhe by car?	Driving to Baden Airpark usually takes around 35 to 40 minutes, traffic permitting.	Medium
Location & Transportation	Is Karlsruhe Zoo within walking distance of Leonardo Hotel Karlsruhe?	Yes, Karlsruhe Zoo is situated directly opposite, easily reached within one minute.	High
Location & Transportation	Are bicycle rental services available near Leonardo Hotel Karlsruhe?	Yes, public bike-share stations and private rental shops are located nearby the hotel.	Low
Location & Transportation	Can the hotel arrange taxi or car-hire services for guests?	Yes, reception can arrange immediate taxi pick-ups or assist with external car-hire.	Medium
Location & Transportation	Does Leonardo Hotel Karlsruhe offer directions or tickets for public transport?	Yes, staff provide route advice and can sell tickets for local public transport.	Low
Location & Transportation	Is the Messe Karlsruhe trade-fair ground easily accessible from Leonardo Hotel Karlsruhe?	Yes, Messe Karlsruhe is easily reached by tram line S2 or car in 15 minutes.	Medium
Activities & Entertainment	Does Leonardo Hotel Karlsruhe offer discounted tickets to Karlsruhe Zoo located opposite the hotel?	Information is currently not available. [VERIFY]	Low
Activities & Entertainment	Are guided city tours available to book through Leonardo Hotel Karlsruhe?	Yes, the concierge can book guided city tours and excursions through trusted partners.	Medium
Activities & Entertainment	Does Leonardo Hotel Karlsruhe have an outdoor terrace for guests to relax?	Yes, a furnished outdoor terrace welcomes guests for drinks during warmer months.	Medium
Activities & Entertainment	Does Leonardo Hotel Karlsruhe provide an on-site fitness facility?	No, the hotel does not include an on-site fitness centre or gym.	High
Activities & Entertainment	Does Leonardo Hotel Karlsruhe offer any evening entertainment or live music?	No, there is no scheduled evening entertainment or live music programme offered.	Low
Activities & Entertainment	Are jogging or walking routes in the adjacent Stadtgarten recommended by Leonardo Hotel Karlsruhe?	Yes, reception recommends scenic jogging and walking routes through the adjacent Stadtgarten park.	Low
Activities & Entertainment	Does Leonardo Hotel Karlsruhe have an on-site bicycle storage area?	Yes, a secure indoor storage area is available for guests’ bicycles. [VERIFY]	Low
