Category	Question	Answer	Frequency Level
מזון ומשקאות	האם פועל בר או טרקלין משקאות במלון לאונרדו בוטיק ירושלים?	כן, בר-לובי אלגנטי מגיש קוקטיילים, יינות ומשקאות חמים משעות אחר הצהריים ועד הלילה.	High
מזון ומשקאות	האם ניתן להזמין שירות חדרים למנות חמות או קלות במלון לאונרדו בוטיק ירושלים?	כן, תפריט שירות החדרים מאפשר הזמנת מנות קלות או חמות במהלך שעות הפעילות שהוזכרו.	Medium
מזון ומשקאות	האם עלות ארוחת הבוקר במלון לאונרדו בוטיק ירושלים כלולה בתעריף החדר או כרוכה בתשלום נוסף?	ככלל, חבילות הלינה כוללות ארוחת בוקר; בתעריף Room Only ניתן להוסיף ארוחה בתשלום נוסף במלון.	Medium
מזון ומשקאות	האם במלון לאונרדו בוטיק ירושלים פועל בית-קפה/קפיטריה במהלך שעות היום?	כן, קפיטריה בלובי מגישה לאורך היום קפה גורמה, כריכים ונשנושים קלים באווירה נינוחה.	Low
מדיניות ותנאים	מהן שעות הצ׳ק-אין והצ׳ק-אאוט במלון לאונרדו בוטיק ירושלים בימי חול?	צ׳ק-אין בימי חול החל מ-15:00, וצ׳ק-אאוט מתבצע עד 11:00 בבוקר ללא חריגה.	Medium
מדיניות ותנאים	מהן שעות הצ׳ק-אין והצ׳ק-אאוט במלון לאונרדו בוטיק ירושלים בשבתות ובחגים?	בשבתות ובחגים קבלה החל מ-18:00, וצ׳ק-אאוט נדחה בנוחות עד 16:00 בהתאם ליציאת שבת.	Low
מדיניות ותנאים	האם מלון לאונרדו בוטיק ירושלים מאפשר צ׳ק-אין מוקדם או צ׳ק-אאוט מאוחר על-פי זמינות?	כן, ניתן לתאם צ׳ק-אין מוקדם או צ׳ק-אאוט מאוחר, בכפוף לזמינות ותוספת תשלום שתימסר בעת ההזמנה.	Medium
מדיניות ותנאים	מהי מדיניות הביטול להזמנה גמישה במלון לאונרדו בוטיק ירושלים?	תעריף גמיש מאפשר ביטול ללא קנס עד 48 שעות לפני ההגעה; לאחר מכן מחויב לילה ראשון. [VERIFY]	Medium
מדיניות ותנאים	האם מלון לאונרדו בוטיק ירושלים גובה פיקדון ביטחון עם ההגעה?	לא, אין דרישה לפיקדון מזומן; נדרש רק כרטיס אשראי לביטחון בעת הצ׳ק-אין. [VERIFY]	Low
מדיניות ותנאים	האם מותר להביא חיות מחמד למלון לאונרדו בוטיק ירושלים?	לא, חיות מחמד אינן מורשות; רק כלבי נחייה מתקבלים בהתאם לחוקי הנגישות.	Low
מדיניות ותנאים	מהו גיל המינימום לשימוש בחדר הכושר של מלון לאונרדו בוטיק ירושלים?	הכניסה לחדר הכושר מותרת מגיל 16 ומעלה, כפי שמקובל במלונות הדגל. [VERIFY]	Low
מדיניות ותנאים	האם ניתן לאחסן מזוודות במלון לאונרדו בוטיק ירושלים לפני הצ׳ק-אין או לאחר הצ׳ק-אאוט?	כן, שמירת מזוודות לפני הגעה ולאחר עזיבה מוצעת ללא תשלום וללא הגבלת זמן סבירה.	Low
מדיניות ותנאים	מהי עלות החניה היומית במלון לאונרדו בוטיק ירושלים?	עלות חניה יומית בחניון עומדת על כ-80 ₪ לרכב, בגין חניה עצמית.	Medium
מיקום ותחבורה	כמה דקות הליכה מפרידות בין מלון לאונרדו בוטיק ירושלים לחומת הכותל או לרחבת הכותל המערבי?	כ-1.8 ק״מ – מסלול הליכה של כ-20-25 דקות עד רחבת הכותל המערבי.	Low
מיקום ותחבורה	מהו המרחק משוק מחנה יהודה למלון לאונרדו בוטיק ירושלים?	מרחק כ-1.4 ק״מ, כ-15 דקות הליכה לשוק מחנה יהודה התוסס.	Low
מיקום ותחבורה	איזו תחנת רכבת קלה היא הקרובה ביותר למלון לאונרדו בוטיק ירושלים?	תחנת הרכבת הקלה 'כיכר ספרא' במרחק כ-4 דקות הליכה. [VERIFY]	Low
מיקום ותחבורה	מהו זמן הנסיעה הממוצע משדה התעופה בן-גוריון למלון לאונרדו בוטיק ירושלים?	הנסיעה משדה התעופה בן-גוריון אורכת בדרך-כלל 50-60 דקות ברכב פרטי או במונית.	Low
מיקום ותחבורה	האם במלון לאונרדו בוטיק ירושלים קיימת תחנת טעינה לרכבים חשמליים?	כן, בחניון המלון נמצאת עמדת טעינה לרכבים חשמליים, בתשלום ובהזמנה מראש.	Low
מיקום ותחבורה	האם רחוב בן-יהודה נמצא במרחק הליכה קצר ממלון לאונרדו בוטיק ירושלים?	כן, רחוב בן-יהודה הסמוך נמצא כ-3 דקות הליכה קצרה מהכניסה למלון.	Low
מיקום ותחבורה	האם ניתן להגיע ברגל ממלון לאונרדו בוטיק ירושלים לשדרת ממילא?	כן, שדרת ממילא במרחק כ-900 מ׳ – הליכה נעימה של כ-10 דקות.	Low
מיקום ותחבורה	האם מלון לאונרדו בוטיק ירושלים מציע חניה עצמית בלבד, או גם שירות Valet?	החניה פועלת במתכונת Self-Parking בלבד; שירות Valet אינו מוצע.	Low
מיקום ותחבורה	האם מלון לאונרדו בוטיק ירושלים נמצא במרחק של פחות מק״מ אחד משער יפו?	לא, המרחק לשער יפו כ-1.1 ק״מ, ולכן גדול במעט מקילומטר אחד.	Low
פעילויות ובידור	האם במלון לאונרדו בוטיק ירושלים פועל ספא עם טיפולי עיסוי ויופי?	כן, בספא המלון חדר טיפולים המציע עיסויים וטיפולי יופי מקצועיים באווירה שלווה.	High
פעילויות ובידור	אילו סוגי עיסויים זמינים בספא של מלון לאונרדו בוטיק ירושלים, כגון עיסוי שוודי או ארומתרפיה?	כיום מוצעים עיסוי שוודי, עיסוי ארומתרפיה וכן טיפולי רפלקסולוגיה בהרשמה מראש. [VERIFY]	Low
פעילויות ובידור	האם ג׳קוזי החצר במלון לאונרדו בוטיק ירושלים פתוח לאורחים בכל ימות השנה?	כן, הג׳קוזי המחומם בחצר פתוח לאורך כל השנה, בכפוף לתנאי מזג האוויר. [VERIFY]	Medium
פעילויות ובידור	האם חדר הכושר של מלון לאונרדו בוטיק ירושלים מצויד בהליכונים וציוד אירובי?	כן, חדר הכושר מצויד בהליכונים, אופני כושר וציוד אירובי בסיסי לאורחים.	Low
פעילויות ובידור	האם ילדים מתחת לגיל 16 רשאים להשתמש בחדר הכושר של מלון לאונרדו בוטיק ירושלים?	לא, ילדים עד גיל 16 אינם מורשים להשתמש בחדר הכושר מטעמי בטיחות ובריאות. [VERIFY]	Low
פעילויות ובידור	האם מלון לאונרדו בוטיק ירושלים מציע סיורים מודרכים לאתרים מרכזיים בעיר?	כן, צוות הקונסיירז׳ מסייע בארגון סיורים מודרכים לאטרקציות מרכזיות בירושלים ובסביבתה.	Low
פעילויות ובידור	האם ניתן להזמין במלון לאונרדו בוטיק ירושלים חבילות ספא רומנטיות לזוגות?	כן, ניתן להזמין חבילות ספא רומנטיות לזוגות הכוללות עיסוי זוגי, שמפניה ופינוקים. [VERIFY]	Low
פעילויות ובידור	האם במלון לאונרדו בוטיק ירושלים קיימת מרפסת שמש עם פינות שיזוף לרווחת האורחים?	כן, בגג הפנימי יש מרפסת שמש מרווחת עם מיטות שיזוף ופינות ישיבה נעימות.	Medium
פעילויות ובידור	האם הספרייה במלון לאונרדו בוטיק ירושלים פתוחה לאורחים לאורך כל שעות היום?	כן, הספרייה זמינה לאורחים במשך רוב שעות היום ומשתמשת במפתח החדר לכניסה. [VERIFY]	Low
